x	y	fill	count	density	group	xcenter	ycenter	colour	size
0.16467958271237	0.0633161389095178	#53ABF0	5	0.005	9	0.580999	1060.99658868978	#53ABF0	0
0.16467958271237	0.0810688878284501	#53ABF0	5	0.005	9	0.580999	1060.99658868978	#53ABF0	0
0.179582712369598	0.0899452622879162	#53ABF0	5	0.005	9	0.580999	1060.99658868978	#53ABF0	0
0.194485842026825	0.0810688878284501	#53ABF0	5	0.005	9	0.580999	1060.99658868978	#53ABF0	0
0.224292101341281	0.0810688878284501	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.224292101341281	0.0633161389095178	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.209388971684054	0.0544397644500517	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.194485842026826	0.0633161389095178	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.194485842026826	0.0810688878284501	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.209388971684054	0.0899452622879162	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.224292101341281	0.0810688878284501	#55AFF5	2	0.002	10	0.663999	1060.99658868978	#55AFF5	0
0.254098360655737	0.0810688878284501	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.254098360655737	0.0633161389095178	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.23919523099851	0.0544397644500517	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.224292101341282	0.0633161389095178	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.224292101341282	0.0810688878284501	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.23919523099851	0.0899452622879162	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.254098360655737	0.0810688878284501	#55AFF5	2	0.002	11	0.746999	1060.99658868978	#55AFF5	0
0.0901639344262292	0.107806855742889	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0901639344262292	0.0900541068239563	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0752608047690015	0.0811777323644902	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0603576751117738	0.0900541068239563	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0603576751117738	0.107806855742889	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0752608047690015	0.116683230202355	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.0901639344262292	0.107806855742889	#55B1F7	1	0.001	12	0.290499	1591.49488353466	#55B1F7	0
0.119970193740685	0.107806855742889	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.119970193740685	0.0900541068239563	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.105067064083458	0.0811777323644902	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.0901639344262298	0.0900541068239563	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.0901639344262298	0.107806855742889	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.105067064083458	0.116683230202355	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.119970193740685	0.107806855742889	#55AFF5	2	0.002	13	0.373499	1591.49488353466	#55AFF5	0
0.149776453055141	0.107806855742889	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.149776453055141	0.0900541068239563	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.134873323397914	0.0811777323644902	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.119970193740686	0.0900541068239563	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.119970193740686	0.107806855742889	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.134873323397914	0.116683230202355	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.149776453055141	0.107806855742889	#54ADF2	4	0.004	14	0.456499	1591.49488353466	#54ADF2	0
0.179582712369597	0.107806855742889	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.179582712369597	0.0900541068239563	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.16467958271237	0.0811777323644902	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.149776453055142	0.0900541068239563	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.149776453055142	0.107806855742889	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.16467958271237	0.116683230202355	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.179582712369597	0.107806855742889	#336C9A	59	0.059	15	0.539499	1591.49488353466	#336C9A	0
0.209388971684053	0.107806855742889	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.209388971684053	0.0900541068239563	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.194485842026826	0.0811777323644902	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.179582712369598	0.0900541068239563	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.179582712369598	0.107806855742889	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.194485842026826	0.116683230202355	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.209388971684053	0.107806855742889	#51A7E9	9	0.009	16	0.622499	1591.49488353466	#51A7E9	0
0.239195230998509	0.107806855742889	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.239195230998509	0.0900541068239563	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.224292101341282	0.0811777323644902	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.209388971684054	0.0900541068239563	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.209388971684054	0.107806855742889	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.224292101341282	0.116683230202355	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.239195230998509	0.107806855742889	#54AEF3	3	0.003	17	0.705499	1591.49488353466	#54AEF3	0
0.298807749627422	0.107806855742889	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.298807749627422	0.0900541068239563	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.283904619970194	0.0811777323644902	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.269001490312966	0.0900541068239563	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.269001490312966	0.107806855742889	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.283904619970194	0.116683230202355	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.298807749627422	0.107806855742889	#55B1F7	1	0.001	18	0.871499	1591.49488353466	#55B1F7	0
0.164679582712369	0.134544823657327	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.164679582712369	0.116792074738395	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.149776453055142	0.107915700278929	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.134873323397914	0.116792074738395	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.134873323397914	0.134544823657327	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.149776453055142	0.143421198116793	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.164679582712369	0.134544823657327	#4FA3E4	12	0.012	19	0.497999	2121.99317837955	#4FA3E4	0
0.194485842026825	0.134544823657327	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.194485842026825	0.116792074738395	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.179582712369598	0.107915700278929	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.16467958271237	0.116792074738395	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.16467958271237	0.134544823657327	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.179582712369598	0.143421198116793	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.194485842026825	0.134544823657327	#4A99D8	20	0.02	20	0.580999	2121.99317837955	#4A99D8	0
0.224292101341281	0.134544823657327	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.224292101341281	0.116792074738395	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.209388971684054	0.107915700278929	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.194485842026826	0.116792074738395	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.194485842026826	0.134544823657327	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.209388971684054	0.143421198116793	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.224292101341281	0.134544823657327	#4FA3E4	12	0.012	21	0.663999	2121.99317837955	#4FA3E4	0
0.254098360655737	0.134544823657327	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.254098360655737	0.116792074738395	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.23919523099851	0.107915700278929	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.224292101341282	0.116792074738395	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.224292101341282	0.134544823657327	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.23919523099851	0.143421198116793	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.254098360655737	0.134544823657327	#52AAEE	6	0.006	22	0.746999	2121.99317837955	#52AAEE	0
0.283904619970194	0.134544823657327	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.283904619970194	0.116792074738395	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.269001490312966	0.107915700278929	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.254098360655738	0.116792074738395	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.254098360655738	0.134544823657327	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.269001490312966	0.143421198116793	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.283904619970194	0.134544823657327	#55B1F7	1	0.001	23	0.829999	2121.99317837955	#55B1F7	0
0.373323397913562	0.134544823657327	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.373323397913562	0.116792074738395	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.358420268256334	0.107915700278929	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.343517138599106	0.116792074738395	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.343517138599106	0.134544823657327	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.358420268256334	0.143421198116793	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.373323397913562	0.134544823657327	#55B1F7	1	0.001	24	1.078999	2121.99317837955	#55B1F7	0
0.179582712369597	0.161282791571766	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.179582712369597	0.143530042652833	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.16467958271237	0.134653668193367	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.149776453055142	0.143530042652833	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.149776453055142	0.161282791571766	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.16467958271237	0.170159166031232	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.179582712369597	0.161282791571766	#52AAEE	6	0.006	25	0.539499	2652.49147322444	#52AAEE	0
0.209388971684053	0.161282791571766	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.209388971684053	0.143530042652833	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.194485842026826	0.134653668193367	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.179582712369598	0.143530042652833	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.179582712369598	0.161282791571766	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.194485842026826	0.170159166031232	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.209388971684053	0.161282791571766	#54AEF3	3	0.003	26	0.622499	2652.49147322444	#54AEF3	0
0.239195230998509	0.161282791571766	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.239195230998509	0.143530042652833	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.224292101341282	0.134653668193367	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.209388971684054	0.143530042652833	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.209388971684054	0.161282791571766	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.224292101341282	0.170159166031232	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.239195230998509	0.161282791571766	#3D7EB3	43	0.043	27	0.705499	2652.49147322444	#3D7EB3	0
0.269001490312965	0.161282791571766	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.269001490312965	0.143530042652833	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.254098360655738	0.134653668193367	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.23919523099851	0.143530042652833	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.23919523099851	0.161282791571766	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.254098360655738	0.170159166031232	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.269001490312965	0.161282791571766	#53ABF0	5	0.005	28	0.788499	2652.49147322444	#53ABF0	0
0.298807749627422	0.161282791571766	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.298807749627422	0.143530042652833	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.283904619970194	0.134653668193367	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.269001490312966	0.143530042652833	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.269001490312966	0.161282791571766	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.283904619970194	0.170159166031232	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.298807749627422	0.161282791571766	#54AEF3	3	0.003	29	0.871499	2652.49147322444	#54AEF3	0
0.328614008941878	0.161282791571766	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.328614008941878	0.143530042652833	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.31371087928465	0.134653668193367	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.298807749627422	0.143530042652833	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.298807749627422	0.161282791571766	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.31371087928465	0.170159166031232	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.328614008941878	0.161282791571766	#55B1F7	1	0.001	30	0.954499	2652.49147322444	#55B1F7	0
0.358420268256334	0.161282791571766	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.358420268256334	0.143530042652833	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.343517138599106	0.134653668193367	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.328614008941878	0.143530042652833	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.328614008941878	0.161282791571766	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.343517138599106	0.170159166031232	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.358420268256334	0.161282791571766	#55AFF5	2	0.002	31	1.037499	2652.49147322444	#55AFF5	0
0.418032786885246	0.161282791571766	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.418032786885246	0.143530042652833	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.403129657228018	0.134653668193367	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.38822652757079	0.143530042652833	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.38822652757079	0.161282791571766	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.403129657228018	0.170159166031232	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.418032786885246	0.161282791571766	#55B1F7	1	0.001	32	1.203499	2652.49147322444	#55B1F7	0
0.194485842026825	0.188020759486204	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.194485842026825	0.170268010567272	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.179582712369598	0.161391636107806	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.16467958271237	0.170268010567272	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.16467958271237	0.188020759486204	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.179582712369598	0.19689713394567	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.194485842026825	0.188020759486204	#54ADF2	4	0.004	33	0.580999	3182.98976806933	#54ADF2	0
0.224292101341281	0.188020759486204	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.224292101341281	0.170268010567272	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.209388971684054	0.161391636107806	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.194485842026826	0.170268010567272	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.194485842026826	0.188020759486204	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.209388971684054	0.19689713394567	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.224292101341281	0.188020759486204	#55B1F7	1	0.001	34	0.663999	3182.98976806933	#55B1F7	0
0.254098360655737	0.188020759486204	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.254098360655737	0.170268010567272	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.23919523099851	0.161391636107806	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.224292101341282	0.170268010567272	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.224292101341282	0.188020759486204	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.23919523099851	0.19689713394567	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.254098360655737	0.188020759486204	#4C9DDC	17	0.017	35	0.746999	3182.98976806933	#4C9DDC	0
0.283904619970194	0.188020759486204	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.283904619970194	0.170268010567272	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.269001490312966	0.161391636107806	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.254098360655738	0.170268010567272	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.254098360655738	0.188020759486204	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.269001490312966	0.19689713394567	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.283904619970194	0.188020759486204	#52A9ED	7	0.007	36	0.829999	3182.98976806933	#52A9ED	0
0.31371087928465	0.188020759486204	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.31371087928465	0.170268010567272	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.298807749627422	0.161391636107806	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.283904619970194	0.170268010567272	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.283904619970194	0.188020759486204	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.298807749627422	0.19689713394567	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.31371087928465	0.188020759486204	#4FA3E4	12	0.012	37	0.912999	3182.98976806933	#4FA3E4	0
0.343517138599106	0.188020759486204	#52AAEE	6	0.006	38	0.995999	3182.98976806933	#52AAEE	0
0.343517138599106	0.170268010567272	#52AAEE	6	0.006	38	0.995999	3182.98976806933	#52AAEE	0
