colour	fill	x	y
#F8766D	#F8766D	0.775625762031302	0.582344723982661
#F8766D	#F8766D	0.746070185080174	0.755463115907346
#F8766D	#F8766D	0.701772803580126	0.675477190893212
#F8766D	#F8766D	0.727291767445546	0.804148042967498
#F8766D	#F8766D	0.608477663672092	0.531179716104482
#F8766D	#F8766D	0.572589635976856	0.552623092092146
#F8766D	#F8766D	0.63903662795049	0.684567547052828
#F8766D	#F8766D	0.65399142472131	0.611401280183571
#F8766D	#F8766D	0.605456831838811	0.78859774890763
#F8766D	#F8766D	0.598200543478759	0.833677846361588
#F8766D	#F8766D	0.589320777232875	0.562402838918978
#F8766D	#F8766D	0.58742977758421	0.70658782590676
#F8766D	#F8766D	0.624901584981422	0.679859213408383
#F8766D	#F8766D	0.805079208426972	0.528401560004222
#F8766D	#F8766D	0.650967248840318	0.735020556854372
#F8766D	#F8766D	0.847767886635193	0.611016909669964
#F8766D	#F8766D	0.684476640081002	0.733169154389918
#F8766D	#F8766D	0.578634975295528	0.524116558089942
#F8766D	#F8766D	0.557892217519861	0.59748230387181
#F8766D	#F8766D	0.685549968146891	0.547963290499945
#F8766D	#F8766D	0.835664972805411	0.586743803732457
#F8766D	#F8766D	0.65933728605112	0.585913607780703
#F8766D	#F8766D	0.632182103281889	0.638937502741005
#F8766D	#F8766D	0.669685232838455	0.623343998215778
#F8766D	#F8766D	0.580346444866971	0.56797742447866
#F8766D	#F8766D	0.946577094741962	0.545365088192156
#F8766D	#F8766D	0.897007369881469	0.614144493163049
#F8766D	#F8766D	0.613231288296843	0.596907321030617
#F8766D	#F8766D	0.835513876704207	0.54154092470557
#F8766D	#F8766D	0.600206193179738	0.591498924668964
#F8766D	#F8766D	0.597946566544564	0.580734528534742
#F8766D	#F8766D	0.576966875167512	0.741618124296207
#F8766D	#F8766D	0.632642496568095	0.629875987674939
#F8766D	#F8766D	0.715525348713174	0.528668924980173
#F8766D	#F8766D	0.680350206269439	0.662609013381376
#F8766D	#F8766D	0.600592309770769	0.576363597538544
#F8766D	#F8766D	0.559933501052075	0.523271094346283
#F8766D	#F8766D	0.548117506479596	0.668207471892419
#F8766D	#F8766D	0.581634806716898	0.606599972620796
#F8766D	#F8766D	0.571640560460543	0.592894656369627
#F8766D	#F8766D	0.597005221053113	0.524300856219136
#F8766D	#F8766D	0.628039699573483	0.542054588991282
#F8766D	#F8766D	0.696007117469127	0.679120290455137
#F8766D	#F8766D	0.597653192908956	0.61452026086053
#F8766D	#F8766D	0.691355822680932	0.592788453008738
#F8766D	#F8766D	0.62279382591843	0.660252353762318
#F8766D	#F8766D	0.791510130038663	0.745737455055338
#F8766D	#F8766D	0.549267825109737	0.883890309686133
#F8766D	#F8766D	0.583730163590735	0.728006092268121
#F8766D	#F8766D	0.686609216456844	0.623698782788997
#F8766D	#F8766D	0.564481561508086	0.738515313192906
#F8766D	#F8766D	0.591121487335079	0.555739203989813
#F8766D	#F8766D	0.80299737805912	0.745365966071681
#F8766D	#F8766D	0.817989987308882	0.569211253409041
#F8766D	#F8766D	0.696386826906775	0.603671779675371
#F8766D	#F8766D	0.917126655745971	0.678903911285766
#F8766D	#F8766D	0.589245752521743	0.635223010506098
#F8766D	#F8766D	0.648332545018484	0.555557091636915
#F8766D	#F8766D	0.633705766846946	0.692553461488199
#F8766D	#F8766D	0.792364795104568	0.631008845591071
#F8766D	#F8766D	0.644660353187819	0.901884880036979
#F8766D	#F8766D	0.738673446015205	0.63954670438687
#F8766D	#F8766D	0.561136171421054	0.624490474848987
#F8766D	#F8766D	0.694303396274941	0.621894397553481
#F8766D	#F8766D	0.758025777811599	0.628435757945495
#F8766D	#F8766D	0.778354883368754	0.645363344328564
#F8766D	#F8766D	0.697663292022447	0.525750710462714
#F8766D	#F8766D	0.569438750930711	0.553135452221704
#F8766D	#F8766D	0.674513220844088	0.56791014849817
#F8766D	#F8766D	0.615833368206763	0.58131517584914
#F8766D	#F8766D	0.614165074929104	0.52320528913348
#F8766D	#F8766D	0.584003093762516	0.636359152478622
#F8766D	#F8766D	0.659907362866241	0.604051774251331
#F8766D	#F8766D	0.576044108215606	0.583754812556511
#F8766D	#F8766D	0.710665550029713	0.577445044524223
#F8766D	#F8766D	0.681300994526398	0.616113499576102
#F8766D	#F8766D	0.675760734351817	0.674990841718338
#F8766D	#F8766D	0.549802990063047	0.652685105097976
#F8766D	#F8766D	0.712080557375424	0.61567812288575
#F8766D	#F8766D	0.679787959104683	0.5735784906787
#F8766D	#F8766D	0.764087979144061	0.728413854757244
#F8766D	#F8766D	0.626015761547179	0.693072113193558
#F8766D	#F8766D	0.758207285439279	0.644509866500337
#F8766D	#F8766D	0.606893732953752	0.760796095980107
#F8766D	#F8766D	0.649523865717494	0.650127117325129
#F8766D	#F8766D	0.715908417401564	0.701740303383599
#F8766D	#F8766D	0.626912906002802	0.523346522450468
#F8766D	#F8766D	0.63684667774343	0.550705597637628
#F8766D	#F8766D	0.620053528874283	0.558684973008793
#F8766D	#F8766D	0.685464622149662	0.535360566781286
#F8766D	#F8766D	0.66459356063326	0.730891597263802
#F8766D	#F8766D	0.795612386748971	0.713019724514547
#F8766D	#F8766D	0.755528376496655	0.76788322269088
#F8766D	#F8766D	0.708520749200206	0.758481118480842
#F8766D	#F8766D	0.566932834833727	0.709178610223465
#F8766D	#F8766D	0.650098337665959	0.710420947954863
#F8766D	#F8766D	0.702972449360743	0.604727100824022
#F8766D	#F8766D	0.85928265090548	0.525590460459627
#F8766D	#F8766D	0.56147639128732	0.587830052365704
#F8766D	#F8766D	0.70608481559174	0.5833963184164
#F8766D	#F8766D	0.61458946647865	0.736624419988394
#F8766D	#F8766D	0.57781790282855	0.828131675867005
#F8766D	#F8766D	0.773665835296618	0.578700685650641
#F8766D	#F8766D	0.837590422187151	0.59710980026626
#F8766D	#F8766D	0.547232472575665	0.685244858462256
#F8766D	#F8766D	0.563793209054094	0.533655376554852
#F8766D	#F8766D	0.866826766626988	0.549161233975535
#F8766D	#F8766D	0.637938738507091	0.525746134009499
#F8766D	#F8766D	0.781639999202784	0.751004997756331
#F8766D	#F8766D	0.752738803787186	0.529751560397971
#F8766D	#F8766D	0.635577123078838	0.670749591794833
#F8766D	#F8766D	0.64348151234888	0.644614435716334
#F8766D	#F8766D	0.670468685203937	0.745994470995637
#F8766D	#F8766D	0.618640886071565	0.64802239601854
#F8766D	#F8766D	0.592195190249643	0.652962415944977
#F8766D	#F8766D	0.640053076964262	0.801081418237713
#F8766D	#F8766D	0.739233734067013	0.809039160472609
#F8766D	#F8766D	0.593376076499009	0.693899490605871
#F8766D	#F8766D	0.550624331486176	0.638738273738785
#F8766D	#F8766D	0.559799579809819	0.808034203775045
#F8766D	#F8766D	0.739423296875706	0.652654058313204
#F8766D	#F8766D	0.759622364166192	0.531272383729013
#F8766D	#F8766D	0.734995740828972	0.750719353781842
#F8766D	#F8766D	0.652855653391484	0.592514727176649
#F8766D	#F8766D	0.57425415624228	0.594177866265674
#F8766D	#F8766D	0.595083678146402	0.676875900617369
#F8766D	#F8766D	0.678023947730666	0.575795937851763
#F8766D	#F8766D	0.676018946303889	0.552807044486713
#F8766D	#F8766D	0.729050069020857	0.580021794473037
#F8766D	#F8766D	0.775767981617865	0.758558152742323
#F8766D	#F8766D	0.664507614542596	0.835371867770845
#F8766D	#F8766D	0.559115563197905	0.531090684398454
#F8766D	#F8766D	0.616845592324367	0.548438653638239
#F8766D	#F8766D	0.567057226777893	0.651158321565919
#F8766D	#F8766D	0.672763817618216	0.880187399489406
#F8766D	#F8766D	0.687582474097575	0.628021575426299
#F8766D	#F8766D	0.670744521326796	0.572478021332992
#F8766D	#F8766D	0.617731935868951	0.573084974086516
#F8766D	#F8766D	0.78487630977698	0.666976963873919
#F8766D	#F8766D	0.638399150781079	0.623886658300636
#F8766D	#F8766D	0.610189564033391	0.597065824848041
#F8766D	#F8766D	0.665524131466467	0.721713841706784
#F8766D	#F8766D	0.732261682893691	0.617797592973259
#F8766D	#F8766D	0.678761409667049	0.571392051543265
#F8766D	#F8766D	0.893196538934555	0.642802087552855
#F8766D	#F8766D	0.585067517030105	0.599477194920275
#F8766D	#F8766D	0.834256615434828	0.555417313596033
#F8766D	#F8766D	0.639482528259645	0.736099407461353
#F8766D	#F8766D	0.62097079897037	0.543093549659207
#F8766D	#F8766D	0.735539765899887	0.602082503739903
#F8766D	#F8766D	0.697557649730139	0.567762970181895
#F8766D	#F8766D	0.552043447607613	0.749244029596044
#F8766D	#F8766D	0.716632658988253	0.610498664624354
#F8766D	#F8766D	0.673057611459491	0.635171610182268
#F8766D	#F8766D	0.7446264607324	0.552101860413781
#F8766D	#F8766D	0.547773986551076	0.557401704789305
#F8766D	#F8766D	0.613556917427743	0.684553331048729
#F8766D	#F8766D	0.602580099160722	0.566488083747699
#F8766D	#F8766D	0.81388077662792	0.645910247648749
#F8766D	#F8766D	0.631452504411427	0.83896393437321
#F8766D	#F8766D	0.666916114532089	0.626258889199028
#F8766D	#F8766D	0.609680950858477	0.603332150106014
#F8766D	#F8766D	0.771070949163798	0.55731110295708
#F8766D	#F8766D	0.637826730689427	0.588127741302442
#F8766D	#F8766D	0.564933302186667	0.571193463240887
#F8766D	#F8766D	0.712206183426915	0.598041173880817
#F8766D	#F8766D	0.760858048377041	0.567142465843388
#F8766D	#F8766D	0.565889335144094	0.546137130599471
#F8766D	#F8766D	0.626290101577516	0.592329163568864
#F8766D	#F8766D	0.578382254200748	0.61200018875955
#F8766D	#F8766D	0.621589475602401	0.527498349130636
#F8766D	#F8766D	0.568636913009638	0.744982430423835
#F8766D	#F8766D	0.587476230913573	0.746706619395388
#F8766D	#F8766D	0.677450829156536	0.653993184016097
#F8766D	#F8766D	0.561452496227582	0.686950220660389
#F8766D	#F8766D	0.616366559413268	0.557132503956996
#F8766D	#F8766D	0.7832962667799	0.524378170106211
#F8766D	#F8766D	0.579524359047884	0.55681433122935
#F8766D	#F8766D	0.808469638270465	0.523572019326868
#F8766D	#F8766D	0.567343977216002	0.607579364096847
#F8766D	#F8766D	0.70723441974764	0.79154704684416
#F8766D	#F8766D	0.589290998740409	0.636278535984245
#F8766D	#F8766D	0.618912280095223	0.559641853411647
#F8766D	#F8766D	0.784463102738932	0.798063957153423
#F8766D	#F8766D	0.709366658612668	0.537805331707115
#F8766D	#F8766D	0.767125747023694	0.764647445235315
#F8766D	#F8766D	0.693354450968091	0.660758356245825
#F8766D	#F8766D	0.749366232571477	0.633323162048266
#F8766D	#F8766D	0.679684692432799	0.531034025663769
#F8766D	#F8766D	0.901994617006167	0.633869474731846
#F8766D	#F8766D	0.621557029075879	0.632070935800109
#F8766D	#F8766D	0.730827131549746	0.67112962065742
#F8766D	#F8766D	0.637564676567636	0.634239935103122
#F8766D	#F8766D	0.823942784590353	0.751696722009204
#F8766D	#F8766D	0.607874574046805	0.7838904712933
#F8766D	#F8766D	0.632522932812901	0.599974048629548
#F8766D	#F8766D	0.606676301697657	0.603385388898786
#F8766D	#F8766D	0.659659063023331	0.628029233131619
#F8766D	#F8766D	0.763720578580117	0.667856151646036
#F8766D	#F8766D	0.667783419195549	0.672864034844701
#7CAE00	#7CAE00	0.535440640001069	0.699634584641331
#7CAE00	#7CAE00	0.422801414254	0.723046646440426
#7CAE00	#7CAE00	0.428777787058748	0.542148780067858
#7CAE00	#7CAE00	0.485405005420114	0.621512290588489
#7CAE00	#7CAE00	0.465917550908597	0.581612116311274
#7CAE00	#7CAE00	0.419573947876268	0.626109162880891
#7CAE00	#7CAE00	0.468213779132153	0.527295646603209
#7CAE00	#7CAE00	0.518705603007696	0.594014526805628
#7CAE00	#7CAE00	0.415500367557784	0.541735486421804
#7CAE00	#7CAE00	0.545086638172072	0.586830760704828
#7CAE00	#7CAE00	0.47862764018289	0.580479460345293
#7CAE00	#7CAE00	0.500563626903952	0.588725545735619
#7CAE00	#7CAE00	0.308825660569849	0.57986558695245
#7CAE00	#7CAE00	0.541893208946123	0.53471540871369
#7CAE00	#7CAE00	0.446231630530806	0.543968788633247
#7CAE00	#7CAE00	0.387180712220508	0.541358510891971
#7CAE00	#7CAE00	0.427136168243405	0.650114567432415
#7CAE00	#7CAE00	0.334981576408659	0.77715589621659
#7CAE00	#7CAE00	0.366312368391439	0.578171518827036
#7CAE00	#7CAE00	0.366548926342332	0.784077116243522
#7CAE00	#7CAE00	0.507026666088392	0.606951063142776
#7CAE00	#7CAE00	0.464180801472884	0.643794878695548
#7CAE00	#7CAE00	0.467895140290555	0.646765760842185
#7CAE00	#7CAE00	0.254031431811787	0.549830202964509
#7CAE00	#7CAE00	0.177384372501495	0.568331035270542
#7CAE00	#7CAE00	0.482613275843687	0.606416368772488
#7CAE00	#7CAE00	0.357837432165234	0.721235556609773
#7CAE00	#7CAE00	0.367620282757646	0.677864395947915
#7CAE00	#7CAE00	0.378834972163081	0.763548110813243
#7CAE00	#7CAE00	0.401775117554165	0.648618757911613
#7CAE00	#7CAE00	0.457897901041794	0.613132341594103
#7CAE00	#7CAE00	0.542338199582309	0.654456304516997
#7CAE00	#7CAE00	0.498253891512609	0.598195502317307
#7CAE00	#7CAE00	0.417509715220156	0.55337071165369
#7CAE00	#7CAE00	0.485024662138271	0.577717228626168
#7CAE00	#7CAE00	0.454786203058236	0.564182984574179
#7CAE00	#7CAE00	0.333785955609557	0.752451421487665
#7CAE00	#7CAE00	0.323091456828808	0.600513955413154
#7CAE00	#7CAE00	0.537928454333205	0.678277612765802
#7CAE00	#7CAE00	0.390385134097725	0.611329617530929
#7CAE00	#7CAE00	0.226136448754664	0.585507811412511
#7CAE00	#7CAE00	0.384265561936369	0.545722456267331
#7CAE00	#7CAE00	0.515237870196022	0.608242081633971
#7CAE00	#7CAE00	0.515769019740282	0.67248750203821
#7CAE00	#7CAE00	0.381556332910541	0.858692560052058
#7CAE00	#7CAE00	0.426356943997795	0.789222625113947
#7CAE00	#7CAE00	0.461929262352646	0.675846275170167
#7CAE00	#7CAE00	0.402604654021111	0.69208150369543
#7CAE00	#7CAE00	0.505648699772865	0.627129178852467
#7CAE00	#7CAE00	0.544875314964673	0.533396716415969
#7CAE00	#7CAE00	0.229147563118703	0.568975976984994
#7CAE00	#7CAE00	0.434150205220315	0.705762839414303
#7CAE00	#7CAE00	0.118088496307802	0.854832199703993
#7CAE00	#7CAE00	0.345379670030098	0.5399138864685
#7CAE00	#7CAE00	0.402529595298152	0.652803559166868
#7CAE00	#7CAE00	0.311048661320126	0.584351522284622
#7CAE00	#7CAE00	0.385443340622172	0.54567557048573
#7CAE00	#7CAE00	0.18762469871134	0.725268044121767
#7CAE00	#7CAE00	0.336821181984893	0.818188741184082
#7CAE00	#7CAE00	0.378492438140534	0.593198268883942
#7CAE00	#7CAE00	0.539204147858545	0.547421578549263
#7CAE00	#7CAE00	0.418465818157948	0.531483641168872
#7CAE00	#7CAE00	0.473653897578264	0.566811501466971
#7CAE00	#7CAE00	0.420271129459474	0.601652053844229
#7CAE00	#7CAE00	0.425513911973646	0.541158899994304
#7CAE00	#7CAE00	0.476195023015046	0.544634679051393
#7CAE00	#7CAE00	0.409747604559804	0.644712548309249
#7CAE00	#7CAE00	0.502231429937295	0.546652392728964
#7CAE00	#7CAE00	0.415035254919699	0.632036180578854
#7CAE00	#7CAE00	0.32191055589993	0.535091100447134
#7CAE00	#7CAE00	0.47519844817744	0.583294045468207
#7CAE00	#7CAE00	0.533671626477168	0.546722541291026
#7CAE00	#7CAE00	0.374161679425479	0.585232775484946
#7CAE00	#7CAE00	0.459861439625973	0.644987960891757
#7CAE00	#7CAE00	0.408845813251291	0.524872017179089
#7CAE00	#7CAE00	0.384297279631042	0.67063514073712
#7CAE00	#7CAE00	0.441490636874656	0.557185693898441
#7CAE00	#7CAE00	0.414037987226055	0.772622584770816
#7CAE00	#7CAE00	0.462989707245129	0.605996256511246
#7CAE00	#7CAE00	0.296596232566888	0.698812831063684
#7CAE00	#7CAE00	0.490336116842018	0.565865916683253
#7CAE00	#7CAE00	0.534213165653959	0.791226997376176
#7CAE00	#7CAE00	0.369678986011484	0.583584155882143
#7CAE00	#7CAE00	0.458095443003553	0.744782409839804
#7CAE00	#7CAE00	0.453441558013793	0.623393589878382
#7CAE00	#7CAE00	0.542587470201728	0.701951406845393
#7CAE00	#7CAE00	0.379427348634522	0.55474680913172
#7CAE00	#7CAE00	0.517246161947824	0.65729991801759
#7CAE00	#7CAE00	0.385440124998631	0.793113494655015
#7CAE00	#7CAE00	0.199794041000646	0.753231317912251
#7CAE00	#7CAE00	0.428778676683365	0.523973305808497
#7CAE00	#7CAE00	0.149574518614162	0.659754809960873
#7CAE00	#7CAE00	0.220746041655874	0.583327881161211
#7CAE00	#7CAE00	0.502995378921865	0.626349062444154
#7CAE00	#7CAE00	0.472664752460395	0.819064754385643
#7CAE00	#7CAE00	0.368009120140571	0.742600060333888
#7CAE00	#7CAE00	0.487742025230102	0.528585516001799
#7CAE00	#7CAE00	0.465676220945016	0.597762563612994
#7CAE00	#7CAE00	0.137144281266736	0.669049325407188
#7CAE00	#7CAE00	0.541196629265758	0.544146307113307
#7CAE00	#7CAE00	0.519414159106594	0.542754228841035
#7CAE00	#7CAE00	0.387339916821573	0.709655902673958
#7CAE00	#7CAE00	0.459246410238239	0.553933372558886
#7CAE00	#7CAE00	0.396720105171724	0.533781524928383
#7CAE00	#7CAE00	0.421430752794488	0.676669324123223
#7CAE00	#7CAE00	0.487415235711477	0.596335676304418
#7CAE00	#7CAE00	0.415585904905268	0.713430115255463
#7CAE00	#7CAE00	0.23419216478317	0.756174220800929
#7CAE00	#7CAE00	0.538414008606025	0.544948612820756
#7CAE00	#7CAE00	0.462885300903847	0.741400402664472
#7CAE00	#7CAE00	0.16543864210673	0.722520733130179
#7CAE00	#7CAE00	0.32159312461774	0.59457291153111
#7CAE00	#7CAE00	0.212131819842651	0.705266328359726
#7CAE00	#7CAE00	0.543416560270987	0.773407983680955
#7CAE00	#7CAE00	0.454961522403998	0.562546251067623
#7CAE00	#7CAE00	0.545200053310193	0.548680794040761
#7CAE00	#7CAE00	0.393363280905856	0.820715926916238
#7CAE00	#7CAE00	0.341867423414672	0.707282169149188
#7CAE00	#7CAE00	0.529795265150767	0.632449621133911
#7CAE00	#7CAE00	0.386978712934542	0.560473518787117
#7CAE00	#7CAE00	0.435903436738341	0.708239756337395
#7CAE00	#7CAE00	0.458481591046062	0.554459208936155
#7CAE00	#7CAE00	0.332682062156795	0.553163985288434
#7CAE00	#7CAE00	0.458193370841978	0.601600843827389
#7CAE00	#7CAE00	0.429680105164065	0.63347252223914
#7CAE00	#7CAE00	0.543215908340574	0.561734830553564
#7CAE00	#7CAE00	0.264854919821365	0.557295322137617
#7CAE00	#7CAE00	0.497730384482853	0.535836007710438
#7CAE00	#7CAE00	0.40459238442406	0.574350802112945
#7CAE00	#7CAE00	0.316443516374683	0.687627243747492
#7CAE00	#7CAE00	0.451022866935151	0.594620696740877
#7CAE00	#7CAE00	0.515150206763533	0.829843142146358
#7CAE00	#7CAE00	0.502517115760398	0.55188563019858
#7CAE00	#7CAE00	0.452150309985144	0.689941425825957
#7CAE00	#7CAE00	0.242198547684424	0.619362871502903
#7CAE00	#7CAE00	0.469189616608506	0.816618600583438
#7CAE00	#7CAE00	0.482269820699841	0.661126346165472
#7CAE00	#7CAE00	0.254475500434199	0.641681739162271
#7CAE00	#7CAE00	0.521415074621224	0.701201326118836
#7CAE00	#7CAE00	0.484297013684735	0.536110842575033
#7CAE00	#7CAE00	0.273459225612685	0.60243057244417
#7CAE00	#7CAE00	0.415148618513862	0.565026903667042
#7CAE00	#7CAE00	0.542549853052585	0.554516044690998
#7CAE00	#7CAE00	0.291990262030039	0.525453421981964
#7CAE00	#7CAE00	0.51724670440642	0.642091189048913
#7CAE00	#7CAE00	0.394870358440998	0.565290400151018
#7CAE00	#7CAE00	0.376158452255377	0.716583897741238
#7CAE00	#7CAE00	0.514616502536662	0.729109737856775
#7CAE00	#7CAE00	0.428200284190566	0.56223045128458
#7CAE00	#7CAE00	0.393312854620512	0.723076106885072
#7CAE00	#7CAE00	0.515967598816072	0.551205851868124
#7CAE00	#7CAE00	0.489990850298703	0.736464697543849
#7CAE00	#7CAE00	0.542647988114329	0.575740292139859
#7CAE00	#7CAE00	0.523736227325432	0.574285588634645
#7CAE00	#7CAE00	0.526460599366355	0.684736631549739
#7CAE00	#7CAE00	0.406259305934387	0.76792443405279
#7CAE00	#7CAE00	0.293868970208046	0.711626876476894
#7CAE00	#7CAE00	0.474686295490731	0.616841401762995
#7CAE00	#7CAE00	0.296989010744907	0.642716805817371
#7CAE00	#7CAE00	0.519466567203214	0.654434381144173
#7CAE00	#7CAE00	0.490322362332704	0.592289237240835
#7CAE00	#7CAE00	0.468863317366876	0.567769727371425
#7CAE00	#7CAE00	0.434627168497661	0.531285304934874
#7CAE00	#7CAE00	0.401716459883985	0.60263774330109
#7CAE00	#7CAE00	0.477191757629822	0.558420993204649
#7CAE00	#7CAE00	0.430527017679682	0.59678938511397
#7CAE00	#7CAE00	0.277106633961558	0.552801044864138
#7CAE00	#7CAE00	0.521779662013938	0.732316428242179
#7CAE00	#7CAE00	0.537572478543669	0.532700977610353
#7CAE00	#7CAE00	0.436569962926567	0.954545454545454
#7CAE00	#7CAE00	0.466767423842694	0.757257263015704
#7CAE00	#7CAE00	0.536091060665136	0.525388972131112
#7CAE00	#7CAE00	0.499014678584994	0.653153441608075
#7CAE00	#7CAE00	0.48500391117574	0.531689585763567
#7CAE00	#7CAE00	0.38857606721205	0.671886808708643
#7CAE00	#7CAE00	0.306768557633612	0.597974906697745
#7CAE00	#7CAE00	0.479130857959489	0.571513824570635
#7CAE00	#7CAE00	0.34627167265475	0.653982410386321
#7CAE00	#7CAE00	0.461955028839216	0.821076660226272
#7CAE00	#7CAE00	0.364713284561779	0.623352409811912
#7CAE00	#7CAE00	0.455837861529362	0.60769873672344
#7CAE00	#7CAE00	0.342925750243078	0.601231796542927
#7CAE00	#7CAE00	0.386746066465553	0.654761921229901
#7CAE00	#7CAE00	0.325067193676324	0.549758106836803
#7CAE00	#7CAE00	0.488359273988	0.615377436318801
#7CAE00	#7CAE00	0.233235187421948	0.623574441509114
#7CAE00	#7CAE00	0.44052987410723	0.670830638869832
#7CAE00	#7CAE00	0.451567848328113	0.609429901557122
#7CAE00	#7CAE00	0.368804289577284	0.746598287453663
#7CAE00	#7CAE00	0.335188340920049	0.609618042321423
#7CAE00	#7CAE00	0.49176006188391	0.676014121151967
#7CAE00	#7CAE00	0.344660754790314	0.571598320470318
#7CAE00	#7CAE00	0.4581450867681	0.565638674880348
#7CAE00	#7CAE00	0.397014025520171	0.615182090940234
#7CAE00	#7CAE00	0.468288848633107	0.597745535177432
#7CAE00	#7CAE00	0.21884708995881	0.658440439233746
#7CAE00	#7CAE00	0.407635770724443	0.573860327704798
#7CAE00	#7CAE00	0.502613842963085	0.573064319189553
#7CAE00	#7CAE00	0.467908420906317	0.584825465659438
#7CAE00	#7CAE00	0.497672166751207	0.62622801795546
#7CAE00	#7CAE00	0.295630517688465	0.81677555643285
#7CAE00	#7CAE00	0.501436157614843	0.534374291604463
#7CAE00	#7CAE00	0.446023213264374	0.602622692225056
#7CAE00	#7CAE00	0.474803862681573	0.68372983144955
#7CAE00	#7CAE00	0.222881825269893	0.565574419807556
#7CAE00	#7CAE00	0.306411626108974	0.613911587545921
#7CAE00	#7CAE00	0.455461810159538	0.671683206351686
#7CAE00	#7CAE00	0.514782219007691	0.531502121734883
#7CAE00	#7CAE00	0.259220661033943	0.797073942376815
#7CAE00	#7CAE00	0.1240481502235	0.523262521818649
#7CAE00	#7CAE00	0.450913168858649	0.677834087877452
#7CAE00	#7CAE00	0.396925298375967	0.647068046112235
#7CAE00	#7CAE00	0.49535610327984	0.667275913719017
#7CAE00	#7CAE00	0.403274051225758	0.73319153122219
#7CAE00	#7CAE00	0.4372566082706	0.526388196028863
#7CAE00	#7CAE00	0.537844754564009	0.718053882522792
#7CAE00	#7CAE00	0.356841881789611	0.553422373774026
#7CAE00	#7CAE00	0.477506775545855	0.597760534703381
#7CAE00	#7CAE00	0.481457922167534	0.56768751501189
#7CAE00	#7CAE00	0.344028440193059	0.584862685670272
#7CAE00	#7CAE00	0.410621744940445	0.570406309266189
#7CAE00	#7CAE00	0.464188760155422	0.558789498711566
#7CAE00	#7CAE00	0.377484295512791	0.713608497706077
#7CAE00	#7CAE00	0.489619767198215	0.528417918490174
#7CAE00	#7CAE00	0.24274359491087	0.579157974452705
#7CAE00	#7CAE00	0.507033936602445	0.526440001422574
#7CAE00	#7CAE00	0.294191320345576	0.683224501423007
#7CAE00	#7CAE00	0.379442627081536	0.673886201795564
#7CAE00	#7CAE00	0.329640551968579	0.893702355091189
#7CAE00	#7CAE00	0.442765486192645	0.703089922383089
#7CAE00	#7CAE00	0.49296594459645	0.662886884826407
#00BFC4	#00BFC4	0.536055472402159	0.283175761242817
#00BFC4	#00BFC4	0.456411089634593	0.499325880477136
#00BFC4	#00BFC4	0.178274584110385	0.369666411217781
#00BFC4	#00BFC4	0.242660448357045	0.43406986465713
#00BFC4	#00BFC4	0.349582462462479	0.371415061355374
#00BFC4	#00BFC4	0.305467311225379	0.391349189309011
#00BFC4	#00BFC4	0.508069431118384	0.42775775851025
#00BFC4	#00BFC4	0.453719303827	0.401821551906145
#00BFC4	#00BFC4	0.458894589375614	0.443917316612511
#00BFC4	#00BFC4	0.27726513640631	0.440385179450319
