size	colour	fill	x	y
0.848528137423857	#F8766D	#F8766D	0.529772479351909	0.528435930439112
1.69705627484771	#F8766D	#F8766D	0.536281932132915	0.556747749871355
1.98997487421324	#F8766D	#F8766D	0.567823995865113	0.556887699692713
4.30162759894438	#F8766D	#F8766D	0.7527091763513	0.644625351997853
4.25957744383172	#F8766D	#F8766D	0.732828167830033	0.66490966052569
3.11769145362398	#F8766D	#F8766D	0.605116681830124	0.627463313838669
4.11339276024063	#F8766D	#F8766D	0.741379293792947	0.620367297599256
2.93938769133981	#F8766D	#F8766D	0.611981492304242	0.603694124619152
3.58998607239638	#F8766D	#F8766D	0.708925682901527	0.523426053382885
5.55121608298578	#F8766D	#F8766D	0.788033151076777	0.851449963994958
3.50884596413123	#F8766D	#F8766D	0.643312244095564	0.642848092865583
4.05166632387219	#F8766D	#F8766D	0.641224346781353	0.712458738667668
4.655319537905	#F8766D	#F8766D	0.783629261518349	0.678378108445013
4.23414690345056	#F8766D	#F8766D	0.575174789839748	0.757137179103305
4.60086948304339	#F8766D	#F8766D	0.798689641559743	0.637420230937767
3.63978021314474	#F8766D	#F8766D	0.636686330574476	0.663877481897303
3.25330601081423	#F8766D	#F8766D	0.607670271510599	0.639751552793837
3.70836891368699	#F8766D	#F8766D	0.67313663965066	0.642206884901949
3.56987394735444	#F8766D	#F8766D	0.70170577448852	0.561608320420667
1.81989010657237	#F8766D	#F8766D	0.552217782473141	0.557694513875852
2.50279843375371	#F8766D	#F8766D	0.532325068527142	0.603588747616999
2.51714123560836	#F8766D	#F8766D	0.601674446492592	0.56631231623667
3.18622033136442	#F8766D	#F8766D	0.645827487610906	0.595779579593602
4.73962023795156	#F8766D	#F8766D	0.658458416622273	0.795700756610147
4.66304621465411	#F8766D	#F8766D	0.796583883685353	0.658510085036879
3.49857113690718	#F8766D	#F8766D	0.690841789371235	0.57195778359514
3.8698837191833	#F8766D	#F8766D	0.571119853426681	0.716900591109264
2.96378136845483	#F8766D	#F8766D	0.63509012102734	0.578728527563046
3.97994974842648	#F8766D	#F8766D	0.733800544103774	0.600426330923757
2.9879759035173	#F8766D	#F8766D	0.537711517649164	0.639235844855771
3.05941170815567	#F8766D	#F8766D	0.551182644663691	0.643389747070657
3.44673758792282	#F8766D	#F8766D	0.603327174013065	0.662237402917344
2.91478987235787	#F8766D	#F8766D	0.550221021184106	0.631615441053932
3.44673758792282	#F8766D	#F8766D	0.661018253126613	0.615531910536826
3.76616515835405	#F8766D	#F8766D	0.706829938333566	0.602844638736116
5.51869549803212	#F8766D	#F8766D	0.60957974164078	0.922681707390738
4.42538133950059	#F8766D	#F8766D	0.770140035427205	0.644487149571725
2.60153800664146	#F8766D	#F8766D	0.616502989145397	0.55182155366432
3.6	#F8766D	#F8766D	0.550539521682885	0.692730014853012
4.52194648354003	#F8766D	#F8766D	0.813083136503011	0.550722215247618
4.30162759894438	#F8766D	#F8766D	0.780518205323429	0.580141164199557
4.59303821016111	#F8766D	#F8766D	0.679534500328317	0.763898179599934
2.53140277316748	#F8766D	#F8766D	0.596491652485577	0.57589454424491
0.88994381845148	#F8766D	#F8766D	0.538062492998624	0.523161863669488
4.18282201390401	#F8766D	#F8766D	0.62123331862899	0.737977169832052
3.97089410586583	#F8766D	#F8766D	0.74700686585361	0.552402961794257
3.99799949974984	#F8766D	#F8766D	0.606770819591191	0.72071673904186
3.44673758792282	#F8766D	#F8766D	0.69407790377221	0.538252623672047
3.67913033202141	#F8766D	#F8766D	0.657397903283618	0.652850854139647
0.967470929795826	#F8766D	#F8766D	0.533467008290666	0.530277896897982
4.60868744872116	#F8766D	#F8766D	0.53304187560257	0.80571707427589
2.41495341569977	#F8766D	#F8766D	0.549142461737835	0.595523153273647
0.92951600308978	#F8766D	#F8766D	0.537150877777564	0.526479361604916
5.08409283943557	#F8766D	#F8766D	0.846015621650904	0.688746003205736
3.6	#F8766D	#F8766D	0.560978116545652	0.691147080841459
2.11281802339908	#F8766D	#F8766D	0.585907858083035	0.541472887718406
4.30998839905631	#F8766D	#F8766D	0.77936966102538	0.588694589087291
2.77560804149289	#F8766D	#F8766D	0.618124256797557	0.576657787590176
3.46756398643197	#F8766D	#F8766D	0.57940573739682	0.674127112216593
4.59303821016111	#F8766D	#F8766D	0.778572870598078	0.670671508687381
3.64965751817893	#F8766D	#F8766D	0.582994605277291	0.690717303389735
4.2932505167996	#F8766D	#F8766D	0.786887907557235	0.523048419650127
4.06939798987516	#F8766D	#F8766D	0.729083928130785	0.631683424681842
4.96950701780368	#F8766D	#F8766D	0.697812695754714	0.809966824087039
2.68328157299975	#F8766D	#F8766D	0.575665726652272	0.604635832437893
1.75954539583382	#F8766D	#F8766D	0.553670495915872	0.553002048686543
3.99799949974984	#F8766D	#F8766D	0.594622337363497	0.725124267088505
3.75659420219965	#F8766D	#F8766D	0.611609799983845	0.692057276484363
3.05941170815567	#F8766D	#F8766D	0.610745519014774	0.617227602484013
3.75659420219965	#F8766D	#F8766D	0.647121750661793	0.671946374493026
2.4445858544956	#F8766D	#F8766D	0.598264557192123	0.563870762330265
2.27683991532123	#F8766D	#F8766D	0.535702210854801	0.588346555054718
2.4445858544956	#F8766D	#F8766D	0.611567342619514	0.528717382380826
3.97994974842648	#F8766D	#F8766D	0.739981972778197	0.584803972516942
3.47793041908547	#F8766D	#F8766D	0.562423560683226	0.678681891536514
1.89736659610103	#F8766D	#F8766D	0.577712865443066	0.528451748990874
1.58745078663875	#F8766D	#F8766D	0.529572019584812	0.552687874402611
3.01197609552267	#F8766D	#F8766D	0.646227373555904	0.563752463605143
4.42538133950059	#F8766D	#F8766D	0.759362518495529	0.661726063654998
3.77571185341255	#F8766D	#F8766D	0.580786596538346	0.704965061767825
4.14825264418647	#F8766D	#F8766D	0.650433507356877	0.718867214107449
2.4445858544956	#F8766D	#F8766D	0.590797198058852	0.572629908018959
3.91612052929937	#F8766D	#F8766D	0.725102712394193	0.602978396144225
2.35457002444183	#F8766D	#F8766D	0.604507859846277	0.530299235005257
3.3834893231692	#F8766D	#F8766D	0.649653475821617	0.619836934993892
3.58998607239638	#F8766D	#F8766D	0.658345588748958	0.639299326268321
5.57709601853868	#F8766D	#F8766D	0.916022354494862	0.711911035185177
3.52930588076466	#F8766D	#F8766D	0.664985382351504	0.623704146284817
2.24499443206436	#F8766D	#F8766D	0.546839170860459	0.584979531413145
4.2680206185069	#F8766D	#F8766D	0.671151677189006	0.722659131174009
2.93938769133981	#F8766D	#F8766D	0.576191522384343	0.626368987788283
4.98397431775085	#F8766D	#F8766D	0.591577619360869	0.848434642291985
3.44673758792282	#F8766D	#F8766D	0.672335256621494	0.599820344406157
4.05166632387219	#F8766D	#F8766D	0.67371338606973	0.690688467569568
3.75659420219965	#F8766D	#F8766D	0.640524610181509	0.676477315984414
4.02492235949962	#F8766D	#F8766D	0.647280806546929	0.705891250569713
4.19141980717752	#F8766D	#F8766D	0.773339711851258	0.542278840678977
3.56987394735444	#F8766D	#F8766D	0.705877694118464	0.540354001616439
3.84187454245971	#F8766D	#F8766D	0.668216223470757	0.666536627483471
4.13085947473404	#F8766D	#F8766D	0.736330489455454	0.633999006869293
3.04762202380807	#F8766D	#F8766D	0.622748321133397	0.604764543486926
3.97089410586583	#F8766D	#F8766D	0.742288685543039	0.572460181518695
4.16557318985035	#F8766D	#F8766D	0.624537868613766	0.734468188714679
2.22890107452081	#F8766D	#F8766D	0.596759182256891	0.528508690013592
2.0258331619361	#F8766D	#F8766D	0.547500057189197	0.570731493350516
3.12921715449727	#F8766D	#F8766D	0.599335292726146	0.631777966527141
4.4497190922574	#F8766D	#F8766D	0.799525646475953	0.57852366979438
3.43627705518632	#F8766D	#F8766D	0.558887847624628	0.675648576305144
4.58519356189027	#F8766D	#F8766D	0.776047612162438	0.67341620944675
1.65408585025083	#F8766D	#F8766D	0.56265346265604	0.534821457314389
2.91478987235787	#F8766D	#F8766D	0.643025226830294	0.548359296475229
2.16333076527839	#F8766D	#F8766D	0.592321568696459	0.533413824626445
3.19749902267381	#F8766D	#F8766D	0.660300233182496	0.57192699416533
4.46587057582281	#F8766D	#F8766D	0.742071365292882	0.692561380074934
5.0127836578093	#F8766D	#F8766D	0.682300228443881	0.823621588993866
4.97674592479865	#F8766D	#F8766D	0.853551840382529	0.63703397747462
3.4571664698131	#F8766D	#F8766D	0.568814228815482	0.67526655520188
3.05941170815567	#F8766D	#F8766D	0.596226010880308	0.626824357637864
2.41495341569977	#F8766D	#F8766D	0.59207266429197	0.567593966644562
2.66983145535444	#F8766D	#F8766D	0.625671261436923	0.539629978145556
3.81365965969697	#F8766D	#F8766D	0.702728766426279	0.620141383346812
3.46756398643197	#F8766D	#F8766D	0.528825492060885	0.681769394664321
3.65950816367446	#F8766D	#F8766D	0.652064474214113	0.655071933916958
3.75659420219965	#F8766D	#F8766D	0.687177371605559	0.632309192299658
2.96378136845483	#F8766D	#F8766D	0.610593137552156	0.606816724223966
5.86037541459589	#F8766D	#F8766D	0.783428732485268	0.912021996098668
4.41723895663343	#F8766D	#F8766D	0.785669346474735	0.609236012734637
1.93494185959165	#F8766D	#F8766D	0.576440752971084	0.537626930142667
4.13956519455848	#F8766D	#F8766D	0.651755649170617	0.717156786521115
1.8	#F8766D	#F8766D	0.571084176247429	0.534057310642311
4.6475800154489	#F8766D	#F8766D	0.549828467556032	0.80947010028859
3.70836891368699	#F8766D	#F8766D	0.575628176064481	0.698827037420474
4.21710801379334	#F8766D	#F8766D	0.706450219956092	0.686920395445131
4.00699388569536	#F8766D	#F8766D	0.731970331018147	0.610973321841921
4.11339276024063	#F8766D	#F8766D	0.759282464823636	0.574335087705822
1.87829710109982	#F8766D	#F8766D	0.534640166200888	0.566790607826312
2.82701255745354	#F8766D	#F8766D	0.626926935931501	0.569217379186721
2.76260746397312	#F8766D	#F8766D	0.634853696092772	0.527213530591928
2.8649607327152	#F8766D	#F8766D	0.634061324547945	0.563275502360696
2.57371327074327	#F8766D	#F8766D	0.581338916584461	0.592425244914129
3.01197609552267	#F8766D	#F8766D	0.625415432135438	0.598129433270559
4.49799955535792	#F8766D	#F8766D	0.53627385445249	0.792165580818668
1.73896520954273	#F8766D	#F8766D	0.536271606783616	0.558996524996498
1.10634533487515	#F8766D	#F8766D	0.536887985030254	0.533425268586626
4.41723895663343	#F8766D	#F8766D	0.73533758402368	0.692102579497922
3.30817170050165	#F8766D	#F8766D	0.570096043994712	0.660876001699506
1.56460857724864	#F8766D	#F8766D	0.558093980394414	0.535698332164873
5.74873899216167	#F8766D	#F8766D	0.626989990346974	0.954545454545454
4.33497404836523	#F8766D	#F8766D	0.765976030293939	0.62815675862357
5.19615242270663	#F8766D	#F8766D	0.863032076032936	0.689513637708248
2.60153800664146	#F8766D	#F8766D	0.61653765696236	0.553416623501321
2.78854800926934	#F8766D	#F8766D	0.596402693008184	0.600832597206549
2.22890107452081	#F8766D	#F8766D	0.590839201015918	0.548649899127826
3	#F8766D	#F8766D	0.63303651422133	0.586645638820272
2.81424945589406	#F8766D	#F8766D	0.613433426919784	0.587558095922508
3.41525987298185	#F8766D	#F8766D	0.635160103740567	0.638539015913514
4.30162759894438	#F8766D	#F8766D	0.598002215136766	0.759187527058864
4.31833301170718	#F8766D	#F8766D	0.592021928175347	0.762713070803288
4.63206217574851	#F8766D	#F8766D	0.531936687686703	0.8090072939435
3.88844441904472	#F8766D	#F8766D	0.650881083055654	0.685182746350913
3.11769145362398	#F8766D	#F8766D	0.612689224920887	0.621863921375051
1.58745078663875	#F8766D	#F8766D	0.56015843105777	0.531975506952805
4.40908153700972	#F8766D	#F8766D	0.718014307350846	0.707173161835307
2.91478987235787	#F8766D	#F8766D	0.618835289884656	0.5940014764604
3.24222146066551	#F8766D	#F8766D	0.559331295229988	0.65819363970166
3.01197609552267	#F8766D	#F8766D	0.615702726474851	0.607352777434341
3.82308775729776	#F8766D	#F8766D	0.725998508343696	0.572046754084498
5.02712641575682	#F8766D	#F8766D	0.843570172256035	0.67497410914515
4.22563604679816	#F8766D	#F8766D	0.708697437563188	0.686303553740056
3.16354231835138	#F8766D	#F8766D	0.661029925664333	0.563126345170258
3.58998607239638	#F8766D	#F8766D	0.553028071814325	0.691489455547535
4.70148912579834	#F8766D	#F8766D	0.62920136859987	0.800635471828508
3.77571185341255	#F8766D	#F8766D	0.717761728338007	0.58080849178536
4.44162132559722	#F8766D	#F8766D	0.537049399136073	0.785277813863068
1.36821051011897	#F8766D	#F8766D	0.552736644485383	0.527649355409972
4.48196385527594	#F8766D	#F8766D	0.572203816195834	0.787321405499507
4.09585155981024	#F8766D	#F8766D	0.761633251114924	0.548078712138928
3.44673758792282	#F8766D	#F8766D	0.648700108312419	0.630390849399055
2.83971829588782	#F8766D	#F8766D	0.617909919696077	0.58577510744502
3.17490157327751	#F8766D	#F8766D	0.669200700370365	0.532444529605117
3.92530253611107	#F8766D	#F8766D	0.697174296064442	0.64966636608761
3.80420819619537	#F8766D	#F8766D	0.693755305819038	0.633080593478368
3.70836891368699	#F8766D	#F8766D	0.711331574500061	0.577939063895854
4.30998839905631	#F8766D	#F8766D	0.536668269455056	0.769434053446457
4.8	#F8766D	#F8766D	0.565050254131616	0.827707254558116
2.91478987235787	#F8766D	#F8766D	0.582818464064433	0.621318631357064
3.89769162453881	#F8766D	#F8766D	0.741448860705579	0.531237470330304
1.63217646104825	#F8766D	#F8766D	0.565320724717385	0.523195702333715
4.63982758300349	#F8766D	#F8766D	0.753234085073803	0.713866873936189
3.75659420219965	#F8766D	#F8766D	0.704242843928117	0.606650721471197
4.53784089628537	#F8766D	#F8766D	0.648494605936707	0.771540181826789
4.08705272782234	#F8766D	#F8766D	0.68439851384659	0.686691335327866
3.53949148890063	#F8766D	#F8766D	0.672587240202562	0.615789996305767
3.8698837191833	#F8766D	#F8766D	0.613176254141167	0.703408516797958
3.14070055879258	#F8766D	#F8766D	0.566063053296724	0.647564257148829
3.49857113690718	#F8766D	#F8766D	0.691608758880528	0.56940474907835
3.39411254969543	#F8766D	#F8766D	0.684682403356551	0.556249917300384
4.32666153055679	#F8766D	#F8766D	0.528609443168975	0.772072789077576
2.6290682760248	#F8766D	#F8766D	0.566806304616946	0.604531581871446
2.72323337229845	#F8766D	#F8766D	0.631634655589642	0.531186600536258
4.45780214904161	#F8766D	#F8766D	0.695670626747517	0.733484998624812
2.64272586546543	#F8766D	#F8766D	0.605855107155464	0.57719739201738
4.71677856168805	#F8766D	#F8766D	0.771862346564187	0.706458943506155
3.17490157327751	#F8766D	#F8766D	0.53938085792346	0.654448698465906
3.60998614955792	#F8766D	#F8766D	0.687587394974535	0.605980524354806
2.6153393661244	#F8766D	#F8766D	0.595193812053848	0.585541922216829
4.30998839905631	#7CAE00	#7CAE00	0.302471137467846	0.645613445793962
3.67913033202141	#7CAE00	#7CAE00	0.337782844287244	0.531657402692014
3.24222146066551	#7CAE00	#7CAE00	0.487181957265175	0.655381253656779
4.30162759894438	#7CAE00	#7CAE00	0.26814337561184	0.524275961554092
1.98997487421324	#7CAE00	#7CAE00	0.481396193840891	0.549107367678444
4.52990066116245	#7CAE00	#7CAE00	0.262186608346184	0.62658386388622
3.83249266144112	#7CAE00	#7CAE00	0.510997820234192	0.717149863862289
3.64965751817893	#7CAE00	#7CAE00	0.524941572212511	0.699284405457917
3.35141761050455	#7CAE00	#7CAE00	0.460778628615504	0.656849742350009
2.9879759035173	#7CAE00	#7CAE00	0.411194472486683	0.563930394794959
4.13085947473404	#7CAE00	#7CAE00	0.414138601265013	0.722250440498944
2.11281802339908	#7CAE00	#7CAE00	0.487215182746988	0.565490323516783
1.46969384566991	#7CAE00	#7CAE00	0.49861834963265	0.528310686433027
3.53949148890063	#7CAE00	#7CAE00	0.427836462439989	0.657857971305642
2.4592681838303	#7CAE00	#7CAE00	0.480412137824286	0.58648934555976
3.97994974842648	#7CAE00	#7CAE00	0.394791129929044	0.690607430843037
1.54142790943982	#7CAE00	#7CAE00	0.522604912817087	0.550975961570433
3.41525987298185	#7CAE00	#7CAE00	0.502591287981914	0.674430957744585
3.58998607239638	#7CAE00	#7CAE00	0.373009503206464	0.610069985492153
5.92148629990816	#7CAE00	#7CAE00	0.121310531948424	0.787011564386456
3.42578458166885	#7CAE00	#7CAE00	0.445857156315102	0.656115302455831
3.6	#7CAE00	#7CAE00	0.507372665812956	0.692751978239465
3.49857113690718	#7CAE00	#7CAE00	0.499857441976295	0.682540445663212
4.93315314986267	#7CAE00	#7CAE00	0.380767199999188	0.816082956914759
2.8014282071829	#7CAE00	#7CAE00	0.419857131484706	0.539294961372663
3.41525987298185	#7CAE00	#7CAE00	0.450644929585529	0.657550587301817
4.06054183576527	#7CAE00	#7CAE00	0.448606821575802	0.72774079657875
2.58766303834174	#7CAE00	#7CAE00	0.473237811097761	0.592722413020276
3.79473319220206	#7CAE00	#7CAE00	0.504304404494245	0.712398592093091
1.60996894379985	#7CAE00	#7CAE00	0.513787393756192	0.551082085466302
3.67913033202141	#7CAE00	#7CAE00	0.43476978509126	0.678601725471985
2.73642102023793	#7CAE00	#7CAE00	0.438996182422684	0.57261210975297
3.76616515835405	#7CAE00	#7CAE00	0.428358947815264	0.684573414235585
3.14070055879258	#7CAE00	#7CAE00	0.396648101608012	0.563364312411779
2.0258331619361	#7CAE00	#7CAE00	0.470616545198806	0.51949919135642
2.90241278938748	#7CAE00	#7CAE00	0.433464131729446	0.588064741366637
3.32986486212279	#7CAE00	#7CAE00	0.371976161633403	0.526500674583837
4.31833301170718	#7CAE00	#7CAE00	0.369286280189552	0.719639368088008
2.22890107452081	#7CAE00	#7CAE00	0.524656903143377	0.58597015035655
4.00699388569536	#7CAE00	#7CAE00	0.415457379752938	0.707057902649092
2.00798406368178	#7CAE00	#7CAE00	0.484147812741901	0.553875653782011
5.56417109729742	#7CAE00	#7CAE00	0.395380594581502	0.916731163895655
2.58766303834174	#7CAE00	#7CAE00	0.505484597196429	0.607045050083046
2.90241278938748	#7CAE00	#7CAE00	0.423896762183257	0.574148840333756
2.87749891398763	#7CAE00	#7CAE00	0.435813606818859	0.588295227495913
1.28685663537163	#7CAE00	#7CAE00	0.507086156503277	0.529540506377111
2.65631323454144	#7CAE00	#7CAE00	0.49012387305978	0.607111947038293
2.87749891398763	#7CAE00	#7CAE00	0.524687286186396	0.631108758296
3.54964786985977	#7CAE00	#7CAE00	0.514293930513958	0.688348285014432
3.35141761050455	#7CAE00	#7CAE00	0.518714504105816	0.670363700348156
3	#7CAE00	#7CAE00	0.410286107699892	0.563928452780729
2.11281802339908	#7CAE00	#7CAE00	0.472488799298291	0.54752614203472
3.629876030941	#7CAE00	#7CAE00	0.492483453340943	0.693835351388673
1.87829710109982	#7CAE00	#7CAE00	0.520786073142611	0.566197784250331
4.1046315303569	#7CAE00	#7CAE00	0.480829947662914	0.742433789361635
3.05941170815567	#7CAE00	#7CAE00	0.491453692390941	0.640258801009517
4.90387601800861	#7CAE00	#7CAE00	0.41881006030906	0.825924742276573
3.10612298533075	#7CAE00	#7CAE00	0.403104413683841	0.569517235831588
3.87917517005871	#7CAE00	#7CAE00	0.357248447217003	0.639137620472108
3.35141761050455	#7CAE00	#7CAE00	0.390685408873884	0.594214624475448
3.35141761050455	#7CAE00	#7CAE00	0.386583748499224	0.587723651761944
1.98997487421324	#7CAE00	#7CAE00	0.49556414781317	0.562356194330242
2.90241278938748	#7CAE00	#7CAE00	0.41300368283607	0.545617199170756
4.60086948304339	#7CAE00	#7CAE00	0.396908955908286	0.7755254625334
3.19749902267381	#7CAE00	#7CAE00	0.460033343368336	0.641238301528245
4.61649217480112	#7CAE00	#7CAE00	0.27073885101533	0.666699684159801
4.53784089628537	#7CAE00	#7CAE00	0.246671330618278	0.583982714547889
2.58766303834174	#7CAE00	#7CAE00	0.473394617298148	0.593030097441379
3.31903600462544	#7CAE00	#7CAE00	0.504291728792279	0.666118422967851
3.99799949974984	#7CAE00	#7CAE00	0.345349957366186	0.644604404520135
3.10612298533075	#7CAE00	#7CAE00	0.447799881951147	0.62376280327511
2.33923064275415	#7CAE00	#7CAE00	0.507641577384897	0.590837095677449
2.92711462023611	#7CAE00	#7CAE00	0.414153127463097	0.557478861666635
2.51714123560836	#7CAE00	#7CAE00	0.464338457198764	0.579512287300662
2.64272586546543	#7CAE00	#7CAE00	0.496740454651943	0.608248223325736
2.95160973029972	#7CAE00	#7CAE00	0.491922423011985	0.631629129199524
3.3834893231692	#7CAE00	#7CAE00	0.376730684156153	0.571506721831466
3.97089410586583	#7CAE00	#7CAE00	0.375700032304131	0.674492304492055
4.15692193816531	#7CAE00	#7CAE00	0.470414295065929	0.745933991946297
1.85903200617956	#7CAE00	#7CAE00	0.485361518674896	0.542637749455239
4.13085947473404	#7CAE00	#7CAE00	0.507663353351087	0.748456789620515
2.73642102023793	#7CAE00	#7CAE00	0.428155227003888	0.551914052318051
3.65950816367446	#7CAE00	#7CAE00	0.342715245647216	0.551143332610461
4.34327065700493	#7CAE00	#7CAE00	0.30508870058867	0.65667790263067
3.32986486212279	#7CAE00	#7CAE00	0.372242019907437	0.529948560766465
2.85236743776113	#7CAE00	#7CAE00	0.49415322513592	0.62377665860268
1.22963409191515	#7CAE00	#7CAE00	0.52749415067431	0.539641223055104
3.03578655376164	#7CAE00	#7CAE00	0.398260899890614	0.527423475510702
3.57994413364231	#7CAE00	#7CAE00	0.494249831661722	0.688928915275475
2.77560804149289	#7CAE00	#7CAE00	0.431946577557696	0.567829012632951
3.75659420219965	#7CAE00	#7CAE00	0.355895849428908	0.614230992686433
3.32986486212279	#7CAE00	#7CAE00	0.389487609345515	0.588013994575541
3.79473319220206	#7CAE00	#7CAE00	0.339610143670603	0.590698766557438
2.6153393661244	#7CAE00	#7CAE00	0.522556112553401	0.611608389425455
4.73201859675128	#7CAE00	#7CAE00	0.21367021618061	0.54578153130587
1.85903200617956	#7CAE00	#7CAE00	0.496616787203404	0.555424097312577
3.76616515835405	#7CAE00	#7CAE00	0.505829593195457	0.709106779149413
3.98898483326272	#7CAE00	#7CAE00	0.45460811156821	0.722350525897944
3.2199378875997	#7CAE00	#7CAE00	0.395580743592093	0.578319861600184
3.4571664698131	#7CAE00	#7CAE00	0.524427783661554	0.680282603124627
3.8605699061149	#7CAE00	#7CAE00	0.448003248677086	0.705286948162262
4.75478706147815	#7CAE00	#7CAE00	0.2456657808777	0.658877683396529
5.16836531216593	#7CAE00	#7CAE00	0.463564571686682	0.873901039594258
2.50279843375371	#7CAE00	#7CAE00	0.495226414361846	0.597878895342836
4.40090899701414	#7CAE00	#7CAE00	0.300734150004595	0.663502535701439
4.91853636766061	#7CAE00	#7CAE00	0.256323816395766	0.716076372402199
3.19749902267381	#7CAE00	#7CAE00	0.394754461111808	0.572385753844401
2.4445858544956	#7CAE00	#7CAE00	0.485210397147008	0.588302379625283
4.79249413145181	#7CAE00	#7CAE00	0.508015006461775	0.828829398953697
3.17490157327751	#7CAE00	#7CAE00	0.415803245195117	0.601865457012741
5.72363520850167	#7CAE00	#7CAE00	0.111239804999812	0.707692886175219
1.8	#7CAE00	#7CAE00	0.508366269457679	0.558129369393425
2.8014282071829	#7CAE00	#7CAE00	0.488136083038248	0.618106068911565
2.65631323454144	#7CAE00	#7CAE00	0.45710105746489	0.586507659996937
4.17420651142226	#7CAE00	#7CAE00	0.463261807188017	0.746343649236451
4.44162132559722	#7CAE00	#7CAE00	0.506271208820984	0.784277989591583
2.07846096908265	#7CAE00	#7CAE00	0.470509935487848	0.53873695316602
3.84187454245971	#7CAE00	#7CAE00	0.399407354809021	0.676061221432159
4.37629980691451	#7CAE00	#7CAE00	0.511664424592388	0.776915732799837
2.6290682760248	#7CAE00	#7CAE00	0.469186529048588	0.593330086489358
2.76260746397312	#7CAE00	#7CAE00	0.431181046887378	0.564563800069749
3.82308775729776	#7CAE00	#7CAE00	0.377995304266192	0.653642402883665
3.03578655376164	#7CAE00	#7CAE00	0.419589172151561	0.587720653494429
3.19749902267381	#7CAE00	#7CAE00	0.42771708355974	0.618357818549959
4.6784612855083	#7CAE00	#7CAE00	0.278201901486908	0.691954543784744
3.04762202380807	#7CAE00	#7CAE00	0.398853681684658	0.540562982481588
2.97590322423294	#7CAE00	#7CAE00	0.473825783654704	0.626572800576436
3.6	#7CAE00	#7CAE00	0.518407693196207	0.693748926235483
3.97994974842648	#7CAE00	#7CAE00	0.330305186624627	0.618326367676813
1.36821051011897	#7CAE00	#7CAE00	0.52546887518457	0.544118236989755
2.83971829588782	#7CAE00	#7CAE00	0.426164613190489	0.566290135621382
2.58766303834174	#7CAE00	#7CAE00	0.443498580564661	0.558344242692721
3.51909079166764	#7CAE00	#7CAE00	0.389439203053767	0.619888295664176
4.61649217480112	#7CAE00	#7CAE00	0.3317145020333	0.736063760972513
2.90241278938748	#7CAE00	#7CAE00	0.464817413193156	0.615927639347306
2.92711462023611	#7CAE00	#7CAE00	0.416181697813493	0.561294400508343
1.87829710109982	#7CAE00	#7CAE00	0.496400606757661	0.556061586221019
2.26097324177001	#7CAE00	#7CAE00	0.481378941095088	0.571465766940617
4.6475800154489	#7CAE00	#7CAE00	0.483819025728333	0.807611227784244
3.99799949974984	#7CAE00	#7CAE00	0.387506518870983	0.687753797744762
3.39411254969543	#7CAE00	#7CAE00	0.395188782536027	0.608262526062201
