alpha	colour	fill	x	y	clickSelects
0.7336	#F8766D	#F8766D	0.643312244095564	0.642848092865583	Q1
0.78	#F8766D	#F8766D	0.641224346781353	0.712458738667668	Q1
0.8392	#F8766D	#F8766D	0.783629261518349	0.678378108445013	Q1
0.7976	#F8766D	#F8766D	0.575174789839748	0.757137179103305	Q1
0.8336	#F8766D	#F8766D	0.798689641559743	0.637420230937767	Q1
0.744	#F8766D	#F8766D	0.636686330574476	0.663877481897303	Q1
0.7144	#F8766D	#F8766D	0.607670271510599	0.639751552793837	Q1
0.7504	#F8766D	#F8766D	0.67313663965066	0.642206884901949	Q1
0.7384	#F8766D	#F8766D	0.70170577448852	0.561608320420667	Q1
0.6328	#F8766D	#F8766D	0.552217782473141	0.557694513875852	Q1
0.6656	#F8766D	#F8766D	0.532325068527142	0.603588747616999	Q1
0.6664	#F8766D	#F8766D	0.601674446492592	0.56631231623667	Q1
0.7096	#F8766D	#F8766D	0.645827487610906	0.595779579593602	Q1
0.848	#F8766D	#F8766D	0.658458416622273	0.795700756610147	Q1
0.8392	#F8766D	#F8766D	0.796583883685353	0.658510085036879	Q1
0.7328	#F8766D	#F8766D	0.690841789371235	0.57195778359514	Q1
0.764	#F8766D	#F8766D	0.571119853426681	0.716900591109264	Q1
0.6944	#F8766D	#F8766D	0.63509012102734	0.578728527563046	Q1
0.7736	#F8766D	#F8766D	0.733800544103774	0.600426330923757	Q1
0.696	#F8766D	#F8766D	0.537711517649164	0.639235844855771	Q1
0.7008	#F8766D	#F8766D	0.551182644663691	0.643389747070657	Q1
0.7288	#F8766D	#F8766D	0.603327174013065	0.662237402917344	Q1
0.6912	#F8766D	#F8766D	0.550221021184106	0.631615441053932	Q1
0.7288	#F8766D	#F8766D	0.661018253126613	0.615531910536826	Q1
0.7544	#F8766D	#F8766D	0.706829938333566	0.602844638736116	Q1
0.9376	#F8766D	#F8766D	0.60957974164078	0.922681707390738	Q1
0.8152	#F8766D	#F8766D	0.770140035427205	0.644487149571725	Q1
0.6712	#F8766D	#F8766D	0.616502989145397	0.55182155366432	Q1
0.7408	#F8766D	#F8766D	0.550539521682885	0.692730014853012	Q1
0.8248	#F8766D	#F8766D	0.813083136503011	0.550722215247618	Q1
0.804	#F8766D	#F8766D	0.780518205323429	0.580141164199557	Q1
0.8328	#F8766D	#F8766D	0.679534500328317	0.763898179599934	Q1
0.668	#F8766D	#F8766D	0.596491652485577	0.57589454424491	Q1
0.604	#F8766D	#F8766D	0.538062492998624	0.523161863669488	Q1
0.792	#F8766D	#F8766D	0.62123331862899	0.737977169832052	Q1
0.7728	#F8766D	#F8766D	0.74700686585361	0.552402961794257	Q1
0.7744	#F8766D	#F8766D	0.606770819591191	0.72071673904186	Q1
0.7296	#F8766D	#F8766D	0.69407790377221	0.538252623672047	Q1
0.7472	#F8766D	#F8766D	0.657397903283618	0.652850854139647	Q1
0.6056	#F8766D	#F8766D	0.533467008290666	0.530277896897982	Q1
0.8344	#F8766D	#F8766D	0.53304187560257	0.80571707427589	Q1
0.6616	#F8766D	#F8766D	0.549142461737835	0.595523153273647	Q1
0.6048	#F8766D	#F8766D	0.537150877777564	0.526479361604916	Q1
0.8864	#F8766D	#F8766D	0.846015621650904	0.688746003205736	Q1
0.7408	#F8766D	#F8766D	0.560978116545652	0.691147080841459	Q1
0.6456	#F8766D	#F8766D	0.585907858083035	0.541472887718406	Q1
0.8048	#F8766D	#F8766D	0.77936966102538	0.588694589087291	Q1
0.6824	#F8766D	#F8766D	0.618124256797557	0.576657787590176	Q1
0.7312	#F8766D	#F8766D	0.57940573739682	0.674127112216593	Q1
0.832	#F8766D	#F8766D	0.778572870598078	0.670671508687381	Q1
0.7448	#F8766D	#F8766D	0.582994605277291	0.690717303389735	Q1
0.8024	#F8766D	#F8766D	0.786887907557235	0.523048419650127	Q1
0.7816	#F8766D	#F8766D	0.729083928130785	0.631683424681842	Q1
0.8728	#F8766D	#F8766D	0.697812695754714	0.809966824087039	Q1
0.676	#F8766D	#F8766D	0.575665726652272	0.604635832437893	Q1
0.6304	#F8766D	#F8766D	0.553670495915872	0.553002048686543	Q1
0.7752	#F8766D	#F8766D	0.594622337363497	0.725124267088505	Q1
0.7544	#F8766D	#F8766D	0.611609799983845	0.692057276484363	Q1
0.7008	#F8766D	#F8766D	0.610745519014774	0.617227602484013	Q1
0.7544	#F8766D	#F8766D	0.647121750661793	0.671946374493026	Q1
0.6632	#F8766D	#F8766D	0.598264557192123	0.563870762330265	Q1
0.6536	#F8766D	#F8766D	0.535702210854801	0.588346555054718	Q1
0.6632	#F8766D	#F8766D	0.611567342619514	0.528717382380826	Q1
0.7736	#F8766D	#F8766D	0.739981972778197	0.584803972516942	Q1
0.7312	#F8766D	#F8766D	0.562423560683226	0.678681891536514	Q1
0.636	#F8766D	#F8766D	0.577712865443066	0.528451748990874	Q1
0.6232	#F8766D	#F8766D	0.529572019584812	0.552687874402611	Q1
0.6968	#F8766D	#F8766D	0.646227373555904	0.563752463605143	Q1
0.8152	#F8766D	#F8766D	0.759362518495529	0.661726063654998	Q1
0.756	#F8766D	#F8766D	0.580786596538346	0.704965061767825	Q1
0.7888	#F8766D	#F8766D	0.650433507356877	0.718867214107449	Q1
0.6624	#F8766D	#F8766D	0.590797198058852	0.572629908018959	Q1
0.768	#F8766D	#F8766D	0.725102712394193	0.602978396144225	Q1
0.6576	#F8766D	#F8766D	0.604507859846277	0.530299235005257	Q1
0.724	#F8766D	#F8766D	0.649653475821617	0.619836934993892	Q1
0.74	#F8766D	#F8766D	0.658345588748958	0.639299326268321	Q1
0.9448	#F8766D	#F8766D	0.916022354494862	0.711911035185177	Q1
0.7352	#F8766D	#F8766D	0.664985382351504	0.623704146284817	Q1
0.652	#F8766D	#F8766D	0.546839170860459	0.584979531413145	Q1
0.8	#F8766D	#F8766D	0.671151677189006	0.722659131174009	Q1
0.6928	#F8766D	#F8766D	0.576191522384343	0.626368987788283	Q1
0.8744	#F8766D	#F8766D	0.591577619360869	0.848434642291985	Q1
0.7288	#F8766D	#F8766D	0.672335256621494	0.599820344406157	Q1
0.78	#F8766D	#F8766D	0.67371338606973	0.690688467569568	Q1
0.7544	#F8766D	#F8766D	0.640524610181509	0.676477315984414	Q1
0.7776	#F8766D	#F8766D	0.647280806546929	0.705891250569713	Q1
0.7928	#F8766D	#F8766D	0.773339711851258	0.542278840678977	Q1
0.7384	#F8766D	#F8766D	0.705877694118464	0.540354001616439	Q1
0.7616	#F8766D	#F8766D	0.668216223470757	0.666536627483471	Q1
0.7872	#F8766D	#F8766D	0.736330489455454	0.633999006869293	Q1
0.6992	#F8766D	#F8766D	0.622748321133397	0.604764543486926	Q1
0.7728	#F8766D	#F8766D	0.742288685543039	0.572460181518695	Q1
0.7904	#F8766D	#F8766D	0.624537868613766	0.734468188714679	Q1
0.6512	#F8766D	#F8766D	0.596759182256891	0.528508690013592	Q1
0.6408	#F8766D	#F8766D	0.547500057189197	0.570731493350516	Q1
0.7056	#F8766D	#F8766D	0.599335292726146	0.631777966527141	Q1
0.8184	#F8766D	#F8766D	0.799525646475953	0.57852366979438	Q1
0.728	#F8766D	#F8766D	0.558887847624628	0.675648576305144	Q1
0.832	#F8766D	#F8766D	0.776047612162438	0.67341620944675	Q1
0.6264	#F8766D	#F8766D	0.56265346265604	0.534821457314389	Q1
0.6904	#F8766D	#F8766D	0.643025226830294	0.548359296475229	Q1
0.648	#F8766D	#F8766D	0.592321568696459	0.533413824626445	Q1
0.7104	#F8766D	#F8766D	0.660300233182496	0.57192699416533	Q1
0.8192	#F8766D	#F8766D	0.742071365292882	0.692561380074934	Q1
0.8776	#F8766D	#F8766D	0.682300228443881	0.823621588993866	Q1
0.8736	#F8766D	#F8766D	0.853551840382529	0.63703397747462	Q1
0.7296	#F8766D	#F8766D	0.568814228815482	0.67526655520188	Q1
0.7008	#F8766D	#F8766D	0.596226010880308	0.626824357637864	Q1
0.6608	#F8766D	#F8766D	0.59207266429197	0.567593966644562	Q1
0.6752	#F8766D	#F8766D	0.625671261436923	0.539629978145556	Q1
0.7584	#F8766D	#F8766D	0.702728766426279	0.620141383346812	Q1
0.7312	#F8766D	#F8766D	0.528825492060885	0.681769394664321	Q1
0.7456	#F8766D	#F8766D	0.652064474214113	0.655071933916958	Q1
0.7536	#F8766D	#F8766D	0.687177371605559	0.632309192299658	Q1
0.6936	#F8766D	#F8766D	0.610593137552156	0.606816724223966	Q1
0.9808	#F8766D	#F8766D	0.783428732485268	0.912021996098668	Q1
0.8144	#F8766D	#F8766D	0.785669346474735	0.609236012734637	Q1
0.6376	#F8766D	#F8766D	0.576440752971084	0.537626930142667	Q1
0.788	#F8766D	#F8766D	0.651755649170617	0.717156786521115	Q1
0.632	#F8766D	#F8766D	0.571084176247429	0.534057310642311	Q1
0.8376	#F8766D	#F8766D	0.549828467556032	0.80947010028859	Q1
0.7496	#F8766D	#F8766D	0.575628176064481	0.698827037420474	Q1
0.7952	#F8766D	#F8766D	0.706450219956092	0.686920395445131	Q1
0.7752	#F8766D	#F8766D	0.731970331018147	0.610973321841921	Q1
0.7856	#F8766D	#F8766D	0.759282464823636	0.574335087705822	Q1
0.6352	#F8766D	#F8766D	0.534640166200888	0.566790607826312	Q1
0.6848	#F8766D	#F8766D	0.626926935931501	0.569217379186721	Q1
0.6816	#F8766D	#F8766D	0.634853696092772	0.527213530591928	Q1
0.688	#F8766D	#F8766D	0.634061324547945	0.563275502360696	Q1
0.6696	#F8766D	#F8766D	0.581338916584461	0.592425244914129	Q1
0.6976	#F8766D	#F8766D	0.625415432135438	0.598129433270559	Q1
0.8232	#F8766D	#F8766D	0.53627385445249	0.792165580818668	Q1
0.6296	#F8766D	#F8766D	0.536271606783616	0.558996524996498	Q1
0.6096	#F8766D	#F8766D	0.536887985030254	0.533425268586626	Q1
0.8152	#F8766D	#F8766D	0.73533758402368	0.692102579497922	Q1
0.7184	#F8766D	#F8766D	0.570096043994712	0.660876001699506	Q1
0.6232	#F8766D	#F8766D	0.558093980394414	0.535698332164873	Q1
0.9664	#F8766D	#F8766D	0.626989990346974	0.954545454545454	Q1
0.8064	#F8766D	#F8766D	0.765976030293939	0.62815675862357	Q1
0.8984	#F8766D	#F8766D	0.863032076032936	0.689513637708248	Q1
0.672	#F8766D	#F8766D	0.61653765696236	0.553416623501321	Q1
0.6824	#F8766D	#F8766D	0.596402693008184	0.600832597206549	Q1
0.6512	#F8766D	#F8766D	0.590839201015918	0.548649899127826	Q1
0.6968	#F8766D	#F8766D	0.63303651422133	0.586645638820272	Q1
0.6848	#F8766D	#F8766D	0.613433426919784	0.587558095922508	Q1
0.7264	#F8766D	#F8766D	0.635160103740567	0.638539015913514	Q1
0.8032	#F8766D	#F8766D	0.598002215136766	0.759187527058864	Q1
0.8048	#F8766D	#F8766D	0.592021928175347	0.762713070803288	Q1
0.8368	#F8766D	#F8766D	0.531936687686703	0.8090072939435	Q1
0.7648	#F8766D	#F8766D	0.650881083055654	0.685182746350913	Q1
0.7048	#F8766D	#F8766D	0.612689224920887	0.621863921375051	Q1
0.6232	#F8766D	#F8766D	0.56015843105777	0.531975506952805	Q1
0.8136	#F8766D	#F8766D	0.718014307350846	0.707173161835307	Q1
0.6912	#F8766D	#F8766D	0.618835289884656	0.5940014764604	Q1
0.7136	#F8766D	#F8766D	0.559331295229988	0.65819363970166	Q1
0.6968	#F8766D	#F8766D	0.615702726474851	0.607352777434341	Q1
0.76	#F8766D	#F8766D	0.725998508343696	0.572046754084498	Q1
0.8792	#F8766D	#F8766D	0.843570172256035	0.67497410914515	Q1
0.796	#F8766D	#F8766D	0.708697437563188	0.686303553740056	Q1
0.708	#F8766D	#F8766D	0.661029925664333	0.563126345170258	Q1
0.74	#F8766D	#F8766D	0.553028071814325	0.691489455547535	Q1
0.8432	#F8766D	#F8766D	0.62920136859987	0.800635471828508	Q1
0.756	#F8766D	#F8766D	0.717761728338007	0.58080849178536	Q1
0.8168	#F8766D	#F8766D	0.537049399136073	0.785277813863068	Q1
0.6168	#F8766D	#F8766D	0.552736644485383	0.527649355409972	Q1
0.8216	#F8766D	#F8766D	0.572203816195834	0.787321405499507	Q1
0.784	#F8766D	#F8766D	0.761633251114924	0.548078712138928	Q1
0.7296	#F8766D	#F8766D	0.648700108312419	0.630390849399055	Q1
0.6864	#F8766D	#F8766D	0.617909919696077	0.58577510744502	Q1
0.7088	#F8766D	#F8766D	0.669200700370365	0.532444529605117	Q1
0.7688	#F8766D	#F8766D	0.697174296064442	0.64966636608761	Q1
0.7584	#F8766D	#F8766D	0.693755305819038	0.633080593478368	Q1
0.7504	#F8766D	#F8766D	0.711331574500061	0.577939063895854	Q1
0.804	#F8766D	#F8766D	0.536668269455056	0.769434053446457	Q1
0.8544	#F8766D	#F8766D	0.565050254131616	0.827707254558116	Q1
0.6912	#F8766D	#F8766D	0.582818464064433	0.621318631357064	Q1
0.7664	#F8766D	#F8766D	0.741448860705579	0.531237470330304	Q1
0.6256	#F8766D	#F8766D	0.565320724717385	0.523195702333715	Q1
0.8376	#F8766D	#F8766D	0.753234085073803	0.713866873936189	Q1
0.7544	#F8766D	#F8766D	0.704242843928117	0.606650721471197	Q1
0.8264	#F8766D	#F8766D	0.648494605936707	0.771540181826789	Q1
0.7832	#F8766D	#F8766D	0.68439851384659	0.686691335327866	Q1
0.736	#F8766D	#F8766D	0.672587240202562	0.615789996305767	Q1
0.7632	#F8766D	#F8766D	0.613176254141167	0.703408516797958	Q1
0.7064	#F8766D	#F8766D	0.566063053296724	0.647564257148829	Q1
0.7328	#F8766D	#F8766D	0.691608758880528	0.56940474907835	Q1
0.7248	#F8766D	#F8766D	0.684682403356551	0.556249917300384	Q1
0.8064	#F8766D	#F8766D	0.528609443168975	0.772072789077576	Q1
0.6728	#F8766D	#F8766D	0.566806304616946	0.604531581871446	Q1
0.6792	#F8766D	#F8766D	0.631634655589642	0.531186600536258	Q1
0.8184	#F8766D	#F8766D	0.695670626747517	0.733484998624812	Q1
0.6744	#F8766D	#F8766D	0.605855107155464	0.57719739201738	Q1
0.8448	#F8766D	#F8766D	0.771862346564187	0.706458943506155	Q1
0.7088	#F8766D	#F8766D	0.53938085792346	0.654448698465906	Q1
0.7424	#F8766D	#F8766D	0.687587394974535	0.605980524354806	Q1
0.6728	#F8766D	#F8766D	0.595193812053848	0.585541922216829	Q1
