alpha	colour	fill	x	y	clickSelects
0.6688	#C77CFF	#C77CFF	0.599077906653574	0.51473492450489	Q4
0.7168	#C77CFF	#C77CFF	0.656555501230745	0.506057546708679	Q4
0.7352	#C77CFF	#C77CFF	0.58362548877718	0.357592231402294	Q4
0.8248	#C77CFF	#C77CFF	0.683112068315293	0.282833132043688	Q4
0.6904	#C77CFF	#C77CFF	0.598406936318201	0.446680072476898	Q4
0.6328	#C77CFF	#C77CFF	0.525089846139086	0.483984244225039	Q4
0.6224	#C77CFF	#C77CFF	0.545170696776185	0.530097916494499	Q4
0.7608	#C77CFF	#C77CFF	0.69463416262915	0.44181065371251	Q4
0.7168	#C77CFF	#C77CFF	0.637327121242877	0.44655238588028	Q4
0.7528	#C77CFF	#C77CFF	0.592692032410849	0.335607619079172	Q4
0.6632	#C77CFF	#C77CFF	0.544082726375058	0.446403740613899	Q4
0.6272	#C77CFF	#C77CFF	0.530258150603531	0.494208867489056	Q4
0.6992	#C77CFF	#C77CFF	0.602269885163164	0.434109440847132	Q4
0.7152	#C77CFF	#C77CFF	0.580074743703726	0.386989576913013	Q4
0.7576	#C77CFF	#C77CFF	0.659064473469393	0.384485106356169	Q4
0.6696	#C77CFF	#C77CFF	0.599788955501571	0.510002220751265	Q4
0.6744	#C77CFF	#C77CFF	0.604700268786677	0.50573395702049	Q4
0.8792	#C77CFF	#C77CFF	0.671597639076248	0.184708816245514	Q4
0.7088	#C77CFF	#C77CFF	0.635638359254921	0.466752401188635	Q4
0.6304	#C77CFF	#C77CFF	0.528439128855037	0.489235862547725	Q4
0.7216	#C77CFF	#C77CFF	0.615746252070076	0.404479641927498	Q4
0.7824	#C77CFF	#C77CFF	0.516085606886667	0.273381344191763	Q4
0.7928	#C77CFF	#C77CFF	0.700253805331534	0.364996997161457	Q4
0.6992	#C77CFF	#C77CFF	0.636862474874965	0.525840606180722	Q4
0.7792	#C77CFF	#C77CFF	0.725160484072397	0.463073037265535	Q4
0.68	#C77CFF	#C77CFF	0.529926037774529	0.418166996446967	Q4
0.6336	#C77CFF	#C77CFF	0.558428020612927	0.526945754536173	Q4
0.7832	#C77CFF	#C77CFF	0.66341211452584	0.339971955767415	Q4
0.78	#C77CFF	#C77CFF	0.72969876044731	0.481260394059027	Q4
0.748	#C77CFF	#C77CFF	0.605923867060874	0.35060147725516	Q4
0.6112	#C77CFF	#C77CFF	0.516658654727988	0.512667230812938	Q4
0.7144	#C77CFF	#C77CFF	0.641894189097932	0.463378731150934	Q4
0.7312	#C77CFF	#C77CFF	0.67485224727955	0.507729745648788	Q4
0.6712	#C77CFF	#C77CFF	0.513719949767014	0.427747418230205	Q4
0.7544	#C77CFF	#C77CFF	0.606893313362724	0.341078822135992	Q4
0.8728	#C77CFF	#C77CFF	0.793615611510348	0.325149969061895	Q4
0.6528	#C77CFF	#C77CFF	0.522600249554953	0.454661921175597	Q4
0.6688	#C77CFF	#C77CFF	0.516113243535817	0.431329333984981	Q4
0.7224	#C77CFF	#C77CFF	0.536431992411923	0.358859772807716	Q4
0.656	#C77CFF	#C77CFF	0.546295867704513	0.45950577511571	Q4
0.6928	#C77CFF	#C77CFF	0.608588879703061	0.457197793739601	Q4
0.732	#C77CFF	#C77CFF	0.520429073426989	0.343783805674126	Q4
0.76	#C77CFF	#C77CFF	0.693252393676936	0.439343180706305	Q4
0.6752	#C77CFF	#C77CFF	0.532319362252792	0.424938485565272	Q4
0.7312	#C77CFF	#C77CFF	0.638042503473377	0.412533052764585	Q4
0.62	#C77CFF	#C77CFF	0.528347803035479	0.505397785915823	Q4
0.6888	#C77CFF	#C77CFF	0.516252876953161	0.403291434212463	Q4
0.8176	#C77CFF	#C77CFF	0.56994425545806	0.232455342059506	Q4
0.668	#C77CFF	#C77CFF	0.567755199790815	0.455232274973017	Q4
0.8016	#C77CFF	#C77CFF	0.516436558526596	0.246402938627712	Q4
0.6872	#C77CFF	#C77CFF	0.532761521938472	0.407998015457016	Q4
0.72	#C77CFF	#C77CFF	0.627009390180248	0.421549351913683	Q4
0.736	#C77CFF	#C77CFF	0.681817300363733	0.531879708403349	Q4
0.688	#C77CFF	#C77CFF	0.621553819365958	0.508484121467443	Q4
0.724	#C77CFF	#C77CFF	0.518096081458392	0.355269669124087	Q4
0.8144	#C77CFF	#C77CFF	0.688636459655699	0.306601348210264	Q4
0.6904	#C77CFF	#C77CFF	0.522096067074263	0.401605449000517	Q4
0.7136	#C77CFF	#C77CFF	0.65155549903287	0.501788412866304	Q4
0.8072	#C77CFF	#C77CFF	0.699778097591869	0.334702033705686	Q4
0.808	#C77CFF	#C77CFF	0.768118306641526	0.522514804679453	Q4
0.6624	#C77CFF	#C77CFF	0.545341197854959	0.4492535920575	Q4
0.6392	#C77CFF	#C77CFF	0.516649156256501	0.472746854832797	Q4
0.664	#C77CFF	#C77CFF	0.594639699421895	0.532981591340342	Q4
0.6872	#C77CFF	#C77CFF	0.524797534402048	0.406328944682292	Q4
0.6136	#C77CFF	#C77CFF	0.534657599798222	0.533465457192875	Q4
0.6608	#C77CFF	#C77CFF	0.543586670551372	0.45064129832312	Q4
0.6056	#C77CFF	#C77CFF	0.521301597940841	0.524712490744408	Q4
0.7536	#C77CFF	#C77CFF	0.634634667787112	0.36531738912959	Q4
0.6568	#C77CFF	#C77CFF	0.585899661535312	0.532438656930223	Q4
0.7096	#C77CFF	#C77CFF	0.534810579966749	0.376546721995799	Q4
0.6552	#C77CFF	#C77CFF	0.539727072941701	0.457177169831497	Q4
0.6808	#C77CFF	#C77CFF	0.592732522605484	0.459671612451671	Q4
0.8872	#C77CFF	#C77CFF	0.759204520239414	0.24515103496598	Q4
0.7432	#C77CFF	#C77CFF	0.635232462505993	0.385592830991467	Q4
0.6736	#C77CFF	#C77CFF	0.599714748942503	0.492853920715583	Q4
0.824	#C77CFF	#C77CFF	0.569501533334389	0.223166671601592	Q4
0.712	#C77CFF	#C77CFF	0.651802228754345	0.511551004559021	Q4
0.9624	#C77CFF	#C77CFF	0.954545454545454	0.530092388659252	Q4
0.8432	#C77CFF	#C77CFF	0.522328446671829	0.189553195218424	Q4
0.644	#C77CFF	#C77CFF	0.559134393867113	0.49241739193152	Q4
0.784	#C77CFF	#C77CFF	0.525395173658663	0.271411635581528	Q4
0.7824	#C77CFF	#C77CFF	0.523360295180918	0.274117028107625	Q4
0.6952	#C77CFF	#C77CFF	0.525743682482708	0.396064883084405	Q4
0.7896	#C77CFF	#C77CFF	0.726431494708814	0.425670085447711	Q4
0.6896	#C77CFF	#C77CFF	0.613711093933572	0.475004853129404	Q4
0.6312	#C77CFF	#C77CFF	0.552030245577865	0.514310947699966	Q4
0.6144	#C77CFF	#C77CFF	0.529213058116443	0.515676852870489	Q4
0.6344	#C77CFF	#C77CFF	0.527845848641806	0.482573339935519	Q4
0.6776	#C77CFF	#C77CFF	0.580330039498969	0.45036423053598	Q4
0.6832	#C77CFF	#C77CFF	0.617514513048502	0.51713079513788	Q4
0.6648	#C77CFF	#C77CFF	0.581397322353813	0.480371336196205	Q4
0.728	#C77CFF	#C77CFF	0.672213549691188	0.526263163837276	Q4
0.8088	#C77CFF	#C77CFF	0.760810881276363	0.459234310846511	Q4
0.7504	#C77CFF	#C77CFF	0.594466731743779	0.339957904860601	Q4
0.784	#C77CFF	#C77CFF	0.62529665827995	0.305992457184979	Q4
0.6344	#C77CFF	#C77CFF	0.512315742521638	0.479487117195965	Q4
0.7	#C77CFF	#C77CFF	0.580244146293744	0.411676082395509	Q4
0.7624	#C77CFF	#C77CFF	0.714057175777597	0.53282573257332	Q4
0.7072	#C77CFF	#C77CFF	0.586574170441877	0.403628046554217	Q4
0.6352	#C77CFF	#C77CFF	0.559972535119883	0.526918041086704	Q4
0.6816	#C77CFF	#C77CFF	0.599232528313849	0.469154836204742	Q4
0.616	#C77CFF	#C77CFF	0.526236309933472	0.510585843382608	Q4
0.8336	#C77CFF	#C77CFF	0.522122333265909	0.202517440518027	Q4
0.7288	#C77CFF	#C77CFF	0.66312643999787	0.469511776177823	Q4
0.7888	#C77CFF	#C77CFF	0.518902914252076	0.264678002039558	Q4
0.6952	#C77CFF	#C77CFF	0.632812781296592	0.533033223722806	Q4
0.7336	#C77CFF	#C77CFF	0.626433003802323	0.393599997371972	Q4
0.9008	#C77CFF	#C77CFF	0.874362334261121	0.458390528809203	Q4
0.6776	#C77CFF	#C77CFF	0.511953657907426	0.418909093079979	Q4
0.736	#C77CFF	#C77CFF	0.646892571069734	0.415608471347223	Q4
0.6584	#C77CFF	#C77CFF	0.581022620953028	0.497843155095782	Q4
0.796	#C77CFF	#C77CFF	0.754411938570396	0.524201510985418	Q4
0.8184	#C77CFF	#C77CFF	0.699876948691375	0.312540925341413	Q4
0.7376	#C77CFF	#C77CFF	0.593788554913139	0.359464901550814	Q4
0.7616	#C77CFF	#C77CFF	0.585665863684673	0.318233231554987	Q4
0.6768	#C77CFF	#C77CFF	0.608697330518015	0.514978365225819	Q4
0.7432	#C77CFF	#C77CFF	0.689990119705842	0.516246208893145	Q4
0.736	#C77CFF	#C77CFF	0.673329715889583	0.473035098587346	Q4
0.7712	#C77CFF	#C77CFF	0.681059151559209	0.386331164459978	Q4
0.7488	#C77CFF	#C77CFF	0.643010200141095	0.383015341385469	Q4
0.6576	#C77CFF	#C77CFF	0.52843497130765	0.449271679970305	Q4
0.7016	#C77CFF	#C77CFF	0.575718088269627	0.40508000315736	Q4
0.7016	#C77CFF	#C77CFF	0.606130875207141	0.433603560880984	Q4
0.6976	#C77CFF	#C77CFF	0.592630159344219	0.425618480059023	Q4
0.6624	#C77CFF	#C77CFF	0.553564972212242	0.453055192604071	Q4
0.6536	#C77CFF	#C77CFF	0.575740491360987	0.498835420067451	Q4
0.6152	#C77CFF	#C77CFF	0.533328303164631	0.521238386816447	Q4
0.6392	#C77CFF	#C77CFF	0.548217647302361	0.489578823165608	Q4
0.6304	#C77CFF	#C77CFF	0.550459662121989	0.512618777094003	Q4
0.7664	#C77CFF	#C77CFF	0.642536753533553	0.349851359345968	Q4
0.7512	#C77CFF	#C77CFF	0.584710110776136	0.333461070271623	Q4
0.7384	#C77CFF	#C77CFF	0.625133506486924	0.383019374676167	Q4
0.7168	#C77CFF	#C77CFF	0.639054309268027	0.448943191246062	Q4
0.796	#C77CFF	#C77CFF	0.514986619846098	0.254954757202342	Q4
0.8368	#C77CFF	#C77CFF	0.801720577388947	0.496795001814423	Q4
0.676	#C77CFF	#C77CFF	0.534359855194394	0.42457964221327	Q4
0.6352	#C77CFF	#C77CFF	0.560507197974616	0.528929167536818	Q4
0.6592	#C77CFF	#C77CFF	0.560911265106513	0.46491387378458	Q4
0.7824	#C77CFF	#C77CFF	0.59272306977273	0.290478804269203	Q4
0.7192	#C77CFF	#C77CFF	0.612268763701374	0.406754427523947	Q4
0.6896	#C77CFF	#C77CFF	0.528105149457135	0.404066127396592	Q4
0.7208	#C77CFF	#C77CFF	0.663460573160522	0.522748745349167	Q4
0.7048	#C77CFF	#C77CFF	0.530912792573278	0.383328520897284	Q4
0.8152	#C77CFF	#C77CFF	0.723471414184436	0.34975676492269	Q4
0.74	#C77CFF	#C77CFF	0.646885436945297	0.407013693021444	Q4
0.8176	#C77CFF	#C77CFF	0.518673717221691	0.2250472617162	Q4
0.78	#C77CFF	#C77CFF	0.51582869416326	0.277358968347639	Q4
0.7072	#C77CFF	#C77CFF	0.550284459323702	0.38473961012244	Q4
0.872	#C77CFF	#C77CFF	0.820626241536989	0.389172318430588	Q4
0.6976	#C77CFF	#C77CFF	0.624027491491333	0.474360199281595	Q4
0.7624	#C77CFF	#C77CFF	0.711270143021443	0.499760837971294	Q4
0.6704	#C77CFF	#C77CFF	0.594867583522116	0.492276135398224	Q4
0.6976	#C77CFF	#C77CFF	0.610823170430247	0.447997722830068	Q4
0.6888	#C77CFF	#C77CFF	0.527661187390363	0.404382792130033	Q4
0.7288	#C77CFF	#C77CFF	0.565671565429426	0.359052683596364	Q4
0.6712	#C77CFF	#C77CFF	0.600416480385439	0.504586770748657	Q4
0.644	#C77CFF	#C77CFF	0.525543071724791	0.468086352573618	Q4
0.7024	#C77CFF	#C77CFF	0.59782795158325	0.42312849688144	Q4
0.72	#C77CFF	#C77CFF	0.637796564808709	0.439727822248951	Q4
0.716	#C77CFF	#C77CFF	0.654988694912204	0.502803878461937	Q4
0.6576	#C77CFF	#C77CFF	0.569893952055095	0.478260606937904	Q4
0.72	#C77CFF	#C77CFF	0.635688799632994	0.434478423126644	Q4
0.7288	#C77CFF	#C77CFF	0.668957340434137	0.490782678137712	Q4
0.644	#C77CFF	#C77CFF	0.567315042504052	0.509296108151163	Q4
0.6952	#C77CFF	#C77CFF	0.515437120308158	0.394984703830976	Q4
0.7512	#C77CFF	#C77CFF	0.694671499487717	0.480071959081823	Q4
0.7888	#C77CFF	#C77CFF	0.726382683642596	0.429000486150993	Q4
0.664	#C77CFF	#C77CFF	0.59386070182544	0.51977660190374	Q4
0.7784	#C77CFF	#C77CFF	0.689513123811726	0.381683635819097	Q4
0.704	#C77CFF	#C77CFF	0.643314315503218	0.528353929535233	Q4
0.7832	#C77CFF	#C77CFF	0.714086065113397	0.415470029992612	Q4
0.8888	#C77CFF	#C77CFF	0.837782232224351	0.375256059502695	Q4
0.7584	#C77CFF	#C77CFF	0.671864596392885	0.401390487012353	Q4
0.736	#C77CFF	#C77CFF	0.52861310071143	0.339410482540394	Q4
0.8024	#C77CFF	#C77CFF	0.757962453335713	0.48082942848408	Q4
0.7856	#C77CFF	#C77CFF	0.548195204596494	0.272637558121258	Q4
0.7584	#C77CFF	#C77CFF	0.526777405627337	0.307124131826513	Q4
0.6816	#C77CFF	#C77CFF	0.602357334622127	0.475087756307693	Q4
0.812	#C77CFF	#C77CFF	0.619441677886089	0.259017733323239	Q4
0.6264	#C77CFF	#C77CFF	0.525595176405083	0.492934660455046	Q4
0.8232	#C77CFF	#C77CFF	0.78683770298719	0.520792523133624	Q4
0.6896	#C77CFF	#C77CFF	0.62446495948407	0.517178935137703	Q4
0.7344	#C77CFF	#C77CFF	0.608369690592366	0.375648776834268	Q4
0.664	#C77CFF	#C77CFF	0.527013142913397	0.440073998964497	Q4
0.6512	#C77CFF	#C77CFF	0.559017092598938	0.477343421657386	Q4
0.7392	#C77CFF	#C77CFF	0.666011232202619	0.441619272964739	Q4
0.7384	#C77CFF	#C77CFF	0.555639682663975	0.340794585522778	Q4
0.6384	#C77CFF	#C77CFF	0.563820217308982	0.526765604500848	Q4
0.7088	#C77CFF	#C77CFF	0.575032929618545	0.393674202399654	Q4
0.728	#C77CFF	#C77CFF	0.566149041678339	0.359734478227623	Q4
0.644	#C77CFF	#C77CFF	0.538040842459825	0.47358645073492	Q4
0.6232	#C77CFF	#C77CFF	0.517076614678207	0.495863129467606	Q4
0.8056	#C77CFF	#C77CFF	0.571815822134441	0.249564951752657	Q4
0.6776	#C77CFF	#C77CFF	0.605378530567841	0.493955059350048	Q4
0.7096	#C77CFF	#C77CFF	0.601085076402326	0.412449542740705	Q4
0.7344	#C77CFF	#C77CFF	0.518128099278746	0.340511862234504	Q4
0.7256	#C77CFF	#C77CFF	0.656393694473428	0.463243357350982	Q4
