alpha	colour	fill	x	y	clickSelects
0.8328	#00BFC4	#00BFC4	0.289614642590245	0.325516120939137	Q3
0.6576	#00BFC4	#00BFC4	0.439551715534782	0.508350166392438	Q3
0.732	#00BFC4	#00BFC4	0.461471006588646	0.352750688604367	Q3
0.64	#00BFC4	#00BFC4	0.467826338464521	0.497128266038605	Q3
0.8464	#00BFC4	#00BFC4	0.331501002376789	0.253733117882069	Q3
0.8064	#00BFC4	#00BFC4	0.257680740137537	0.514238078962727	Q3
0.6928	#00BFC4	#00BFC4	0.411332628465586	0.463701247861717	Q3
0.8592	#00BFC4	#00BFC4	0.292056093759035	0.267872395394255	Q3
0.7104	#00BFC4	#00BFC4	0.392475033939437	0.450577511632571	Q3
0.7184	#00BFC4	#00BFC4	0.393942666960562	0.429629997785606	Q3
0.8904	#00BFC4	#00BFC4	0.15901241613689	0.474174766741438	Q3
0.6728	#00BFC4	#00BFC4	0.473818100081346	0.435415981466522	Q3
0.7256	#00BFC4	#00BFC4	0.510414817963843	0.352130520625404	Q3
0.7208	#00BFC4	#00BFC4	0.415402477191604	0.398778300940348	Q3
0.6784	#00BFC4	#00BFC4	0.414687672889595	0.504116630930069	Q3
0.68	#00BFC4	#00BFC4	0.465372055121271	0.428210534180927	Q3
0.7824	#00BFC4	#00BFC4	0.431279330752962	0.290754986275346	Q3
0.7432	#00BFC4	#00BFC4	0.33294735509109	0.530963144564928	Q3
0.7296	#00BFC4	#00BFC4	0.415564713850044	0.383560476663483	Q3
0.8304	#00BFC4	#00BFC4	0.263820015290898	0.375374044332168	Q3
0.616	#00BFC4	#00BFC4	0.492374965427074	0.514473465293806	Q3
0.78	#00BFC4	#00BFC4	0.35576135362776	0.350254827922213	Q3
0.7512	#00BFC4	#00BFC4	0.348256895247446	0.426453341641493	Q3
0.6984	#00BFC4	#00BFC4	0.463154227713462	0.40144567514898	Q3
0.7264	#00BFC4	#00BFC4	0.51134330851422	0.351673276660777	Q3
0.788	#00BFC4	#00BFC4	0.298408575903672	0.427132719952299	Q3
0.7304	#00BFC4	#00BFC4	0.351423540876003	0.498559843290011	Q3
0.7216	#00BFC4	#00BFC4	0.402272043194031	0.411316586186831	Q3
0.6984	#00BFC4	#00BFC4	0.387770072469347	0.522913516639257	Q3
0.816	#00BFC4	#00BFC4	0.267390923744789	0.410347703679611	Q3
0.8368	#00BFC4	#00BFC4	0.294682134002147	0.309199904706197	Q3
0.6232	#00BFC4	#00BFC4	0.477297176236483	0.531710555913404	Q3
0.684	#00BFC4	#00BFC4	0.405043930211959	0.519059686458328	Q3
0.7048	#00BFC4	#00BFC4	0.379213111089366	0.533797676925478	Q3
0.6296	#00BFC4	#00BFC4	0.476246443804804	0.509244478221136	Q3
0.7432	#00BFC4	#00BFC4	0.393100535372034	0.380485559057601	Q3
0.7416	#00BFC4	#00BFC4	0.347482947460531	0.459594381230994	Q3
0.7808	#00BFC4	#00BFC4	0.398344537090717	0.311000535606641	Q3
0.6856	#00BFC4	#00BFC4	0.424356694526108	0.458005571964821	Q3
0.6832	#00BFC4	#00BFC4	0.417714191291463	0.477434845802457	Q3
0.6456	#00BFC4	#00BFC4	0.455761549043592	0.506512889721656	Q3
0.7528	#00BFC4	#00BFC4	0.391622903154596	0.363322915951083	Q3
0.6672	#00BFC4	#00BFC4	0.491226471204516	0.435968325709942	Q3
0.6576	#00BFC4	#00BFC4	0.450536944229332	0.483730053361725	Q3
0.7064	#00BFC4	#00BFC4	0.378353024953757	0.516850855931474	Q3
0.672	#00BFC4	#00BFC4	0.488909497324314	0.430211302007192	Q3
0.7144	#00BFC4	#00BFC4	0.471536928926057	0.374602248931141	Q3
0.8008	#00BFC4	#00BFC4	0.268924813738761	0.475352245667935	Q3
0.9128	#00BFC4	#00BFC4	0.131722808806217	0.482437113470866	Q3
0.6848	#00BFC4	#00BFC4	0.405927881095558	0.508751906044679	Q3
0.6952	#00BFC4	#00BFC4	0.40313886839492	0.47176348509455	Q3
0.712	#00BFC4	#00BFC4	0.373577754442388	0.503674814833178	Q3
0.8632	#00BFC4	#00BFC4	0.188795658791167	0.532300765505298	Q3
0.7184	#00BFC4	#00BFC4	0.363045389068856	0.520140152806367	Q3
0.7312	#00BFC4	#00BFC4	0.350828716299189	0.494330503619003	Q3
0.7	#00BFC4	#00BFC4	0.461156623579042	0.400026876662289	Q3
0.684	#00BFC4	#00BFC4	0.418480116424678	0.473458979016377	Q3
0.7	#00BFC4	#00BFC4	0.435330590311028	0.417761071547456	Q3
0.8912	#00BFC4	#00BFC4	0.182642923753511	0.37464640355615	Q3
0.7664	#00BFC4	#00BFC4	0.460928246331514	0.302624303962838	Q3
0.7584	#00BFC4	#00BFC4	0.429841233064371	0.327435462605034	Q3
0.7424	#00BFC4	#00BFC4	0.345903832939212	0.459302580740893	Q3
0.64	#00BFC4	#00BFC4	0.464289278924395	0.50462061042167	Q3
0.6744	#00BFC4	#00BFC4	0.472878839370616	0.433514835308279	Q3
0.6808	#00BFC4	#00BFC4	0.413910467579996	0.49381546037923	Q3
0.6488	#00BFC4	#00BFC4	0.446519574933135	0.528789178262394	Q3
0.7632	#00BFC4	#00BFC4	0.322532658528646	0.448332221343893	Q3
0.7064	#00BFC4	#00BFC4	0.434904232093042	0.406543562366447	Q3
0.6456	#00BFC4	#00BFC4	0.460080741113767	0.49615531238695	Q3
0.8352	#00BFC4	#00BFC4	0.222205017844949	0.515308161157533	Q3
0.7216	#00BFC4	#00BFC4	0.358856543148499	0.525062548211783	Q3
0.772	#00BFC4	#00BFC4	0.299451273494156	0.503770826951724	Q3
0.7528	#00BFC4	#00BFC4	0.427168989202821	0.337402100992304	Q3
0.7168	#00BFC4	#00BFC4	0.368581627707177	0.493982614756854	Q3
0.7	#00BFC4	#00BFC4	0.385094989072792	0.530086137301874	Q3
0.804	#00BFC4	#00BFC4	0.260276390379443	0.516091598601565	Q3
0.7216	#00BFC4	#00BFC4	0.367919935472686	0.473762709758186	Q3
0.6608	#00BFC4	#00BFC4	0.471239021986701	0.455716440496244	Q3
0.6672	#00BFC4	#00BFC4	0.501631915896704	0.434034719955986	Q3
0.8744	#00BFC4	#00BFC4	0.265603521620416	0.269540443912218	Q3
0.7248	#00BFC4	#00BFC4	0.430607221362768	0.379706937876579	Q3
0.7496	#00BFC4	#00BFC4	0.420098801005545	0.346496938480943	Q3
0.7584	#00BFC4	#00BFC4	0.504496465712889	0.307289591430006	Q3
0.7584	#00BFC4	#00BFC4	0.360625309053191	0.388011617278106	Q3
0.7848	#00BFC4	#00BFC4	0.341437718454749	0.357796433141766	Q3
0.656	#00BFC4	#00BFC4	0.484016607113971	0.456062819563186	Q3
0.7032	#00BFC4	#00BFC4	0.426872838808289	0.419973188343096	Q3
0.8224	#00BFC4	#00BFC4	0.246868484694164	0.452819814899932	Q3
0.8424	#00BFC4	#00BFC4	0.464038224332793	0.19436705686378	Q3
0.8	#00BFC4	#00BFC4	0.273199548562876	0.458145469220643	Q3
0.7328	#00BFC4	#00BFC4	0.345464321699349	0.532344327083008	Q3
0.6184	#00BFC4	#00BFC4	0.491170621707504	0.511826782489606	Q3
0.7024	#00BFC4	#00BFC4	0.487676089156118	0.387768529854104	Q3
0.7896	#00BFC4	#00BFC4	0.347725747584395	0.340343226268695	Q3
0.7936	#00BFC4	#00BFC4	0.281164486767349	0.457664631329477	Q3
0.7032	#00BFC4	#00BFC4	0.399175506352296	0.456919995512356	Q3
0.7472	#00BFC4	#00BFC4	0.341429281923995	0.454141296835161	Q3
0.6272	#00BFC4	#00BFC4	0.492454734080596	0.495646778011049	Q3
0.6784	#00BFC4	#00BFC4	0.461226016550425	0.433871390682456	Q3
0.6608	#00BFC4	#00BFC4	0.432004669253825	0.528319968556401	Q3
0.6256	#00BFC4	#00BFC4	0.479215200413046	0.514670100739441	Q3
0.7888	#00BFC4	#00BFC4	0.284484529654374	0.470982914998268	Q3
0.6768	#00BFC4	#00BFC4	0.412819118509354	0.534047872719934	Q3
0.8088	#00BFC4	#00BFC4	0.482275202160881	0.238985385291127	Q3
0.6784	#00BFC4	#00BFC4	0.505296395873091	0.418825678220374	Q3
0.7376	#00BFC4	#00BFC4	0.396422751264755	0.387489280914742	Q3
0.7048	#00BFC4	#00BFC4	0.392483106050711	0.466848130912838	Q3
0.6616	#00BFC4	#00BFC4	0.441247305168925	0.489801113753815	Q3
0.6528	#00BFC4	#00BFC4	0.489187923387827	0.457827001572294	Q3
0.8104	#00BFC4	#00BFC4	0.332397210737087	0.317061129807213	Q3
0.7632	#00BFC4	#00BFC4	0.334848200220135	0.419022621751194	Q3
0.6968	#00BFC4	#00BFC4	0.425810516676236	0.432924557077289	Q3
0.6568	#00BFC4	#00BFC4	0.439051417295499	0.517174271541673	Q3
0.6656	#00BFC4	#00BFC4	0.454507083889648	0.4615136320802	Q3
0.6832	#00BFC4	#00BFC4	0.479366727520801	0.417103723482273	Q3
0.7344	#00BFC4	#00BFC4	0.377689158275379	0.416722289162952	Q3
0.6392	#00BFC4	#00BFC4	0.466457196831698	0.501973600847162	Q3
0.8456	#00BFC4	#00BFC4	0.342087793154155	0.246018263840569	Q3
0.8648	#00BFC4	#00BFC4	0.215479750397611	0.378443643918075	Q3
0.68	#00BFC4	#00BFC4	0.4117672269542	0.505475456192453	Q3
0.6536	#00BFC4	#00BFC4	0.442202828331991	0.519671194351475	Q3
0.6608	#00BFC4	#00BFC4	0.456720614076118	0.467463396678421	Q3
0.7064	#00BFC4	#00BFC4	0.385858505269103	0.47979319554973	Q3
0.7656	#00BFC4	#00BFC4	0.350900085688736	0.386826889672735	Q3
0.9624	#00BFC4	#00BFC4	0.382292696126104	0.0454545454545454	Q3
0.68	#00BFC4	#00BFC4	0.487832029828984	0.419436452628794	Q3
0.6632	#00BFC4	#00BFC4	0.432212536580624	0.510688603399963	Q3
0.6088	#00BFC4	#00BFC4	0.503576583166503	0.517238727295949	Q3
0.6072	#00BFC4	#00BFC4	0.498969441239398	0.525261892581636	Q3
0.7032	#00BFC4	#00BFC4	0.51042229484994	0.383481631726325	Q3
0.6792	#00BFC4	#00BFC4	0.444655031963189	0.446842690790341	Q3
0.7496	#00BFC4	#00BFC4	0.392147141281277	0.36948649202305	Q3
0.7328	#00BFC4	#00BFC4	0.492764378212236	0.343575970020912	Q3
0.8048	#00BFC4	#00BFC4	0.303650730933234	0.368695465904263	Q3
0.8288	#00BFC4	#00BFC4	0.469261986755651	0.212913904588723	Q3
0.6592	#00BFC4	#00BFC4	0.481308887613832	0.452079193049498	Q3
0.6592	#00BFC4	#00BFC4	0.502564944930495	0.44537490991548	Q3
0.724	#00BFC4	#00BFC4	0.499540045607735	0.355145778283766	Q3
0.7296	#00BFC4	#00BFC4	0.482987397638002	0.34948740714531	Q3
0.8464	#00BFC4	#00BFC4	0.462377759925112	0.189402982827901	Q3
0.7616	#00BFC4	#00BFC4	0.315645522954688	0.483151748773048	Q3
0.7792	#00BFC4	#00BFC4	0.323842095250916	0.39737735502381	Q3
0.6536	#00BFC4	#00BFC4	0.467354683418568	0.470434950411437	Q3
0.7536	#00BFC4	#00BFC4	0.354824006765871	0.407141123616254	Q3
0.7104	#00BFC4	#00BFC4	0.424673983024521	0.408800793322567	Q3
0.7944	#00BFC4	#00BFC4	0.284477419150764	0.44379004825336	Q3
0.64	#00BFC4	#00BFC4	0.479880524589396	0.483391821714088	Q3
0.732	#00BFC4	#00BFC4	0.509935586239233	0.343262817217614	Q3
0.7432	#00BFC4	#00BFC4	0.38573857002625	0.387843869552599	Q3
0.6536	#00BFC4	#00BFC4	0.443984386241203	0.512451914814707	Q3
0.7816	#00BFC4	#00BFC4	0.481646828402042	0.277047608633691	Q3
0.7	#00BFC4	#00BFC4	0.494189573523297	0.390007852778302	Q3
0.8	#00BFC4	#00BFC4	0.266714465015977	0.493352544169566	Q3
0.8232	#00BFC4	#00BFC4	0.297556144335813	0.334613144406037	Q3
0.744	#00BFC4	#00BFC4	0.384293877994897	0.387340060505791	Q3
0.7384	#00BFC4	#00BFC4	0.397941375356165	0.383636083906321	Q3
0.6528	#00BFC4	#00BFC4	0.447418539869668	0.502829933716964	Q3
0.772	#00BFC4	#00BFC4	0.459957455166484	0.295163575691036	Q3
0.6224	#00BFC4	#00BFC4	0.503707171257228	0.49719335867667	Q3
0.712	#00BFC4	#00BFC4	0.393109014332601	0.445677099245049	Q3
0.7208	#00BFC4	#00BFC4	0.441360507710315	0.379599330867135	Q3
0.6592	#00BFC4	#00BFC4	0.437488008639672	0.509232250800771	Q3
0.8848	#00BFC4	#00BFC4	0.408455997603782	0.148719711254954	Q3
0.7088	#00BFC4	#00BFC4	0.432928141060486	0.405008120601296	Q3
0.7176	#00BFC4	#00BFC4	0.364003970688794	0.521765250413181	Q3
0.8184	#00BFC4	#00BFC4	0.49092653942868	0.224763635576374	Q3
0.6288	#00BFC4	#00BFC4	0.491531686055811	0.493104945754243	Q3
0.8664	#00BFC4	#00BFC4	0.39467314052726	0.181791451054391	Q3
0.844	#00BFC4	#00BFC4	0.328129617269585	0.259820994236548	Q3
0.6656	#00BFC4	#00BFC4	0.427266979339929	0.519720890662621	Q3
0.7848	#00BFC4	#00BFC4	0.316292013676677	0.397241425776941	Q3
0.832	#00BFC4	#00BFC4	0.252996678715712	0.395395224446729	Q3
0.6616	#00BFC4	#00BFC4	0.487158171494226	0.446377100007342	Q3
0.6416	#00BFC4	#00BFC4	0.467994485377652	0.493077866929681	Q3
0.6784	#00BFC4	#00BFC4	0.442812156018155	0.44930027635593	Q3
0.8936	#00BFC4	#00BFC4	0.284415730741654	0.211780263172614	Q3
0.6464	#00BFC4	#00BFC4	0.474875359293387	0.476853475112687	Q3
0.728	#00BFC4	#00BFC4	0.395024970784877	0.406647876883639	Q3
0.832	#00BFC4	#00BFC4	0.486083750140693	0.2061237150372	Q3
0.7456	#00BFC4	#00BFC4	0.330692876040711	0.517975435992582	Q3
0.6184	#00BFC4	#00BFC4	0.490734788415452	0.512042648207794	Q3
0.7272	#00BFC4	#00BFC4	0.372343224002323	0.445389578374149	Q3
0.6656	#00BFC4	#00BFC4	0.434631352324636	0.49283902711909	Q3
0.7464	#00BFC4	#00BFC4	0.343768906424897	0.452536303798438	Q3
0.8048	#00BFC4	#00BFC4	0.359153122946153	0.301393755609577	Q3
0.692	#00BFC4	#00BFC4	0.425945270897225	0.442089471301643	Q3
0.7512	#00BFC4	#00BFC4	0.324035654999684	0.522463721315297	Q3
0.6528	#00BFC4	#00BFC4	0.503203457749219	0.454239742714143	Q3
0.8296	#00BFC4	#00BFC4	0.488596315362588	0.209379401507629	Q3
0.7248	#00BFC4	#00BFC4	0.501344187764468	0.354132381559143	Q3
0.6936	#00BFC4	#00BFC4	0.449346510369398	0.417784666085757	Q3
0.8016	#00BFC4	#00BFC4	0.327416919510211	0.341695061180791	Q3
0.7304	#00BFC4	#00BFC4	0.361445526261992	0.459431507749263	Q3
0.6696	#00BFC4	#00BFC4	0.447606322638394	0.460903556510435	Q3
0.7256	#00BFC4	#00BFC4	0.35582504568281	0.50883055206577	Q3
0.6776	#00BFC4	#00BFC4	0.487355232353888	0.42269995260445	Q3
0.8224	#00BFC4	#00BFC4	0.238519733448906	0.507133774986534	Q3
0.7216	#00BFC4	#00BFC4	0.42425328753291	0.390403870316774	Q3
0.7672	#00BFC4	#00BFC4	0.408816836661525	0.325902449129028	Q3
0.7352	#00BFC4	#00BFC4	0.347712688006131	0.486997227606286	Q3
