colour	fill	size	x	y	clickSelects
#00BFC4	#00BFC4	2.54	0.375400831247329	0.41365894359833	Q3
#00BFC4	#00BFC4	1.48	0.494423543433576	0.401260094271952	Q3
#00BFC4	#00BFC4	1.17	0.519996773164875	0.423427940982458	Q3
#00BFC4	#00BFC4	3.36	0.440817815660851	0.207846431448132	Q3
#00BFC4	#00BFC4	2.22	0.476494860223605	0.322198405206852	Q3
#00BFC4	#00BFC4	2.32	0.43269778245972	0.343229042712908	Q3
#00BFC4	#00BFC4	3.7	0.429283411154165	0.174784719958298	Q3
#00BFC4	#00BFC4	3.49	0.2961635950529	0.356035375840184	Q3
#00BFC4	#00BFC4	2.3	0.477169585908651	0.312900384163267	Q3
#00BFC4	#00BFC4	3.59	0.36019683037884	0.233926374567827	Q3
#00BFC4	#00BFC4	1.42	0.504053617270233	0.40251039078502	Q3
#00BFC4	#00BFC4	2.78	0.458731905888491	0.265995054088762	Q3
#00BFC4	#00BFC4	3.8	0.357153337368928	0.207697776378514	Q3
#00BFC4	#00BFC4	2.23	0.474902096560982	0.322190664704664	Q3
#00BFC4	#00BFC4	1.71	0.487384099894209	0.376661219249605	Q3
#00BFC4	#00BFC4	3.48	0.282557459733589	0.433656857797438	Q3
#00BFC4	#00BFC4	2.94	0.356266318513879	0.349438927592379	Q3
#00BFC4	#00BFC4	2.23	0.433731706136666	0.355132839307192	Q3
#00BFC4	#00BFC4	3.16	0.494160206991715	0.214538545338327	Q3
#00BFC4	#00BFC4	2.16	0.446146597265587	0.351908329741094	Q3
#00BFC4	#00BFC4	2.73	0.371108845358259	0.364536323242415	Q3
#00BFC4	#00BFC4	3.04	0.514738603058174	0.224600217905686	Q3
#00BFC4	#00BFC4	4.13	0.29858018173522	0.220888625743566	Q3
#00BFC4	#00BFC4	4.7	0.446174607733582	0.0580535190991012	Q3
#00BFC4	#00BFC4	3.68	0.474322267251816	0.16220450502903	Q3
#00BFC4	#00BFC4	1.66	0.523013733304362	0.369994805671885	Q3
#00BFC4	#00BFC4	2.75	0.360929492984137	0.388845458739833	Q3
#00BFC4	#00BFC4	1.92	0.473366993588521	0.360701548001781	Q3
#00BFC4	#00BFC4	5.2	0.216922634300543	0.151653972686889	Q3
#00BFC4	#00BFC4	1.23	0.52508744509711	0.416125606767829	Q3
#00BFC4	#00BFC4	3.77	0.470346201259069	0.153469779495639	Q3
#00BFC4	#00BFC4	2.99	0.330077398033496	0.438540420540546	Q3
#00BFC4	#00BFC4	2.1	0.45195055003249	0.354525713222262	Q3
#00BFC4	#00BFC4	3.2	0.317653782441274	0.381223371146558	Q3
#00BFC4	#00BFC4	3.15	0.433715273542204	0.235610139494914	Q3
#00BFC4	#00BFC4	1.88	0.445653636014861	0.4009818335854	Q3
#00BFC4	#00BFC4	2.61	0.468590753306013	0.281975398406726	Q3
#00BFC4	#00BFC4	3.25	0.326195706292203	0.341337091482128	Q3
#00BFC4	#00BFC4	3.39	0.464377101500867	0.196566420255951	Q3
#00BFC4	#00BFC4	2.2	0.520567759030123	0.313336379353815	Q3
#00BFC4	#00BFC4	4.23	0.375525989426502	0.140998134704192	Q3
#00BFC4	#00BFC4	4.04	0.28242931920423	0.25837725242481	Q3
#00BFC4	#00BFC4	2.26	0.516258242617518	0.307289932812154	Q3
#00BFC4	#00BFC4	1.18	0.504936037082513	0.435734626305011	Q3
#00BFC4	#00BFC4	1.72	0.452001933400982	0.438788719990762	Q3
#00BFC4	#00BFC4	2.39	0.478775978772991	0.301955054762881	Q3
#00BFC4	#00BFC4	2.37	0.394957710280604	0.404393260287272	Q3
#00BFC4	#00BFC4	2.18	0.453717504756804	0.342195768632956	Q3
#00BFC4	#00BFC4	2.72	0.44803258671777	0.279241789055728	Q3
#00BFC4	#00BFC4	3.31	0.488805877493059	0.19885820432444	Q3
#00BFC4	#00BFC4	1.91	0.435926664539858	0.422710225575731	Q3
#00BFC4	#00BFC4	2.63	0.488089869299773	0.272634784184988	Q3
#00BFC4	#00BFC4	3.23	0.359070854902014	0.289713541990504	Q3
#00BFC4	#00BFC4	3.15	0.356847038583312	0.305738599381379	Q3
#00BFC4	#00BFC4	3.55	0.329134681975702	0.276555489348619	Q3
#00BFC4	#00BFC4	2.05	0.422514257562433	0.420518826022316	Q3
#00BFC4	#00BFC4	3.97	0.477192883046836	0.130370258190374	Q3
#00BFC4	#00BFC4	4.96	0.387962118787572	0.0496298534517178	Q3
#00BFC4	#00BFC4	2.19	0.520547044607408	0.314188112967499	Q3
#00BFC4	#00BFC4	1.25	0.518474167025969	0.414442112366677	Q3
#00BFC4	#00BFC4	2.15	0.417021069913632	0.403273928830906	Q3
#00BFC4	#00BFC4	4.19	0.411438891217624	0.126511750352077	Q3
#00BFC4	#00BFC4	2.81	0.351225549859715	0.404306835947363	Q3
#00BFC4	#00BFC4	3.16	0.496935899659746	0.213759341106193	Q3
#00BFC4	#00BFC4	2.23	0.436114005999118	0.35296008118854	Q3
#00BFC4	#00BFC4	1.39	0.516731588245321	0.399544398446634	Q3
#00BFC4	#00BFC4	3.32	0.473720645649275	0.201258401671251	Q3
#00BFC4	#00BFC4	1.3	0.515199706671046	0.410767225868307	Q3
#00BFC4	#00BFC4	1.59	0.474656877473848	0.40830673209804	Q3
#00BFC4	#00BFC4	4.41	0.449375636456556	0.0888365411503328	Q3
#00BFC4	#00BFC4	2.29	0.405893736222109	0.395075124283239	Q3
#00BFC4	#00BFC4	2.62	0.377721155614335	0.378854673956425	Q3
#00BFC4	#00BFC4	4	0.249838219933463	0.339307097174985	Q3
#00BFC4	#00BFC4	2.12	0.413658924911651	0.430235859005372	Q3
#00BFC4	#00BFC4	2.41	0.490157536123247	0.296555448423645	Q3
#00BFC4	#00BFC4	2.84	0.517623131803266	0.245360966797817	Q3
#00BFC4	#00BFC4	2.72	0.409447511726607	0.30964240346272	Q3
#00BFC4	#00BFC4	2.06	0.418783061916417	0.443955857247664	Q3
#00BFC4	#00BFC4	1.59	0.468880210966794	0.418795279800787	Q3
#00BFC4	#00BFC4	2.79	0.378752472176103	0.336872174279064	Q3
#00BFC4	#00BFC4	2.2	0.436652378369309	0.357399374767368	Q3
#00BFC4	#00BFC4	1.68	0.457185116357683	0.428299975248308	Q3
#00BFC4	#00BFC4	2.35	0.517641312138577	0.297683824059101	Q3
#00BFC4	#00BFC4	4.01	0.23238963654502	0.430253196594823	Q3
#00BFC4	#00BFC4	1.84	0.498103700573334	0.356077561968779	Q3
#00BFC4	#00BFC4	3.99	0.302991090589734	0.238213354024991	Q3
#00BFC4	#00BFC4	1.65	0.486250407090948	0.385410439705401	Q3
#00BFC4	#00BFC4	2.5	0.431052051228344	0.319764902854811	Q3
#00BFC4	#00BFC4	2.25	0.402671949985172	0.422397614177098	Q3
#00BFC4	#00BFC4	2.85	0.51608165998215	0.244963101907892	Q3
#00BFC4	#00BFC4	2.43	0.402660104931024	0.368002260486567	Q3
#00BFC4	#00BFC4	1.44	0.513319393029663	0.395269541154888	Q3
#00BFC4	#00BFC4	2.91	0.347592827768039	0.378203548348529	Q3
#00BFC4	#00BFC4	2.64	0.403901732766243	0.327630822595248	Q3
#00BFC4	#00BFC4	1.84	0.469671039249408	0.373926940817071	Q3
#00BFC4	#00BFC4	1.57	0.47409354063497	0.412009256126822	Q3
#00BFC4	#00BFC4	2.13	0.423793164779211	0.392251732795846	Q3
#00BFC4	#00BFC4	3.36	0.457465130384668	0.20137910647383	Q3
#00BFC4	#00BFC4	1.67	0.473992795320092	0.395645469565511	Q3
#00BFC4	#00BFC4	3.92	0.463390203216979	0.138549430841741	Q3
#00BFC4	#00BFC4	1.69	0.477998692745785	0.388001277713871	Q3
#00BFC4	#00BFC4	1.14	0.524064787417838	0.425093176647211	Q3
#00BFC4	#00BFC4	1.88	0.453624326970624	0.388145386582901	Q3
#00BFC4	#00BFC4	3.6	0.272785260062076	0.416256078688779	Q3
#00BFC4	#00BFC4	1.8	0.47649946865169	0.374136490600755	Q3
#00BFC4	#00BFC4	3.41	0.312316993796185	0.334252236684193	Q3
#00BFC4	#00BFC4	2.63	0.364089593691239	0.443631433945814	Q3
#00BFC4	#00BFC4	1.97	0.431555397930515	0.414883560116096	Q3
#00BFC4	#00BFC4	1.89	0.434996934342172	0.437916541673469	Q3
#00BFC4	#00BFC4	1.58	0.501493114912066	0.38457914855801	Q3
#00BFC4	#00BFC4	2.28	0.423416779476909	0.362396314126714	Q3
#00BFC4	#00BFC4	1.57	0.465947665862112	0.440982623146226	Q3
#00BFC4	#00BFC4	1.86	0.459092841509714	0.383964367036156	Q3
#00BFC4	#00BFC4	2.71	0.512357241651609	0.259239930129734	Q3
#00BFC4	#00BFC4	3.16	0.521796294713444	0.211232407730242	Q3
#00BFC4	#00BFC4	2.56	0.383722761340016	0.377588761838622	Q3
#00BFC4	#00BFC4	1.84	0.445019831411494	0.413105576743132	Q3
#00BFC4	#00BFC4	2.96	0.394039393947634	0.289713130175661	Q3
#00BFC4	#00BFC4	1.92	0.43722140690637	0.414004019556177	Q3
#00BFC4	#00BFC4	2.86	0.37894208344574	0.325266674684959	Q3
#00BFC4	#00BFC4	1.19	0.501899530939218	0.445287763317001	Q3
#00BFC4	#00BFC4	4.61	0.348439968129785	0.110650642622638	Q3
#00BFC4	#00BFC4	3.01	0.338854830622434	0.375398412038645	Q3
#00BFC4	#00BFC4	3.12	0.342782973861095	0.336106641429649	Q3
#00BFC4	#00BFC4	3.85	0.287186930173969	0.287280259555667	Q3
#00BFC4	#00BFC4	1.77	0.44820709174139	0.426908392743052	Q3
#00BFC4	#00BFC4	3.96	0.44674892409415	0.139134379256201	Q3
#00BFC4	#00BFC4	2.14	0.464496230906097	0.339299281456354	Q3
#00BFC4	#00BFC4	2.14	0.413628656056152	0.421860529147733	Q3
#00BFC4	#00BFC4	1.82	0.441369615514252	0.445228624128822	Q3
#00BFC4	#00BFC4	1.71	0.456642283583562	0.419656267225445	Q3
#00BFC4	#00BFC4	3.3	0.309473313264102	0.374826113799589	Q3
#00BFC4	#00BFC4	2.11	0.421968551299978	0.401202585756418	Q3
#00BFC4	#00BFC4	3.17	0.420989174102048	0.241395989033849	Q3
#00BFC4	#00BFC4	2.78	0.385687688267249	0.328645447612761	Q3
#00BFC4	#00BFC4	1.65	0.480375583626405	0.390571761758753	Q3
#00BFC4	#00BFC4	2.5	0.464997097321725	0.296258009977944	Q3
#00BFC4	#00BFC4	3.69	0.356773593602413	0.224161013278991	Q3
#00BFC4	#00BFC4	3.4	0.499499736635209	0.187562877953363	Q3
#00BFC4	#00BFC4	2.62	0.456104440140003	0.28685057847607	Q3
#00BFC4	#00BFC4	3.8	0.439285200162772	0.159862083261981	Q3
#00BFC4	#00BFC4	4.09	0.245472283907026	0.323989645395816	Q3
#00BFC4	#00BFC4	1.45	0.49212708258667	0.408403268513612	Q3
#00BFC4	#00BFC4	1.69	0.455726412588789	0.430628727775865	Q3
#00BFC4	#00BFC4	2.27	0.494816269689648	0.309748714919609	Q3
#00BFC4	#00BFC4	4.15	0.269656032982623	0.259810066656015	Q3
#00BFC4	#00BFC4	2.64	0.478061079439174	0.274815947128358	Q3
#00BFC4	#00BFC4	4.72	0.313081977507485	0.123529679633222	Q3
#00BFC4	#00BFC4	2.07	0.461957111144929	0.350473383581379	Q3
#00BFC4	#00BFC4	3.65	0.35526180562481	0.230416554186278	Q3
#00BFC4	#00BFC4	2.64	0.368259593620068	0.404026203205186	Q3
#00BFC4	#00BFC4	4.51	0.336872440248178	0.131266409155596	Q3
#00BFC4	#00BFC4	3.12	0.345448053141556	0.330856558290363	Q3
#00BFC4	#00BFC4	1.72	0.463069601603276	0.402271518286206	Q3
#00BFC4	#00BFC4	3.33	0.322191867459412	0.331161864281633	Q3
#00BFC4	#00BFC4	3.4	0.305379394909137	0.35528278540651	Q3
#00BFC4	#00BFC4	1.53	0.510627295437127	0.38644486444427	Q3
#00BFC4	#00BFC4	1.94	0.447234953344531	0.387409246528308	Q3
#00BFC4	#00BFC4	3.57	0.50369257650705	0.169398698760104	Q3
#00BFC4	#00BFC4	4.12	0.348845275782224	0.173242769945985	Q3
#00BFC4	#00BFC4	3.73	0.37741022269673	0.200779782538774	Q3
#00BFC4	#00BFC4	2.87	0.343497213420599	0.41241801872958	Q3
#00BFC4	#00BFC4	2.35	0.423279279386985	0.349420986023571	Q3
#00BFC4	#00BFC4	2.54	0.431972094411118	0.312359331582605	Q3
#00BFC4	#00BFC4	1.27	0.495912311459154	0.437916441871182	Q3
#00BFC4	#00BFC4	3.34	0.482845754484598	0.197395826997316	Q3
#00BFC4	#00BFC4	1.35	0.486380888680875	0.444199358926538	Q3
#00BFC4	#00BFC4	2.23	0.525916887735705	0.310393045383299	Q3
#00BFC4	#00BFC4	3.42	0.380983324986143	0.238654963285144	Q3
#00BFC4	#00BFC4	2.9	0.338865091269582	0.436709929128288	Q3
#00BFC4	#00BFC4	1.92	0.509177906260256	0.344079527585432	Q3
#00BFC4	#00BFC4	3.53	0.286088664263579	0.37502013043865	Q3
#00BFC4	#00BFC4	1.5	0.481274641781473	0.4149140601335	Q3
#00BFC4	#00BFC4	2.78	0.407935399840816	0.302635166871997	Q3
#00BFC4	#00BFC4	4.55	0.182509654405482	0.407215857699764	Q3
#00BFC4	#00BFC4	1.81	0.465981273341068	0.382857789631366	Q3
#00BFC4	#00BFC4	2.77	0.418893901041987	0.293506209489561	Q3
#00BFC4	#00BFC4	4.5	0.186879394988072	0.405084742638496	Q3
#00BFC4	#00BFC4	2.52	0.428105196230447	0.318469464313062	Q3
#00BFC4	#00BFC4	2.21	0.429639427412082	0.364663007752623	Q3
#00BFC4	#00BFC4	2.3	0.425761338128622	0.355181394651506	Q3
#00BFC4	#00BFC4	1.38	0.496974752593812	0.413370737428278	Q3
#00BFC4	#00BFC4	1.22	0.518983232378005	0.418278207863512	Q3
#00BFC4	#00BFC4	1.69	0.518624805154071	0.367822776352564	Q3
#00BFC4	#00BFC4	1.68	0.501001012799487	0.37363416047966	Q3
#00BFC4	#00BFC4	2.34	0.455255162861995	0.320807709895827	Q3
#00BFC4	#00BFC4	2.59	0.481686361255163	0.278602016150063	Q3
#00BFC4	#00BFC4	2.62	0.444232852125855	0.29347417415677	Q3
#00BFC4	#00BFC4	1.95	0.510703502739772	0.341209094125023	Q3
#00BFC4	#00BFC4	2.48	0.415668746148315	0.338789576568725	Q3
#00BFC4	#00BFC4	2.27	0.403289711453591	0.410245786696845	Q3
#00BFC4	#00BFC4	1.95	0.449912091953738	0.380592453268543	Q3
#00BFC4	#00BFC4	2.24	0.471202164391253	0.323286417450288	Q3
#00BFC4	#00BFC4	3.14	0.4891006641619	0.217147477709966	Q3
#00BFC4	#00BFC4	3.01	0.405337811342207	0.272210530251723	Q3
#00BFC4	#00BFC4	4.73	0.422491500673296	0.061927424596574	Q3
#00BFC4	#00BFC4	3.05	0.355217052966095	0.327972818438444	Q3
#00BFC4	#00BFC4	1.95	0.436231997577695	0.408014004813673	Q3
#00BFC4	#00BFC4	1.13	0.508703680770301	0.440010086906631	Q3
#00BFC4	#00BFC4	2.85	0.488030689566347	0.248332816704741	Q3
#00BFC4	#00BFC4	1.64	0.473312852616229	0.401764732461904	Q3
#00BFC4	#00BFC4	2.05	0.490918523259608	0.335353342369983	Q3
#00BFC4	#00BFC4	3.15	0.377509014654603	0.279682948412997	Q3
#00BFC4	#00BFC4	2.47	0.421936570181708	0.332429220464822	Q3
#00BFC4	#00BFC4	2.03	0.492677920914528	0.337149819297029	Q3
#00BFC4	#00BFC4	3.52	0.280573397933217	0.415629015091063	Q3
#00BFC4	#00BFC4	1.74	0.477718419144578	0.380601596102497	Q3
#00BFC4	#00BFC4	2.82	0.517149175860956	0.247834296784124	Q3
#00BFC4	#00BFC4	2.77	0.382888814270102	0.335659227289624	Q3
#00BFC4	#00BFC4	3.59	0.373787003490624	0.222077518597842	Q3
#00BFC4	#00BFC4	2.37	0.464994729853386	0.311049538441253	Q3
#00BFC4	#00BFC4	3.67	0.443479101327555	0.171984024065945	Q3
#00BFC4	#00BFC4	3.62	0.453136141663069	0.174622073671981	Q3
