colour	fill	x	y	clickSelects
#C77CFF	#C77CFF	0.832982878550519	0.26724826051883	Q4
#C77CFF	#C77CFF	0.550717295515209	0.450013823736378	Q4
#C77CFF	#C77CFF	0.542686366052501	0.470415636762264	Q4
#C77CFF	#C77CFF	0.652796715181562	0.485597140938388	Q4
#C77CFF	#C77CFF	0.637157730245882	0.491414118163141	Q4
#C77CFF	#C77CFF	0.723138147407611	0.232254354765511	Q4
#C77CFF	#C77CFF	0.698071949694472	0.380626581023981	Q4
#C77CFF	#C77CFF	0.569919155228774	0.478277849360236	Q4
#C77CFF	#C77CFF	0.565579341066651	0.465534298452939	Q4
#C77CFF	#C77CFF	0.598589195650268	0.442823692728007	Q4
#C77CFF	#C77CFF	0.512837160335576	0.254305525399113	Q4
#C77CFF	#C77CFF	0.599964002366248	0.349698446417191	Q4
#C77CFF	#C77CFF	0.682441051452192	0.376429508500907	Q4
#C77CFF	#C77CFF	0.648189870565517	0.343249196740171	Q4
#C77CFF	#C77CFF	0.558374890631405	0.481834512132005	Q4
#C77CFF	#C77CFF	0.526405904061661	0.25072346609372	Q4
#C77CFF	#C77CFF	0.540783405388939	0.421386067177843	Q4
#C77CFF	#C77CFF	0.732355449886376	0.497039677707642	Q4
#C77CFF	#C77CFF	0.7109951592334	0.423354037271851	Q4
#C77CFF	#C77CFF	0.613579262567198	0.436005780765846	Q4
#C77CFF	#C77CFF	0.609387686797762	0.505242974746881	Q4
#C77CFF	#C77CFF	0.627133220984941	0.164257645943319	Q4
#C77CFF	#C77CFF	0.783259095204591	0.232222570408832	Q4
#C77CFF	#C77CFF	0.509514428185159	0.441529847385522	Q4
#C77CFF	#C77CFF	0.69947478642179	0.430484345210058	Q4
#C77CFF	#C77CFF	0.620374057050582	0.482600637276545	Q4
#C77CFF	#C77CFF	0.954545454545455	0.4854200502722	Q4
#C77CFF	#C77CFF	0.590446906712452	0.480855936820309	Q4
#C77CFF	#C77CFF	0.638648300591973	0.223682302920392	Q4
#C77CFF	#C77CFF	0.537523300620951	0.339338804350206	Q4
#C77CFF	#C77CFF	0.643060872804017	0.45701404441622	Q4
#C77CFF	#C77CFF	0.752188529360757	0.335708704929224	Q4
#C77CFF	#C77CFF	0.508625198810796	0.411856496814618	Q4
#C77CFF	#C77CFF	0.552230058253743	0.495451697175374	Q4
#C77CFF	#C77CFF	0.544759402436265	0.375508404022967	Q4
#C77CFF	#C77CFF	0.542463935599804	0.494461034044647	Q4
#C77CFF	#C77CFF	0.567953085260528	0.516987141589539	Q4
#C77CFF	#C77CFF	0.508260758812835	0.361311932983406	Q4
#C77CFF	#C77CFF	0.784650979979209	0.367793013075869	Q4
#C77CFF	#C77CFF	0.625696342750219	0.323149061263278	Q4
#C77CFF	#C77CFF	0.594100991573465	0.330261184571963	Q4
#C77CFF	#C77CFF	0.641555324521056	0.420942031868849	Q4
#C77CFF	#C77CFF	0.656006410322402	0.414307804348898	Q4
#C77CFF	#C77CFF	0.563107799867114	0.243801203804115	Q4
#C77CFF	#C77CFF	0.600868153515242	0.452201963604326	Q4
#C77CFF	#C77CFF	0.612259216334734	0.485830635089522	Q4
#C77CFF	#C77CFF	0.695627314380994	0.497520761332977	Q4
#C77CFF	#C77CFF	0.523337654407041	0.45434287676127	Q4
#C77CFF	#C77CFF	0.623184204146081	0.364290436369981	Q4
#C77CFF	#C77CFF	0.577286098271788	0.267243397944663	Q4
#C77CFF	#C77CFF	0.592138644096706	0.4676648730151	Q4
#C77CFF	#C77CFF	0.545746302942418	0.413451552917964	Q4
#C77CFF	#C77CFF	0.532154843199583	0.246294567482224	Q4
#C77CFF	#C77CFF	0.531292451787478	0.317256558260236	Q4
#C77CFF	#C77CFF	0.696065369688377	0.413386353806477	Q4
#C77CFF	#C77CFF	0.71254158783504	0.478580474613001	Q4
#C77CFF	#C77CFF	0.647426683445268	0.392790627715704	Q4
#C77CFF	#C77CFF	0.647096841838773	0.334983095023772	Q4
#C77CFF	#C77CFF	0.508766141756543	0.236517343219926	Q4
#C77CFF	#C77CFF	0.69502783440425	0.245277429225754	Q4
#C77CFF	#C77CFF	0.586749243571878	0.406395888721299	Q4
#C77CFF	#C77CFF	0.576370168858625	0.28312739015038	Q4
#C77CFF	#C77CFF	0.517526081830016	0.364359649643702	Q4
#C77CFF	#C77CFF	0.579521395215922	0.433532010243549	Q4
#C77CFF	#C77CFF	0.626010188040019	0.509357707841324	Q4
#C77CFF	#C77CFF	0.6276111212729	0.471037525122367	Q4
#C77CFF	#C77CFF	0.573751454090422	0.372035862908426	Q4
#C77CFF	#C77CFF	0.704425041972401	0.491355184300456	Q4
#C77CFF	#C77CFF	0.600789685679997	0.50707457972345	Q4
#C77CFF	#C77CFF	0.525122106443058	0.496455259996354	Q4
#C77CFF	#C77CFF	0.524708520924596	0.511766742534297	Q4
#C77CFF	#C77CFF	0.698286783505968	0.354079715458124	Q4
#C77CFF	#C77CFF	0.60908005503256	0.33340275304016	Q4
#C77CFF	#C77CFF	0.556615391114676	0.515562614136882	Q4
#C77CFF	#C77CFF	0.605915003346521	0.304929553752166	Q4
#C77CFF	#C77CFF	0.79532523019825	0.427576906207518	Q4
#C77CFF	#C77CFF	0.627775971641404	0.33121331811027	Q4
#C77CFF	#C77CFF	0.527978639745263	0.376137815843254	Q4
#C77CFF	#C77CFF	0.535324852334261	0.457035248726352	Q4
#C77CFF	#C77CFF	0.64519322078197	0.438546409435402	Q4
#C77CFF	#C77CFF	0.732846497884509	0.32168273281923	Q4
#C77CFF	#C77CFF	0.645768798000896	0.381884998329668	Q4
#C77CFF	#C77CFF	0.634881036032538	0.422480701101113	Q4
#C77CFF	#C77CFF	0.520814973442857	0.315768364066534	Q4
#C77CFF	#C77CFF	0.516751193045206	0.487179011310038	Q4
#C77CFF	#C77CFF	0.515366974949824	0.519519443524623	Q4
#C77CFF	#C77CFF	0.669001179803853	0.509655740471395	Q4
#C77CFF	#C77CFF	0.586908103407765	0.452572797928692	Q4
#C77CFF	#C77CFF	0.581535257697773	0.287257877297233	Q4
#C77CFF	#C77CFF	0.547758406533632	0.449070477557133	Q4
#C77CFF	#C77CFF	0.670185627311462	0.233168595667797	Q4
#C77CFF	#C77CFF	0.68438233397495	0.445229065970631	Q4
#C77CFF	#C77CFF	0.661310988509038	0.507462487816246	Q4
#C77CFF	#C77CFF	0.589880658411955	0.426343949000446	Q4
#C77CFF	#C77CFF	0.559676895771461	0.29260003952251	Q4
#C77CFF	#C77CFF	0.716807574101332	0.442748958327868	Q4
#C77CFF	#C77CFF	0.57931539144041	0.321172557691953	Q4
#C77CFF	#C77CFF	0.529553277776719	0.480803511838791	Q4
#C77CFF	#C77CFF	0.54801271274799	0.411125377088447	Q4
#C77CFF	#C77CFF	0.567087020504134	0.511695259746412	Q4
#C77CFF	#C77CFF	0.702316924094514	0.443860600803791	Q4
#C77CFF	#C77CFF	0.620527715579889	0.517120198388227	Q4
#C77CFF	#C77CFF	0.516442519943003	0.458633454830399	Q4
#C77CFF	#C77CFF	0.644700360563994	0.279819516459674	Q4
#C77CFF	#C77CFF	0.753711744547621	0.193166785787565	Q4
#C77CFF	#C77CFF	0.551169493290294	0.411010644094773	Q4
#C77CFF	#C77CFF	0.522989499608596	0.375163900384603	Q4
#C77CFF	#C77CFF	0.739050866945493	0.41513203971978	Q4
#C77CFF	#C77CFF	0.526387921219865	0.323050409265921	Q4
#C77CFF	#C77CFF	0.634649269794922	0.434851671911725	Q4
#C77CFF	#C77CFF	0.57764368040739	0.495639058634207	Q4
#C77CFF	#C77CFF	0.575614852826121	0.474143324057002	Q4
#C77CFF	#C77CFF	0.716384865857629	0.218368683531909	Q4
#C77CFF	#C77CFF	0.608637711115279	0.42611628501707	Q4
#C77CFF	#C77CFF	0.560186772338722	0.367944500557172	Q4
#C77CFF	#C77CFF	0.757797291722341	0.360792104467489	Q4
#C77CFF	#C77CFF	0.711737445283149	0.416471075874885	Q4
#C77CFF	#C77CFF	0.533537863116317	0.447364365888334	Q4
#C77CFF	#C77CFF	0.720086777421404	0.411200022753011	Q4
#C77CFF	#C77CFF	0.686571068471798	0.50476693044815	Q4
#C77CFF	#C77CFF	0.52735062985873	0.447567143673674	Q4
#C77CFF	#C77CFF	0.586057165550296	0.347530476203079	Q4
#C77CFF	#C77CFF	0.563814226451183	0.399678923726601	Q4
#C77CFF	#C77CFF	0.558610094573028	0.511023498057206	Q4
#C77CFF	#C77CFF	0.584805646743539	0.343014039099673	Q4
#C77CFF	#C77CFF	0.69377801108707	0.47676398345866	Q4
#C77CFF	#C77CFF	0.61290662052841	0.428762026555024	Q4
#C77CFF	#C77CFF	0.592156100618412	0.315398400340627	Q4
#C77CFF	#C77CFF	0.631871969958162	0.441717664496749	Q4
#C77CFF	#C77CFF	0.69584156303248	0.468163539772852	Q4
#C77CFF	#C77CFF	0.620697838905636	0.495016377868068	Q4
#C77CFF	#C77CFF	0.523385998289872	0.211183585913768	Q4
#C77CFF	#C77CFF	0.579048797062977	0.432877262149374	Q4
#C77CFF	#C77CFF	0.745815687300337	0.352415968270322	Q4
#C77CFF	#C77CFF	0.652964298553201	0.304525621755903	Q4
#C77CFF	#C77CFF	0.542824354076413	0.41972580151559	Q4
#C77CFF	#C77CFF	0.660022307064851	0.220778475322839	Q4
#C77CFF	#C77CFF	0.631781602425089	0.321713315006773	Q4
#C77CFF	#C77CFF	0.615471384798301	0.469264221973587	Q4
#C77CFF	#C77CFF	0.577901140178539	0.214231898713585	Q4
#C77CFF	#C77CFF	0.728806069395039	0.35981217990893	Q4
#C77CFF	#C77CFF	0.521749155965736	0.423105809027497	Q4
#C77CFF	#C77CFF	0.551691815421735	0.406927303822475	Q4
#C77CFF	#C77CFF	0.656627022448863	0.467988706022106	Q4
#C77CFF	#C77CFF	0.587449870523996	0.328327187204462	Q4
#C77CFF	#C77CFF	0.52735613531631	0.49208592476965	Q4
#C77CFF	#C77CFF	0.533043127302561	0.279714133266327	Q4
#C77CFF	#C77CFF	0.718877998192333	0.432975552102166	Q4
#C77CFF	#C77CFF	0.777254077288712	0.4399886622763	Q4
#C77CFF	#C77CFF	0.552060813512806	0.497390911543484	Q4
#C77CFF	#C77CFF	0.542068361589257	0.498350848366147	Q4
#C77CFF	#C77CFF	0.634539277627149	0.316818168986767	Q4
#C77CFF	#C77CFF	0.571995235025154	0.517515571340638	Q4
#C77CFF	#C77CFF	0.529510641774002	0.471538687667199	Q4
#C77CFF	#C77CFF	0.529779342879006	0.434630500813869	Q4
#C77CFF	#C77CFF	0.592442904897296	0.464228223684004	Q4
#C77CFF	#C77CFF	0.646741648919334	0.352118527633669	Q4
#C77CFF	#C77CFF	0.636030993163251	0.465975798675214	Q4
#C77CFF	#C77CFF	0.649583612880357	0.500223736018201	Q4
#C77CFF	#C77CFF	0.545747680330611	0.457667208137109	Q4
#C77CFF	#C77CFF	0.573494169685546	0.476191802365003	Q4
#C77CFF	#C77CFF	0.789161591625105	0.472721155899431	Q4
#C77CFF	#C77CFF	0.651872956971001	0.452838299918256	Q4
#C77CFF	#C77CFF	0.590677125245638	0.471404592943377	Q4
#C77CFF	#C77CFF	0.518735058917142	0.413313480073019	Q4
#C77CFF	#C77CFF	0.576629753754109	0.30972798041423	Q4
#C77CFF	#C77CFF	0.851751308112498	0.442028216649488	Q4
#C77CFF	#C77CFF	0.598871033623733	0.409202060514773	Q4
#C77CFF	#C77CFF	0.62868413112302	0.410258028003916	Q4
#C77CFF	#C77CFF	0.627949655164733	0.435260942876776	Q4
#C77CFF	#C77CFF	0.508154276049492	0.388400383093015	Q4
#C77CFF	#C77CFF	0.609905995678766	0.424700201991142	Q4
#C77CFF	#C77CFF	0.586740746828554	0.484295143523188	Q4
#C77CFF	#C77CFF	0.57713420843472	0.283034240299472	Q4
#C77CFF	#C77CFF	0.614519396451335	0.382089338536244	Q4
#C77CFF	#C77CFF	0.545105182227096	0.450945077199311	Q4
#C77CFF	#C77CFF	0.709678624712624	0.427728766018046	Q4
#C77CFF	#C77CFF	0.644187504074823	0.397745018405918	Q4
#C77CFF	#C77CFF	0.554728061410201	0.323972083905754	Q4
#C77CFF	#C77CFF	0.680683794245967	0.508011366666757	Q4
#C77CFF	#C77CFF	0.568841171453472	0.436886228026436	Q4
#C77CFF	#C77CFF	0.521386707161995	0.476318929411114	Q4
#C77CFF	#C77CFF	0.751477501695634	0.424473942558369	Q4
#C77CFF	#C77CFF	0.635206635139214	0.294569567195093	Q4
#C77CFF	#C77CFF	0.608100425846458	0.342731911101507	Q4
#C77CFF	#C77CFF	0.58304274435216	0.341226179672535	Q4
#C77CFF	#C77CFF	0.565659049715892	0.330047821108858	Q4
#C77CFF	#C77CFF	0.755774694841749	0.329744547042458	Q4
#C77CFF	#C77CFF	0.598918079587289	0.270603467469655	Q4
#C77CFF	#C77CFF	0.529316642001575	0.412710851678619	Q4
#C77CFF	#C77CFF	0.776216863690154	0.501648626583087	Q4
#C77CFF	#C77CFF	0.607609673609509	0.257278625549475	Q4
#C77CFF	#C77CFF	0.671270881431797	0.282513026182287	Q4
#C77CFF	#C77CFF	0.573621853383756	0.500698283411571	Q4
#C77CFF	#C77CFF	0.522370214453247	0.365592676782117	Q4
#C77CFF	#C77CFF	0.528947313753473	0.473578180687938	Q4
#C77CFF	#C77CFF	0.54023409021965	0.415516159060802	Q4
#C77CFF	#C77CFF	0.682206357311895	0.450853533634118	Q4
#C77CFF	#C77CFF	0.55573458382357	0.487273461882533	Q4
#C77CFF	#C77CFF	0.565350403357344	0.398327707024036	Q4
#C77CFF	#C77CFF	0.640060774709787	0.48337223584777	Q4
#C77CFF	#C77CFF	0.519184531034716	0.329930320459605	Q4
#C77CFF	#C77CFF	0.534653450013555	0.453749864700324	Q4
#C77CFF	#C77CFF	0.709142392204484	0.345222192913435	Q4
#C77CFF	#C77CFF	0.699113371875449	0.518188812387324	Q4
#C77CFF	#C77CFF	0.510305207478811	0.3426351068428	Q4
#C77CFF	#C77CFF	0.637544254869566	0.448433597750484	Q4
#C77CFF	#C77CFF	0.592868320952886	0.415983296153473	Q4
#C77CFF	#C77CFF	0.643182614895156	0.509376465972386	Q4
#C77CFF	#C77CFF	0.52030094416158	0.396377436943631	Q4
#C77CFF	#C77CFF	0.561604095891177	0.467228582465308	Q4
#C77CFF	#C77CFF	0.674169863740186	0.406306725542916	Q4
#C77CFF	#C77CFF	0.621954757908522	0.41525370137129	Q4
#C77CFF	#C77CFF	0.598588237933664	0.274648521096983	Q4
#C77CFF	#C77CFF	0.577843468375538	0.481130604059972	Q4
#C77CFF	#C77CFF	0.534147580606521	0.488358034978635	Q4
