alpha	colour	fill	x	y	clickSelects
0.7	#00BFC4	#00BFC4	0.291160327668174	0.271449561914348	Q3
0.7	#00BFC4	#00BFC4	0.478985279901715	0.487670625622891	Q3
0.7	#00BFC4	#00BFC4	0.505811210471537	0.478546069546384	Q3
0.7	#00BFC4	#00BFC4	0.230378967915289	0.396259547995639	Q3
0.7	#00BFC4	#00BFC4	0.348593600997936	0.375550928841081	Q3
0.7	#00BFC4	#00BFC4	0.415272103518615	0.414590119310712	Q3
0.7	#00BFC4	#00BFC4	0.496664954292346	0.346932815176494	Q3
0.7	#00BFC4	#00BFC4	0.493353875406554	0.296718118519678	Q3
0.7	#00BFC4	#00BFC4	0.394867366566666	0.195827024697826	Q3
0.7	#00BFC4	#00BFC4	0.496801818912191	0.495511809491164	Q3
0.7	#00BFC4	#00BFC4	0.408568552409209	0.485419170335062	Q3
0.7	#00BFC4	#00BFC4	0.503724099969007	0.203520047224813	Q3
0.7	#00BFC4	#00BFC4	0.416239833644041	0.0534631548594785	Q3
0.7	#00BFC4	#00BFC4	0.329650118095525	0.335663962762364	Q3
0.7	#00BFC4	#00BFC4	0.477640774633722	0.417287990647618	Q3
0.7	#00BFC4	#00BFC4	0.416020588294521	0.440518042455275	Q3
0.7	#00BFC4	#00BFC4	0.326976964503392	0.482755950023519	Q3
0.7	#00BFC4	#00BFC4	0.382358901303311	0.354842501043045	Q3
0.7	#00BFC4	#00BFC4	0.412843206018101	0.427642795943468	Q3
0.7	#00BFC4	#00BFC4	0.3291944588621	0.305936762620718	Q3
0.7	#00BFC4	#00BFC4	0.495265584464829	0.413075273863379	Q3
0.7	#00BFC4	#00BFC4	0.348817083934183	0.438028424667317	Q3
0.7	#00BFC4	#00BFC4	0.3929023679868	0.467163103203724	Q3
0.7	#00BFC4	#00BFC4	0.465803750008462	0.288798202893522	Q3
0.7	#00BFC4	#00BFC4	0.421388214036438	0.404293833699777	Q3
0.7	#00BFC4	#00BFC4	0.430180921652063	0.484928719517756	Q3
0.7	#00BFC4	#00BFC4	0.301584793031437	0.196203940501387	Q3
0.7	#00BFC4	#00BFC4	0.485372196309601	0.423010429624689	Q3
0.7	#00BFC4	#00BFC4	0.43855852833064	0.419394806011576	Q3
0.7	#00BFC4	#00BFC4	0.251088046962165	0.415716409861875	Q3
0.7	#00BFC4	#00BFC4	0.354504323774748	0.438754511077371	Q3
0.7	#00BFC4	#00BFC4	0.424493251507565	0.429133338468148	Q3
0.7	#00BFC4	#00BFC4	0.249913732390929	0.409876759664829	Q3
0.7	#00BFC4	#00BFC4	0.435841456048706	0.356354155480099	Q3
0.7	#00BFC4	#00BFC4	0.350473018050735	0.34650977919265	Q3
0.7	#00BFC4	#00BFC4	0.282126203075996	0.41500047072979	Q3
0.7	#00BFC4	#00BFC4	0.429008968632854	0.476042702703409	Q3
0.7	#00BFC4	#00BFC4	0.347175725592669	0.515202047085327	Q3
0.7	#00BFC4	#00BFC4	0.207198326806268	0.197419547492904	Q3
0.7	#00BFC4	#00BFC4	0.297796883661998	0.214705426336923	Q3
0.7	#00BFC4	#00BFC4	0.479684779331011	0.503095574031006	Q3
0.7	#00BFC4	#00BFC4	0.353137072967266	0.135755881262969	Q3
0.7	#00BFC4	#00BFC4	0.41192417067638	0.495411295989369	Q3
0.7	#00BFC4	#00BFC4	0.357604849774058	0.353298906926707	Q3
0.7	#00BFC4	#00BFC4	0.43289006651978	0.434162569984666	Q3
0.7	#00BFC4	#00BFC4	0.468352143302325	0.385381014386177	Q3
0.7	#00BFC4	#00BFC4	0.470623137092614	0.343909372278917	Q3
0.7	#00BFC4	#00BFC4	0.485888390864617	0.264683904436627	Q3
0.7	#00BFC4	#00BFC4	0.250192376819774	0.477282204851596	Q3
0.7	#00BFC4	#00BFC4	0.336495927961616	0.16981737258919	Q3
0.7	#00BFC4	#00BFC4	0.489018159628305	0.319065410090382	Q3
0.7	#00BFC4	#00BFC4	0.351108228387067	0.452043234091344	Q3
0.7	#00BFC4	#00BFC4	0.321324984855476	0.375166415609532	Q3
0.7	#00BFC4	#00BFC4	0.22532778885942	0.394787945363745	Q3
0.7	#00BFC4	#00BFC4	0.427591145505227	0.484448948825704	Q3
0.7	#00BFC4	#00BFC4	0.396090054466461	0.387091176509233	Q3
0.7	#00BFC4	#00BFC4	0.318965351443162	0.448990793883641	Q3
0.7	#00BFC4	#00BFC4	0.460568411496441	0.318770342987989	Q3
0.7	#00BFC4	#00BFC4	0.269518663366498	0.330324799035487	Q3
0.7	#00BFC4	#00BFC4	0.495581712799243	0.308645720688138	Q3
0.7	#00BFC4	#00BFC4	0.363751410768369	0.41215850404874	Q3
0.7	#00BFC4	#00BFC4	0.364367412524795	0.448806165682074	Q3
0.7	#00BFC4	#00BFC4	0.296315695595068	0.44480203828204	Q3
0.7	#00BFC4	#00BFC4	0.47806612029808	0.414257645594503	Q3
0.7	#00BFC4	#00BFC4	0.230187582476974	0.505629190401556	Q3
0.7	#00BFC4	#00BFC4	0.335169949119421	0.352984174272879	Q3
0.7	#00BFC4	#00BFC4	0.34542969138248	0.434750360815836	Q3
0.7	#00BFC4	#00BFC4	0.470122173590957	0.495484558709376	Q3
0.7	#00BFC4	#00BFC4	0.291277063359943	0.236078596221855	Q3
0.7	#00BFC4	#00BFC4	0.330225762451674	0.456042859715137	Q3
0.7	#00BFC4	#00BFC4	0.469336643101995	0.499479676442116	Q3
0.7	#00BFC4	#00BFC4	0.35150466136693	0.414100845548812	Q3
0.7	#00BFC4	#00BFC4	0.424394109664056	0.471128456486258	Q3
0.7	#00BFC4	#00BFC4	0.433582485559079	0.459816271406719	Q3
0.7	#00BFC4	#00BFC4	0.403546850934746	0.440265399553912	Q3
0.7	#00BFC4	#00BFC4	0.349073137413917	0.464324969908263	Q3
0.7	#00BFC4	#00BFC4	0.375950788692524	0.341301093710565	Q3
0.7	#00BFC4	#00BFC4	0.392804740776769	0.335186473926727	Q3
0.7	#00BFC4	#00BFC4	0.47528570375006	0.32996731588544	Q3
0.7	#00BFC4	#00BFC4	0.493555891349626	0.348528703717905	Q3
0.7	#00BFC4	#00BFC4	0.419163229159053	0.210834336511483	Q3
0.7	#00BFC4	#00BFC4	0.385121221247314	0.434427822468437	Q3
0.7	#00BFC4	#00BFC4	0.478051161676859	0.440303894014482	Q3
0.7	#00BFC4	#00BFC4	0.428470914176465	0.341149539046238	Q3
0.7	#00BFC4	#00BFC4	0.447987655954792	0.343821689342969	Q3
0.7	#00BFC4	#00BFC4	0.327772726048942	0.441836962042914	Q3
0.7	#00BFC4	#00BFC4	0.300971022356766	0.356697340865795	Q3
0.7	#00BFC4	#00BFC4	0.46697988430408	0.437876809525795	Q3
0.7	#00BFC4	#00BFC4	0.457334931099648	0.498756319744427	Q3
0.7	#00BFC4	#00BFC4	0.479444562175026	0.472518444161853	Q3
0.7	#00BFC4	#00BFC4	0.223886640469868	0.0454545454545455	Q3
0.7	#00BFC4	#00BFC4	0.478117927874339	0.369064721180378	Q3
0.7	#00BFC4	#00BFC4	0.444337085622613	0.341320143092268	Q3
0.7	#00BFC4	#00BFC4	0.416617055637175	0.292640081037294	Q3
0.7	#00BFC4	#00BFC4	0.464271049933796	0.313312444092672	Q3
0.7	#00BFC4	#00BFC4	0.445821489130031	0.297158310725811	Q3
0.7	#00BFC4	#00BFC4	0.348480497850539	0.401855446472673	Q3
0.7	#00BFC4	#00BFC4	0.439871835076687	0.493044147209186	Q3
0.7	#00BFC4	#00BFC4	0.266668470569905	0.51924587819744	Q3
0.7	#00BFC4	#00BFC4	0.506148217785417	0.215865433708803	Q3
0.7	#00BFC4	#00BFC4	0.396302438588462	0.289562577637679	Q3
0.7	#00BFC4	#00BFC4	0.332416630707567	0.296072868531051	Q3
0.7	#00BFC4	#00BFC4	0.506415005153614	0.467194274699018	Q3
0.7	#00BFC4	#00BFC4	0.433534260222514	0.363348631325333	Q3
0.7	#00BFC4	#00BFC4	0.355934198879591	0.336912996505245	Q3
0.7	#00BFC4	#00BFC4	0.442222819558163	0.343895581759582	Q3
0.7	#00BFC4	#00BFC4	0.497726368826232	0.452721439877835	Q3
0.7	#00BFC4	#00BFC4	0.301087648982393	0.479131918599061	Q3
0.7	#00BFC4	#00BFC4	0.368018216849905	0.465166099530464	Q3
0.7	#00BFC4	#00BFC4	0.344011396040441	0.384485299263126	Q3
0.7	#00BFC4	#00BFC4	0.350788144591283	0.473661101627187	Q3
0.7	#00BFC4	#00BFC4	0.487163056255543	0.339963920940975	Q3
0.7	#00BFC4	#00BFC4	0.426079456152802	0.345723048904645	Q3
0.7	#00BFC4	#00BFC4	0.413820625388435	0.462004594800624	Q3
0.7	#00BFC4	#00BFC4	0.421164725388716	0.46157694502018	Q3
0.7	#00BFC4	#00BFC4	0.462896300699393	0.514981805764328	Q3
0.7	#00BFC4	#00BFC4	0.474915588501889	0.261793735102855	Q3
0.7	#00BFC4	#00BFC4	0.398211400330885	0.446298983355678	Q3
0.7	#00BFC4	#00BFC4	0.451955015901272	0.372108543127484	Q3
0.7	#00BFC4	#00BFC4	0.376633727041484	0.463725550182887	Q3
0.7	#00BFC4	#00BFC4	0.429533872633059	0.480864122220847	Q3
0.7	#00BFC4	#00BFC4	0.28620048101078	0.486514895573977	Q3
0.7	#00BFC4	#00BFC4	0.297062989785978	0.236697654569666	Q3
0.7	#00BFC4	#00BFC4	0.304372851533759	0.341533653367224	Q3
0.7	#00BFC4	#00BFC4	0.195615709695144	0.506039485334979	Q3
0.7	#00BFC4	#00BFC4	0.0536243973772868	0.453943478681495	Q3
0.7	#00BFC4	#00BFC4	0.281436109506415	0.465573013083871	Q3
0.7	#00BFC4	#00BFC4	0.426711464614577	0.201750405425209	Q3
0.7	#00BFC4	#00BFC4	0.121529744993101	0.466800735483068	Q3
0.7	#00BFC4	#00BFC4	0.449600339594394	0.456524150316525	Q3
0.7	#00BFC4	#00BFC4	0.429675521709111	0.384798633410266	Q3
0.7	#00BFC4	#00BFC4	0.43323062728046	0.433711510044129	Q3
0.7	#00BFC4	#00BFC4	0.400844404552051	0.430961387897131	Q3
0.7	#00BFC4	#00BFC4	0.3543549955286	0.448012784078182	Q3
0.7	#00BFC4	#00BFC4	0.488393619014669	0.364627751998381	Q3
0.7	#00BFC4	#00BFC4	0.465679291208931	0.484043071782514	Q3
0.7	#00BFC4	#00BFC4	0.434038778886217	0.457723868831881	Q3
0.7	#00BFC4	#00BFC4	0.328022622224447	0.488161907405157	Q3
0.7	#00BFC4	#00BFC4	0.130994624694915	0.426140683930118	Q3
0.7	#00BFC4	#00BFC4	0.38123671318803	0.410302694317235	Q3
0.7	#00BFC4	#00BFC4	0.443156448584906	0.328403087870123	Q3
0.7	#00BFC4	#00BFC4	0.273079271137926	0.471147798264991	Q3
0.7	#00BFC4	#00BFC4	0.475463862585275	0.445283621778554	Q3
0.7	#00BFC4	#00BFC4	0.336554627440068	0.376429513054215	Q3
0.7	#00BFC4	#00BFC4	0.36819755509951	0.383976483265729	Q3
0.7	#00BFC4	#00BFC4	0.486055906855521	0.409817586123836	Q3
0.7	#00BFC4	#00BFC4	0.503930492987213	0.118901964292221	Q3
0.7	#00BFC4	#00BFC4	0.450113746068339	0.488497371167509	Q3
0.7	#00BFC4	#00BFC4	0.438710772794684	0.394611515145255	Q3
0.7	#00BFC4	#00BFC4	0.345323299005549	0.319965804505428	Q3
0.7	#00BFC4	#00BFC4	0.378784057768958	0.458503672475897	Q3
0.7	#00BFC4	#00BFC4	0.355106476146225	0.475031448665306	Q3
0.7	#00BFC4	#00BFC4	0.0530960807254393	0.500828818109411	Q3
0.7	#00BFC4	#00BFC4	0.486487405815576	0.336714494872525	Q3
0.7	#00BFC4	#00BFC4	0.451730470555594	0.26827402678002	Q3
0.7	#00BFC4	#00BFC4	0.415454273214736	0.462918638144356	Q3
0.7	#00BFC4	#00BFC4	0.324188213654901	0.499588256239473	Q3
0.7	#00BFC4	#00BFC4	0.436937369321007	0.450476596416991	Q3
0.7	#00BFC4	#00BFC4	0.365805938479498	0.256640949348048	Q3
0.7	#00BFC4	#00BFC4	0.454400882624036	0.400133513036551	Q3
0.7	#00BFC4	#00BFC4	0.484112889548044	0.417758578941389	Q3
