colour	fill	x	y	clickSelects
#00BFC4	#00BFC4	0.51265364652228	0.46197778700583	Q3
#00BFC4	#00BFC4	0.408934577778301	0.511027567537126	Q3
#00BFC4	#00BFC4	0.275761877288636	0.444100008231794	Q3
#00BFC4	#00BFC4	0.351958776545914	0.440418527202512	Q3
#00BFC4	#00BFC4	0.512595088842984	0.174286949590874	Q3
#00BFC4	#00BFC4	0.457339645812207	0.495359815907628	Q3
#00BFC4	#00BFC4	0.483776352063019	0.268441115277024	Q3
#00BFC4	#00BFC4	0.385754525670316	0.420926614603683	Q3
#00BFC4	#00BFC4	0.325700354481331	0.42805148558198	Q3
#00BFC4	#00BFC4	0.42246286615735	0.461038035360956	Q3
#00BFC4	#00BFC4	0.358628177304275	0.495801039826871	Q3
#00BFC4	#00BFC4	0.393771238111466	0.29661211448492	Q3
#00BFC4	#00BFC4	0.497458125829111	0.515806431809483	Q3
#00BFC4	#00BFC4	0.164399639307606	0.517840927547455	Q3
#00BFC4	#00BFC4	0.228684773201757	0.405706087531469	Q3
#00BFC4	#00BFC4	0.522592736146157	0.489598135688158	Q3
#00BFC4	#00BFC4	0.371499332346896	0.449503780238102	Q3
#00BFC4	#00BFC4	0.494945468782848	0.465848529192096	Q3
#00BFC4	#00BFC4	0.287818453123557	0.424573447334696	Q3
#00BFC4	#00BFC4	0.279732401110256	0.399357939712423	Q3
#00BFC4	#00BFC4	0.415383672443499	0.524794912183678	Q3
#00BFC4	#00BFC4	0.309154051128707	0.442125920218783	Q3
#00BFC4	#00BFC4	0.397789756265403	0.39043359285976	Q3
#00BFC4	#00BFC4	0.299150738589574	0.521593359529825	Q3
#00BFC4	#00BFC4	0.514166879742309	0.411439092145929	Q3
#00BFC4	#00BFC4	0.323390831128905	0.289680172439963	Q3
#00BFC4	#00BFC4	0.526885027629259	0.482584340666804	Q3
#00BFC4	#00BFC4	0.423360735928463	0.343655221190173	Q3
#00BFC4	#00BFC4	0.328937018125087	0.240496614310011	Q3
#00BFC4	#00BFC4	0.410654821000573	0.490231793601139	Q3
#00BFC4	#00BFC4	0.521860635190442	0.460935226804278	Q3
#00BFC4	#00BFC4	0.512902454882094	0.358964901917133	Q3
#00BFC4	#00BFC4	0.515852918643706	0.382816674774169	Q3
#00BFC4	#00BFC4	0.396785475244317	0.509497424180875	Q3
#00BFC4	#00BFC4	0.40249663757585	0.491279925281088	Q3
#00BFC4	#00BFC4	0.516379310963223	0.394418608199789	Q3
#00BFC4	#00BFC4	0.393872228359848	0.529761275700937	Q3
#00BFC4	#00BFC4	0.328827063482395	0.433066251922908	Q3
#00BFC4	#00BFC4	0.521639783701236	0.423433204562416	Q3
#00BFC4	#00BFC4	0.458414145132282	0.370902854154326	Q3
#00BFC4	#00BFC4	0.34930139531614	0.372804547206595	Q3
#00BFC4	#00BFC4	0.498651616621833	0.512170923813277	Q3
#00BFC4	#00BFC4	0.495748283252734	0.43115445590778	Q3
#00BFC4	#00BFC4	0.52847476558693	0.533108790222328	Q3
#00BFC4	#00BFC4	0.18575297232445	0.491035961258624	Q3
#00BFC4	#00BFC4	0.457502414807341	0.44893712494386	Q3
#00BFC4	#00BFC4	0.407105995650631	0.462957041270223	Q3
#00BFC4	#00BFC4	0.374991505276434	0.314007076651378	Q3
#00BFC4	#00BFC4	0.517956922081887	0.500863536687791	Q3
#00BFC4	#00BFC4	0.504502420649406	0.458830727941305	Q3
#00BFC4	#00BFC4	0.514268771993417	0.508060748072277	Q3
#00BFC4	#00BFC4	0.459944781978079	0.510100675660581	Q3
#00BFC4	#00BFC4	0.430423258706403	0.520740487436301	Q3
#00BFC4	#00BFC4	0.471574860837863	0.470048565989747	Q3
#00BFC4	#00BFC4	0.370565279448606	0.514127351427314	Q3
#00BFC4	#00BFC4	0.288903663367229	0.528026537742341	Q3
#00BFC4	#00BFC4	0.375235786469832	0.50875985154449	Q3
#00BFC4	#00BFC4	0.438490986964701	0.525954217772121	Q3
#00BFC4	#00BFC4	0.398534142045674	0.453153871303346	Q3
#00BFC4	#00BFC4	0.400305130452539	0.401070181177456	Q3
#00BFC4	#00BFC4	0.23886322801945	0.523760902789935	Q3
#00BFC4	#00BFC4	0.279658335136229	0.503721736720175	Q3
#00BFC4	#00BFC4	0.484904099431254	0.46207872662811	Q3
#00BFC4	#00BFC4	0.405064365577063	0.458263529188143	Q3
#00BFC4	#00BFC4	0.29760011934363	0.533938532130903	Q3
#00BFC4	#00BFC4	0.370450840537785	0.45842322310456	Q3
#00BFC4	#00BFC4	0.417048064428822	0.449092409231624	Q3
#00BFC4	#00BFC4	0.463770277179975	0.485982944723077	Q3
#00BFC4	#00BFC4	0.4540471333513	0.494944203053707	Q3
#00BFC4	#00BFC4	0.408694488878385	0.492731688534427	Q3
#00BFC4	#00BFC4	0.0961264527576518	0.521402151720214	Q3
#00BFC4	#00BFC4	0.417633798928482	0.479135792516268	Q3
#00BFC4	#00BFC4	0.367063248040636	0.472149528140087	Q3
#00BFC4	#00BFC4	0.47777949678797	0.522560844640466	Q3
#00BFC4	#00BFC4	0.479065619371021	0.534925592896163	Q3
#00BFC4	#00BFC4	0.465196118511976	0.46967122743484	Q3
#00BFC4	#00BFC4	0.328523979782584	0.370505873392704	Q3
#00BFC4	#00BFC4	0.314189113696231	0.406912767821396	Q3
#00BFC4	#00BFC4	0.463536964821354	0.483938751924199	Q3
#00BFC4	#00BFC4	0.230512783663178	0.430427615182853	Q3
#00BFC4	#00BFC4	0.394277905416438	0.501966746072855	Q3
#00BFC4	#00BFC4	0.518854372639139	0.491014278961147	Q3
#00BFC4	#00BFC4	0.497989370077485	0.479555574047172	Q3
#00BFC4	#00BFC4	0.495712056612754	0.411195707081518	Q3
#00BFC4	#00BFC4	0.422463893410345	0.403322958780703	Q3
#00BFC4	#00BFC4	0.493315664030573	0.456540942130702	Q3
#00BFC4	#00BFC4	0.457330661459806	0.488136479709761	Q3
#00BFC4	#00BFC4	0.507285318668366	0.465207851579561	Q3
#00BFC4	#00BFC4	0.469385009466017	0.364433622142397	Q3
#00BFC4	#00BFC4	0.416000899626332	0.537119927157266	Q3
#00BFC4	#00BFC4	0.46854536705251	0.534802961878245	Q3
#00BFC4	#00BFC4	0.521688147275354	0.408556346022256	Q3
#00BFC4	#00BFC4	0.505347026275696	0.351711298029134	Q3
#00BFC4	#00BFC4	0.434087321089562	0.410710432784833	Q3
#00BFC4	#00BFC4	0.477375359393171	0.338312250527552	Q3
#00BFC4	#00BFC4	0.342193964866506	0.293614005152403	Q3
#00BFC4	#00BFC4	0.33853828026703	0.539591250461525	Q3
#00BFC4	#00BFC4	0.451718893088702	0.498327532902693	Q3
#00BFC4	#00BFC4	0.468439700430303	0.355784530528938	Q3
#00BFC4	#00BFC4	0.462164569630586	0.408625466066558	Q3
#00BFC4	#00BFC4	0.477643725823611	0.455349801793155	Q3
#00BFC4	#00BFC4	0.398411604732156	0.459018897681927	Q3
#00BFC4	#00BFC4	0.486453116051443	0.507326960933074	Q3
