alpha	colour	fill	x	y	clickSelects
0.4	#7CAE00	#7CAE00	0.504622864399193	0.719172796675497	Q2
0.4	#7CAE00	#7CAE00	0.323191333713113	0.954545454545455	Q2
0.4	#7CAE00	#7CAE00	0.432429092485442	0.660628193619545	Q2
0.4	#7CAE00	#7CAE00	0.36175918788646	0.577054648979385	Q2
0.4	#7CAE00	#7CAE00	0.36612202771981	0.591082363713053	Q2
0.4	#7CAE00	#7CAE00	0.49925338393763	0.615558634985059	Q2
0.4	#7CAE00	#7CAE00	0.182179923958892	0.743630357592586	Q2
0.4	#7CAE00	#7CAE00	0.316111844728816	0.626510977947905	Q2
0.4	#7CAE00	#7CAE00	0.4663592152544	0.571086519037269	Q2
0.4	#7CAE00	#7CAE00	0.48585071543383	0.567790828415035	Q2
0.4	#7CAE00	#7CAE00	0.495041441396327	0.850808378757166	Q2
0.4	#7CAE00	#7CAE00	0.526580513261116	0.642218370117797	Q2
0.4	#7CAE00	#7CAE00	0.354526229284406	0.593643123377622	Q2
0.4	#7CAE00	#7CAE00	0.268075802260168	0.547363492707437	Q2
0.4	#7CAE00	#7CAE00	0.431233721469533	0.623311399855177	Q2
0.4	#7CAE00	#7CAE00	0.366454799898041	0.718136726972252	Q2
0.4	#7CAE00	#7CAE00	0.437009428798367	0.56648988127195	Q2
0.4	#7CAE00	#7CAE00	0.501146095414265	0.656590705567258	Q2
0.4	#7CAE00	#7CAE00	0.474842491585888	0.785563965206521	Q2
0.4	#7CAE00	#7CAE00	0.490009491467415	0.759950474931759	Q2
0.4	#7CAE00	#7CAE00	0.423550447978588	0.568088728835093	Q2
0.4	#7CAE00	#7CAE00	0.335609270568542	0.568654856029721	Q2
0.4	#7CAE00	#7CAE00	0.486405103407822	0.638773073508601	Q2
0.4	#7CAE00	#7CAE00	0.338644444420132	0.550377847079535	Q2
0.4	#7CAE00	#7CAE00	0.438882606552031	0.612885625234138	Q2
0.4	#7CAE00	#7CAE00	0.268054859632879	0.58989695297772	Q2
0.4	#7CAE00	#7CAE00	0.223830305853839	0.662181573395533	Q2
0.4	#7CAE00	#7CAE00	0.331006070040432	0.545645608450718	Q2
0.4	#7CAE00	#7CAE00	0.398541698445901	0.632115789430516	Q2
0.4	#7CAE00	#7CAE00	0.229459998444548	0.647409688082529	Q2
0.4	#7CAE00	#7CAE00	0.41030997502974	0.646141949567608	Q2
0.4	#7CAE00	#7CAE00	0.43194040970498	0.693930927156262	Q2
0.4	#7CAE00	#7CAE00	0.526504288390843	0.610862173339528	Q2
0.4	#7CAE00	#7CAE00	0.311561312511174	0.624747650055233	Q2
0.4	#7CAE00	#7CAE00	0.387077302620626	0.648671506496493	Q2
0.4	#7CAE00	#7CAE00	0.371343683873545	0.582550220745442	Q2
0.4	#7CAE00	#7CAE00	0.451616668314419	0.655265593929847	Q2
0.4	#7CAE00	#7CAE00	0.306631864337348	0.551735006366932	Q2
0.4	#7CAE00	#7CAE00	0.486591188001415	0.690795560996931	Q2
0.4	#7CAE00	#7CAE00	0.427769436375893	0.767844029249312	Q2
0.4	#7CAE00	#7CAE00	0.448517871367412	0.551183119679901	Q2
0.4	#7CAE00	#7CAE00	0.492746387195607	0.700301820806174	Q2
0.4	#7CAE00	#7CAE00	0.253804937217433	0.59931113813392	Q2
0.4	#7CAE00	#7CAE00	0.441530159053222	0.543010592249337	Q2
0.4	#7CAE00	#7CAE00	0.429889656324566	0.687015021658999	Q2
0.4	#7CAE00	#7CAE00	0.468839896025981	0.570277351587175	Q2
0.4	#7CAE00	#7CAE00	0.459119691770945	0.579393823611179	Q2
0.4	#7CAE00	#7CAE00	0.288344790582385	0.543052815082765	Q2
0.4	#7CAE00	#7CAE00	0.338840030516734	0.733163304831032	Q2
0.4	#7CAE00	#7CAE00	0.48100968561291	0.65698710736292	Q2
0.4	#7CAE00	#7CAE00	0.438312571239546	0.867460461122145	Q2
0.4	#7CAE00	#7CAE00	0.464231873082684	0.695813967762494	Q2
0.4	#7CAE00	#7CAE00	0.28592660356128	0.599865761948613	Q2
0.4	#7CAE00	#7CAE00	0.409555330076285	0.776214908951362	Q2
0.4	#7CAE00	#7CAE00	0.355020932218306	0.554158614368292	Q2
0.4	#7CAE00	#7CAE00	0.266560718035166	0.585465027744826	Q2
0.4	#7CAE00	#7CAE00	0.298303354111777	0.721752486919496	Q2
0.4	#7CAE00	#7CAE00	0.374820060648828	0.594819917047893	Q2
0.4	#7CAE00	#7CAE00	0.422937241235065	0.743500636063758	Q2
0.4	#7CAE00	#7CAE00	0.527407830586041	0.589123123930709	Q2
0.4	#7CAE00	#7CAE00	0.451187907160223	0.573448924954598	Q2
0.4	#7CAE00	#7CAE00	0.353668420736082	0.908075735735576	Q2
0.4	#7CAE00	#7CAE00	0.425090217038953	0.667762477807728	Q2
0.4	#7CAE00	#7CAE00	0.524225367676611	0.743093842888212	Q2
0.4	#7CAE00	#7CAE00	0.349713729312597	0.594748889939009	Q2
0.4	#7CAE00	#7CAE00	0.260306552735643	0.574602904426795	Q2
0.4	#7CAE00	#7CAE00	0.232288688545674	0.632960599625925	Q2
0.4	#7CAE00	#7CAE00	0.464324758658132	0.582062446264956	Q2
0.4	#7CAE00	#7CAE00	0.455762212666639	0.623160965757785	Q2
0.4	#7CAE00	#7CAE00	0.491106887416422	0.553478670147936	Q2
0.4	#7CAE00	#7CAE00	0.332305527179623	0.654743742549615	Q2
0.4	#7CAE00	#7CAE00	0.525052779869249	0.667614197640574	Q2
0.4	#7CAE00	#7CAE00	0.477831983324715	0.56130505525337	Q2
0.4	#7CAE00	#7CAE00	0.448951205486655	0.631203058820557	Q2
0.4	#7CAE00	#7CAE00	0.49496011088072	0.840900239530011	Q2
0.4	#7CAE00	#7CAE00	0.338952318905083	0.694000858474717	Q2
0.4	#7CAE00	#7CAE00	0.48957069023366	0.644628932849262	Q2
0.4	#7CAE00	#7CAE00	0.470436645917602	0.555174549016031	Q2
0.4	#7CAE00	#7CAE00	0.282655814948293	0.66414684834722	Q2
0.4	#7CAE00	#7CAE00	0.442466003711339	0.741677026651073	Q2
0.4	#7CAE00	#7CAE00	0.516942093086035	0.604756777198404	Q2
0.4	#7CAE00	#7CAE00	0.366297505866218	0.615813642071522	Q2
0.4	#7CAE00	#7CAE00	0.420286364932687	0.588694391211823	Q2
0.4	#7CAE00	#7CAE00	0.391411894376134	0.614920591267137	Q2
0.4	#7CAE00	#7CAE00	0.523035641982497	0.701861200148606	Q2
0.4	#7CAE00	#7CAE00	0.489552642100092	0.607888359631282	Q2
0.4	#7CAE00	#7CAE00	0.373728257792688	0.691648417136009	Q2
0.4	#7CAE00	#7CAE00	0.513420442592351	0.658643769481129	Q2
0.4	#7CAE00	#7CAE00	0.489576671898423	0.686927603283062	Q2
0.4	#7CAE00	#7CAE00	0.142931161157743	0.775010406284449	Q2
0.4	#7CAE00	#7CAE00	0.390264260064346	0.656964013859725	Q2
0.4	#7CAE00	#7CAE00	0.367271314517177	0.653938967234378	Q2
0.4	#7CAE00	#7CAE00	0.311357246895242	0.62141655909261	Q2
0.4	#7CAE00	#7CAE00	0.398619221225229	0.545317997384193	Q2
0.4	#7CAE00	#7CAE00	0.340777038362629	0.679741763373349	Q2
0.4	#7CAE00	#7CAE00	0.359431743908748	0.639608874348786	Q2
0.4	#7CAE00	#7CAE00	0.337155461243992	0.808245236214642	Q2
0.4	#7CAE00	#7CAE00	0.384951975613852	0.726936072935512	Q2
0.4	#7CAE00	#7CAE00	0.386391999976391	0.746422430564706	Q2
0.4	#7CAE00	#7CAE00	0.454522768597122	0.713023974840919	Q2
0.4	#7CAE00	#7CAE00	0.468026061998797	0.839976986135339	Q2
0.4	#7CAE00	#7CAE00	0.260830681868608	0.642543089479466	Q2
0.4	#7CAE00	#7CAE00	0.391948603930245	0.567995590743025	Q2
0.4	#7CAE00	#7CAE00	0.489885506644804	0.716829043166051	Q2
0.4	#7CAE00	#7CAE00	0.343287600714863	0.768383613067088	Q2
0.4	#7CAE00	#7CAE00	0.197740206447214	0.816928944070069	Q2
0.4	#7CAE00	#7CAE00	0.393990387030022	0.71920290852218	Q2
0.4	#7CAE00	#7CAE00	0.429140315136996	0.656781587515082	Q2
0.4	#7CAE00	#7CAE00	0.140134003185408	0.573195515683593	Q2
0.4	#7CAE00	#7CAE00	0.214023509535253	0.785286844735091	Q2
0.4	#7CAE00	#7CAE00	0.353036721932552	0.765807457829109	Q2
0.4	#7CAE00	#7CAE00	0.434973449351332	0.633995259742287	Q2
0.4	#7CAE00	#7CAE00	0.514355194034506	0.651636106721936	Q2
0.4	#7CAE00	#7CAE00	0.444524227991773	0.800758422603754	Q2
0.4	#7CAE00	#7CAE00	0.216796091466984	0.556300873853687	Q2
0.4	#7CAE00	#7CAE00	0.479214833961289	0.622745753957187	Q2
0.4	#7CAE00	#7CAE00	0.383520442161281	0.606442336735584	Q2
0.4	#7CAE00	#7CAE00	0.475149677502211	0.582616586816209	Q2
0.4	#7CAE00	#7CAE00	0.498837755665617	0.554580851788108	Q2
0.4	#7CAE00	#7CAE00	0.217174979265635	0.673782643291295	Q2
0.4	#7CAE00	#7CAE00	0.361924246215468	0.587466228852525	Q2
0.4	#7CAE00	#7CAE00	0.482500996461048	0.569641748832251	Q2
0.4	#7CAE00	#7CAE00	0.476794133506315	0.669054689007708	Q2
0.4	#7CAE00	#7CAE00	0.33013298524006	0.709590365206241	Q2
0.4	#7CAE00	#7CAE00	0.450718911488974	0.616344180683255	Q2
0.4	#7CAE00	#7CAE00	0.508102289277328	0.677641381321762	Q2
0.4	#7CAE00	#7CAE00	0.345631498216293	0.567728006681466	Q2
0.4	#7CAE00	#7CAE00	0.424662035882717	0.606880904537522	Q2
0.4	#7CAE00	#7CAE00	0.505084117874802	0.555838605628408	Q2
0.4	#7CAE00	#7CAE00	0.480331149353235	0.694384659189157	Q2
0.4	#7CAE00	#7CAE00	0.304198977388235	0.552396875272004	Q2
0.4	#7CAE00	#7CAE00	0.241916309333342	0.73679715692217	Q2
0.4	#7CAE00	#7CAE00	0.323158853171286	0.604175750772304	Q2
0.4	#7CAE00	#7CAE00	0.360767285653521	0.639654751608314	Q2
0.4	#7CAE00	#7CAE00	0.348396014765804	0.547947147210486	Q2
0.4	#7CAE00	#7CAE00	0.52510780007518	0.818036913768115	Q2
0.4	#7CAE00	#7CAE00	0.393248798025904	0.580822221226521	Q2
0.4	#7CAE00	#7CAE00	0.351972936425087	0.604989300931953	Q2
0.4	#7CAE00	#7CAE00	0.31818149876039	0.711866511559738	Q2
0.4	#7CAE00	#7CAE00	0.493940960774666	0.649811002854301	Q2
0.4	#7CAE00	#7CAE00	0.511719727475857	0.562573803265615	Q2
0.4	#7CAE00	#7CAE00	0.433100998182728	0.746257207405348	Q2
0.4	#7CAE00	#7CAE00	0.254235522428438	0.659956152758885	Q2
0.4	#7CAE00	#7CAE00	0.382666490012518	0.635825939621001	Q2
0.4	#7CAE00	#7CAE00	0.427840475787335	0.749734993473177	Q2
0.4	#7CAE00	#7CAE00	0.3241659627694	0.646643148365084	Q2
0.4	#7CAE00	#7CAE00	0.452439841826985	0.882192852127368	Q2
0.4	#7CAE00	#7CAE00	0.515871832420651	0.650159342353754	Q2
0.4	#7CAE00	#7CAE00	0.290183647465282	0.570664272702914	Q2
0.4	#7CAE00	#7CAE00	0.470231039917067	0.64116133987174	Q2
0.4	#7CAE00	#7CAE00	0.520508224750487	0.738124788778217	Q2
0.4	#7CAE00	#7CAE00	0.444641485428629	0.669795786778031	Q2
0.4	#7CAE00	#7CAE00	0.405310802859088	0.587263853760267	Q2
0.4	#7CAE00	#7CAE00	0.302988626190101	0.743300635583553	Q2
0.4	#7CAE00	#7CAE00	0.500293350105483	0.587878099572797	Q2
0.4	#7CAE00	#7CAE00	0.337611372006506	0.656710871654382	Q2
0.4	#7CAE00	#7CAE00	0.501083919912261	0.761706629859791	Q2
0.4	#7CAE00	#7CAE00	0.457495093331217	0.551437356135697	Q2
0.4	#7CAE00	#7CAE00	0.479590168506762	0.682063234435446	Q2
0.4	#7CAE00	#7CAE00	0.398752177011511	0.63244519985003	Q2
0.4	#7CAE00	#7CAE00	0.307296375618564	0.606298043514415	Q2
0.4	#7CAE00	#7CAE00	0.482082161009924	0.772440236191255	Q2
0.4	#7CAE00	#7CAE00	0.426206954469773	0.710872204240489	Q2
0.4	#7CAE00	#7CAE00	0.102468497853572	0.603303908465773	Q2
0.4	#7CAE00	#7CAE00	0.177745666045489	0.667695882345437	Q2
0.4	#7CAE00	#7CAE00	0.457145260777413	0.60819922553582	Q2
0.4	#7CAE00	#7CAE00	0.507997341193742	0.838257067430835	Q2
0.4	#7CAE00	#7CAE00	0.304351378504542	0.875772541742682	Q2
0.4	#7CAE00	#7CAE00	0.491953357634985	0.630060250536116	Q2
0.4	#7CAE00	#7CAE00	0.528938973497148	0.573812827446245	Q2
0.4	#7CAE00	#7CAE00	0.485712882757292	0.63154125351659	Q2
0.4	#7CAE00	#7CAE00	0.354201165263453	0.583251298581743	Q2
0.4	#7CAE00	#7CAE00	0.343348872541678	0.556331268938362	Q2
0.4	#7CAE00	#7CAE00	0.411970856914589	0.594844316420656	Q2
0.4	#7CAE00	#7CAE00	0.480770535978926	0.777009681766593	Q2
0.4	#7CAE00	#7CAE00	0.526813774311249	0.642554555856098	Q2
0.4	#7CAE00	#7CAE00	0.43962011242194	0.549497835755162	Q2
0.4	#7CAE00	#7CAE00	0.326530328458417	0.558727031155844	Q2
0.4	#7CAE00	#7CAE00	0.489534099097751	0.589504194213251	Q2
